participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,1.3451,10,494,2,1,4,16,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,1.9796,10,504,2,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.6024,1,505,2,1,6,18,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.3421,10,515,2,1,7,19,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,0.2913,10,525,2,1,8,20,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.1918,10,535,2,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,0.4261,10,545,2,1,10,22,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,6.8944,1,546,2,1,11,23,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,0.251,1,547,2,2,0,24,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.4141,1,548,2,2,1,25,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.0471,10,558,2,2,2,26,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,0.0594,10,568,2,2,3,27,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.1449,1,569,2,2,4,28,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.0594,10,579,2,2,5,29,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,2.0855,1,580,2,2,6,30,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.7097,1,581,2,2,7,31,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,1.9827,10,591,2,2,8,32,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.2897,10,601,2,2,9,33,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,l,0.1492,1,602,2,2,10,34,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,a,1.8072,1,603,2,2,11,35,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,125,F,hexagon,0,0,,0,0,0,0,0,1,
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,174,B,star,0,1,d,0,1,0,1,0,1,0.7223
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,132,S,triangle,1,1,d,0,2,0,2,0,1,0.9246
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,167,H,circle,1,0,f,0,3,0,3,0,1,0.595
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,160,W,hexagon,1,0,f,0,4,0,4,0,1,0.7288
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,181,U,star,1,0,f,0,5,0,5,0,1,0.5895
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,139,Y,triangle,1,0,d,0,6,0,6,0,1,0.6734
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,146,D,circle,1,0,d,0,7,0,7,0,1,0.8432
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,125,F,hexagon,1,0,d,0,8,0,8,0,1,0.4968
293854,2022-09-21_15h27.00.406,vts_reward_expectancy,2022.2.4,MacIntel,120.0048002,Chrome,1728,1117,,,,,,,,,,,,,,,,,,,,,,,174,B,circle,1,0,f,0,9,0,9,0,1,0.9214
