participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3471,10,80,0,1,4,16,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.2725,1,81,0,1,5,17,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.179,10,91,0,1,6,18,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.006,1,92,0,1,7,19,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.2629,1,93,0,1,8,20,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3421,10,103,0,1,9,21,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3675,10,113,0,1,10,22,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.1894,10,123,0,1,11,23,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3565,10,133,0,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.4392,10,143,0,2,1,25,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.4214,10,153,0,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.6391,10,163,0,2,3,27,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.7152,10,173,0,2,4,28,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.6113,1,174,0,2,5,29,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3576,10,184,0,2,6,30,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.2569,10,194,0,2,7,31,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.0063,1,195,0,2,8,32,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.2649,10,205,0,2,9,33,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,1.3329,10,215,0,2,10,34,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.9729,10,225,0,2,11,35,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,1.5818,10,235,1,0,0,0,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3444,1,236,1,0,1,1,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.3671,10,246,1,0,2,2,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.6206,1,247,1,0,3,3,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.5308,1,248,1,0,4,4,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.4422,1,249,1,0,5,5,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.86,10,259,1,0,6,6,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.6395,10,269,1,0,7,7,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.3566,10,279,1,0,8,8,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.0061,10,289,1,0,9,9,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,2.5417,10,299,1,0,10,10,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.5179,1,300,1,0,11,11,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.4456,1,301,1,1,0,12,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.364,10,311,1,1,1,13,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.6045,10,321,1,1,2,14,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.5172,10,331,1,1,3,15,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.5379,1,332,1,1,4,16,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.6337,1,333,1,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3622,1,334,1,1,6,18,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.0941,1,335,1,1,7,19,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.361,10,345,1,1,8,20,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.5373,1,346,1,1,9,21,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3627,10,356,1,1,10,22,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.0063,1,357,1,1,11,23,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.6115,10,367,1,2,0,24,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.5275,1,368,1,2,1,25,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,1.1627,10,378,1,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.0985,10,388,1,2,3,27,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.1851,10,398,1,2,4,28,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,1.1397,10,408,1,2,5,29,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,4.0313,10,418,1,2,6,30,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.5497,10,428,1,2,7,31,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.6205,10,438,1,2,8,32,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.2617,10,448,1,2,9,33,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.5319,10,458,1,2,10,34,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.1879,10,468,1,2,11,35,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,1.134,1,469,2,0,0,0,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3602,10,479,2,0,1,1,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.276,10,489,2,0,2,2,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.3476,1,490,2,0,3,3,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.2645,10,500,2,0,4,4,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.5988,1,501,2,0,5,5,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.0059,1,502,2,0,6,6,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.5343,1,503,2,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.532,1,504,2,0,8,8,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3608,1,505,2,0,9,9,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.4388,1,506,2,0,10,10,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.4347,10,516,2,0,11,11,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.349,1,517,2,1,0,12,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.4486,10,527,2,1,1,13,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.4493,10,537,2,1,2,14,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.1767,10,547,2,1,3,15,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,2.2504,10,557,2,1,4,16,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.6194,10,567,2,1,5,17,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.5158,1,568,2,1,6,18,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.1842,1,569,2,1,7,19,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.3584,1,570,2,1,8,20,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.3618,1,571,2,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.2831,1,572,2,1,10,22,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.4357,10,582,2,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.2729,1,583,2,2,0,24,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.7089,10,593,2,2,1,25,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.2597,10,603,2,2,2,26,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.1754,10,613,2,2,3,27,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.3586,10,623,2,2,4,28,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.0063,1,624,2,2,5,29,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.1773,10,634,2,2,6,30,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.4387,10,644,2,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.2717,1,645,2,2,8,32,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.7062,1,646,2,2,9,33,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,a,0.1811,10,656,2,2,10,34,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,l,0.1914,10,666,2,2,11,35,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,174,S,star,0,0,,0,0,0,0,0,1,
296650,2022-09-21_17h08.10.801,vts_reward_expectancy,2022.2.4,Win32,13.09157557,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,139,B,triangle,1,1,d,0,1,0,1,0,1,0.8749
