LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,11,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.70305875502527,420.70305875502527,420.70305875502527,420.70305875502527,420.70305875502527,420.70305875502527,420.70305875502527,420.70305875502527,420.70305875502527,420.70305875502527,l,1.6918125203810632,1,633,1,422.4221490989439,423.92084801988676,423.92084801988676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.4211064670235,424.4211064670235,424.4211064670235,424.4211064670235,424.4211064670235,424.4211064670235,424.4211064670235,424.4211064670235,424.4211064670235,424.4211064670235,a,1.2807219098322093,1,634,1,425.72637969022617,427.2405415959656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,3,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.7406494622119,427.7406494622119,427.7406494622119,427.7406494622119,427.7406494622119,427.7406494622119,427.7406494622119,427.7406494622119,427.7406494622119,427.7406494622119,l,1.010743800085038,10,644,1,428.7780144959688,430.2766093830578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.7769823400304,430.7769823400304,430.7769823400304,430.7769823400304,430.7769823400304,430.7769823400304,430.7769823400304,430.7769823400304,430.7769823400304,430.7769823400304,a,4.65742585202679,10,654,1,435.4641863461584,436.9646692601964,436.9646692601964,437.46511861821637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.46511861821637,437.46511861821637,437.46511861821637,437.46511861821637,437.46511861821637,437.46511861821637,437.46511861821637,437.46511861821637,437.46511861821637,437.46511861821637,a,7.127493774984032,10,664,1,444.6192649928853,446.1215649158694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6220033830032,446.6220033830032,446.6220033830032,446.6220033830032,446.6220033830032,446.6220033830032,446.6220033830032,446.6220033830032,446.6220033830032,446.6220033830032,l,1.165435170289129,10,674,1,447.80539320316166,449.3057393860072,449.3057393860072,449.8059830139391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.8059830139391,449.8059830139391,449.8059830139391,449.8059830139391,449.8059830139391,449.8059830139391,449.8059830139391,449.8059830139391,449.8059830139391,449.8059830139391,l,1.8170599420554936,10,684,1,451.6418467601761,453.1424372601323,453.1424372601323,453.6423953571357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,6,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.6423953571357,453.6423953571357,453.6423953571357,453.6423953571357,453.6423953571357,453.6423953571357,453.6423953571357,453.6423953571357,453.6423953571357,453.6423953571357,a,1.2444689208641648,10,694,1,454.9075013799593,456.41201078891754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,7,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.9123326218687,456.9123326218687,456.9123326218687,456.9123326218687,456.9123326218687,456.9123326218687,456.9123326218687,456.9123326218687,456.9123326218687,456.9123326218687,a,1.3159024687483907,10,704,1,458.2495445101522,459.7633686149493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,8,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.24852355383337,460.24852355383337,460.24852355383337,460.24852355383337,460.24852355383337,460.24852355383337,460.24852355383337,460.24852355383337,460.24852355383337,460.24852355383337,l,1.4444547751918435,10,714,1,461.71893797116354,463.23324252292514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,3,9,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.73332142084837,463.73332142084837,463.73332142084837,463.73332142084837,463.73332142084837,463.73332142084837,463.73332142084837,463.73332142084837,463.73332142084837,463.73332142084837,l,1.5031629498116672,10,724,1,465.2689720601775,466.7695578071289,466.7695578071289,467.2696179258637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,10,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.2696179258637,467.2696179258637,467.2696179258637,467.2696179258637,467.2696179258637,467.2696179258637,467.2696179258637,467.2696179258637,467.2696179258637,467.2696179258637,a,2.489871044177562,10,734,1,469.78758126404136,471.2897141240537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,3,11,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.789943382144,471.789943382144,471.789943382144,471.789943382144,471.789943382144,471.789943382144,471.789943382144,471.789943382144,471.789943382144,471.789943382144,l,2.2225931552238762,1,735,1,474.0437555927783,475.54304468119517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.9089992372319,479.9089992372319,479.9089992372319,479.9089992372319,479.9089992372319,479.9089992372319,479.9089992372319,479.9089992372319,479.9089992372319,479.9089992372319,a,2.1242149909958243,10,745,2,482.06386125599965,483.56444278918207,483.56444278918207,484.06450680084527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.06450680084527,484.06450680084527,484.06450680084527,484.06450680084527,484.06450680084527,484.06450680084527,484.06450680084527,484.06450680084527,484.06450680084527,484.06450680084527,l,1.0522709330543876,10,755,2,485.13681380590424,486.6509315120056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.15131918899715,487.15131918899715,487.15131918899715,487.15131918899715,487.15131918899715,487.15131918899715,487.15131918899715,487.15131918899715,487.15131918899715,487.15131918899715,a,0.9242959413677454,10,765,2,488.1015436151065,489.602075480856,489.602075480856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.1038153441623,490.1038153441623,490.1038153441623,490.1038153441623,490.1038153441623,490.1038153441623,490.1038153441623,490.1038153441623,490.1038153441623,490.1038153441623,a,0.6947422199882567,1,766,2,490.8241275739856,492.33829044597223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.8384576588869,492.8384576588869,492.8384576588869,492.8384576588869,492.8384576588869,492.8384576588869,492.8384576588869,492.8384576588869,492.8384576588869,492.8384576588869,l,1.8862876486964524,10,776,2,494.7588991462253,496.2582457768731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.75848418381065,496.75848418381065,496.75848418381065,496.75848418381065,496.75848418381065,496.75848418381065,496.75848418381065,496.75848418381065,496.75848418381065,496.75848418381065,a,2.207121452782303,1,777,2,498.993614426814,500.49439664697275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.9946190142073,500.9946190142073,500.9946190142073,500.9946190142073,500.9946190142073,500.9946190142073,500.9946190142073,500.9946190142073,500.9946190142073,500.9946190142073,a,1.9085183469578624,10,787,2,502.93210623180494,504.4458975759335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.94364972319454,504.94364972319454,504.94364972319454,504.94364972319454,504.94364972319454,504.94364972319454,504.94364972319454,504.94364972319454,504.94364972319454,504.94364972319454,a,1.7511405050754547,1,788,2,506.71735220309347,508.23249604320154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.73263791482896,508.73263791482896,508.73263791482896,508.73263791482896,508.73263791482896,508.73263791482896,508.73263791482896,508.73263791482896,508.73263791482896,508.73263791482896,a,1.4383437628857791,10,798,2,510.2050574668683,511.718993477989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2195024979301,512.2195024979301,512.2195024979301,512.2195024979301,512.2195024979301,512.2195024979301,512.2195024979301,512.2195024979301,512.2195024979301,512.2195024979301,l,2.958544267807156,10,808,2,515.2208286961541,516.7058933400549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.2059965580702,517.2059965580702,517.2059965580702,517.2059965580702,517.2059965580702,517.2059965580702,517.2059965580702,517.2059965580702,517.2059965580702,517.2059965580702,l,2.967679171357304,10,818,2,520.1923072920181,521.6928257658146,521.6928257658146,522.1929600317962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.1929600317962,522.1929600317962,522.1929600317962,522.1929600317962,522.1929600317962,522.1929600317962,522.1929600317962,522.1929600317962,522.1929600317962,522.1929600317962,a,1.4912024638615549,1,819,2,523.7116289371625,525.2127358890139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.7126319659874,525.7126319659874,525.7126319659874,525.7126319659874,525.7126319659874,525.7126319659874,525.7126319659874,525.7126319659874,525.7126319659874,525.7126319659874,l,1.6168168932199478,10,829,2,527.3502312358469,528.8640007241629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3639985988848,529.3639985988848,529.3639985988848,529.3639985988848,529.3639985988848,529.3639985988848,529.3639985988848,529.3639985988848,529.3639985988848,529.3639985988848,l,3.1853515873663127,1,830,2,532.5690278639086,534.0844676089473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.5847807531245,534.5847807531245,534.5847807531245,534.5847807531245,534.5847807531245,534.5847807531245,534.5847807531245,534.5847807531245,534.5847807531245,534.5847807531245,a,1.1596641428768635,1,831,2,535.7725847619586,537.2876830268651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.7876397641376,537.7876397641376,537.7876397641376,537.7876397641376,537.7876397641376,537.7876397641376,537.7876397641376,537.7876397641376,537.7876397641376,537.7876397641376,a,0.9940965650603175,1,832,2,538.8077461430803,540.3068423629738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,4,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8070171149448,540.8070171149448,540.8070171149448,540.8070171149448,540.8070171149448,540.8070171149448,540.8070171149448,540.8070171149448,540.8070171149448,540.8070171149448,a,1.1932226312346756,1,833,2,542.0270492350683,543.541297481861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0249243760481,544.0249243760481,544.0249243760481,544.0249243760481,544.0249243760481,544.0249243760481,544.0249243760481,544.0249243760481,544.0249243760481,544.0249243760481,l,1.3378947358578444,10,843,2,545.3974726730958,546.9110825029202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.3949682028033,547.3949682028033,547.3949682028033,547.3949682028033,547.3949682028033,547.3949682028033,547.3949682028033,547.3949682028033,547.3949682028033,547.3949682028033,l,1.7029262939468026,10,853,2,549.1288501061499,550.6307921279222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.131096273195,551.131096273195,551.131096273195,551.131096273195,551.131096273195,551.131096273195,551.131096273195,551.131096273195,551.131096273195,551.131096273195,a,1.3094117413274944,10,863,2,552.4650143398903,553.9653410972096,553.9653410972096,554.4655484650284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.4655484650284,554.4655484650284,554.4655484650284,554.4655484650284,554.4655484650284,554.4655484650284,554.4655484650284,554.4655484650284,554.4655484650284,554.4655484650284,a,0.8660022751428187,10,873,2,555.351505573839,556.8520306581631,556.8520306581631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,9,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.3520167130046,557.3520167130046,557.3520167130046,557.3520167130046,557.3520167130046,557.3520167130046,557.3520167130046,557.3520167130046,557.3520167130046,557.3520167130046,a,2.0518850120715797,1,874,2,559.4360086601228,560.9383664461784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,10,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.4385567810386,561.4385567810386,561.4385567810386,561.4385567810386,561.4385567810386,561.4385567810386,561.4385567810386,561.4385567810386,561.4385567810386,561.4385567810386,a,1.7236915989778936,10,884,2,563.1910875970498,564.7066284311004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,11,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.1915431818925,565.1915431818925,565.1915431818925,565.1915431818925,565.1915431818925,565.1915431818925,565.1915431818925,565.1915431818925,565.1915431818925,565.1915431818925,a,0.7938872519880533,10,894,2,566.0089984899387,567.5096111069433,567.5096111069433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,0,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0095152659342,568.0095152659342,568.0095152659342,568.0095152659342,568.0095152659342,568.0095152659342,568.0095152659342,568.0095152659342,568.0095152659342,568.0095152659342,a,1.2280138251371682,10,904,2,569.2598810209893,570.7626081351191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.2627378897741,571.2627378897741,571.2627378897741,571.2627378897741,571.2627378897741,571.2627378897741,571.2627378897741,571.2627378897741,571.2627378897741,571.2627378897741,l,1.4952823841013014,10,914,2,572.7830580659211,574.2967317258008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
