LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,9,9,9,,,,,,,,,,,,90.68278552603442,90.68278552603442,90.68278552603442,90.68278552603442,90.68278552603442,90.68278552603442,90.68278552603442,90.68278552603442,90.68278552603442,90.68278552603442,l,1.206606748048216,10,73,0,91.91634503100067,93.41890392499045,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,10,10,2,,,,,,,,,,,,93.91923346603289,93.91923346603289,93.91923346603289,93.91923346603289,93.91923346603289,93.91923346603289,93.91923346603289,93.91923346603289,93.91923346603289,93.91923346603289,a,1.0520199741004035,10,83,0,95.00291546899825,96.50306651601568,96.50306651601568,97.00322401500307,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,11,11,5,,,,,,,,,,,,97.00322401500307,97.00322401500307,97.00322401500307,97.00322401500307,97.00322401500307,97.00322401500307,97.00322401500307,97.00322401500307,97.00322401500307,97.00322401500307,a,1.0742851780960336,1,84,0,98.10658336803317,99.60632621403784,99.60632621403784,100.10657535505015,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,0,12,6,,,,,,,,,,,,100.10657535505015,100.10657535505015,100.10657535505015,100.10657535505015,100.10657535505015,100.10657535505015,100.10657535505015,100.10657535505015,100.10657535505015,100.10657535505015,a,0.6140644700499251,10,94,0,100.74118443694897,102.24071107804775,102.24071107804775,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,1,13,9,,,,,,,,,,,,102.74280634406023,102.74280634406023,102.74280634406023,102.74280634406023,102.74280634406023,102.74280634406023,102.74280634406023,102.74280634406023,102.74280634406023,102.74280634406023,l,1.2635707530425861,10,104,0,104.02619839599356,105.52680220303591,105.52680220303591,106.02683208801318,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,2,14,7,,,,,,,,,,,,106.02683208801318,106.02683208801318,106.02683208801318,106.02683208801318,106.02683208801318,106.02683208801318,106.02683208801318,106.02683208801318,106.02683208801318,106.02683208801318,a,0.44259388209320605,10,114,0,106.49415035999846,107.99646889197174,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,3,15,1,,,,,,,,,,,,108.49681838101242,108.49681838101242,108.49681838101242,108.49681838101242,108.49681838101242,108.49681838101242,108.49681838101242,108.49681838101242,108.49681838101242,108.49681838101242,l,0.8191665271297097,10,124,0,109.34705631702673,110.84752253105398,110.84752253105398,111.3478320579743,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,4,16,3,,,,,,,,,,,,111.3478320579743,111.3478320579743,111.3478320579743,111.3478320579743,111.3478320579743,111.3478320579743,111.3478320579743,111.3478320579743,111.3478320579743,111.3478320579743,l,0.860121499048546,1,125,0,112.23179692297708,113.73361833801027,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,5,17,0,,,,,,,,,,,,114.23371298902202,114.23371298902202,114.23371298902202,114.23371298902202,114.23371298902202,114.23371298902202,114.23371298902202,114.23371298902202,114.23371298902202,114.23371298902202,a,1.179920997004956,1,126,0,115.43419043102767,116.93493579595815,116.93493579595815,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,6,18,11,,,,,,,,,,,,117.43689567502588,117.43689567502588,117.43689567502588,117.43689567502588,117.43689567502588,117.43689567502588,117.43689567502588,117.43689567502588,117.43689567502588,117.43689567502588,l,1.0267264840658754,10,136,0,118.48779698600993,119.98770233697724,119.98770233697724,120.4877864960581,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,7,19,5,,,,,,,,,,,,120.4877864960581,120.4877864960581,120.4877864960581,120.4877864960581,120.4877864960581,120.4877864960581,120.4877864960581,120.4877864960581,120.4877864960581,120.4877864960581,a,1.789900525007397,1,137,0,122.3058166509727,123.80781450797804,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,8,20,8,,,,,,,,,,,,124.30797941295896,124.30797941295896,124.30797941295896,124.30797941295896,124.30797941295896,124.30797941295896,124.30797941295896,124.30797941295896,124.30797941295896,124.30797941295896,a,0.7372259651310742,10,147,0,125.07575128902681,126.57521822105628,126.57521822105628,127.07552615005989,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,9,21,10,,,,,,,,,,,,127.07552615005989,127.07552615005989,127.07552615005989,127.07552615005989,127.07552615005989,127.07552615005989,127.07552615005989,127.07552615005989,127.07552615005989,127.07552615005989,a,1.2993819410912693,10,157,0,128.39426718105096,129.89501547405962,129.89501547405962,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,10,22,2,,,,,,,,,,,,130.39503508002963,130.39503508002963,130.39503508002963,130.39503508002963,130.39503508002963,130.39503508002963,130.39503508002963,130.39503508002963,130.39503508002963,130.39503508002963,l,1.0400634011020884,1,158,0,131.4630303030135,132.96476338000502,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,11,23,4,,,,,,,,,,,,133.46486787998583,133.46486787998583,133.46486787998583,133.46486787998583,133.46486787998583,133.46486787998583,133.46486787998583,133.46486787998583,133.46486787998583,133.46486787998583,l,1.0074381821323186,10,168,0,134.4988241350511,135.99890876503196,135.99890876503196,136.499080737005,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,0,24,0,,,,,,,,,,,,136.499080737005,136.499080737005,136.499080737005,136.499080737005,136.499080737005,136.499080737005,136.499080737005,136.499080737005,136.499080737005,136.499080737005,a,1.067050207988359,1,169,0,137.58571136498358,139.08539055404253,139.08539055404253,139.5852351860376,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,1,25,9,,,,,,,,,,,,139.5852351860376,139.5852351860376,139.5852351860376,139.5852351860376,139.5852351860376,139.5852351860376,139.5852351860376,139.5852351860376,139.5852351860376,139.5852351860376,a,1.6263882661005482,1,170,0,141.2358234920539,142.73820243705995,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,2,26,1,,,,,,,,,,,,143.23840466304682,143.23840466304682,143.23840466304682,143.23840466304682,143.23840466304682,143.23840466304682,143.23840466304682,143.23840466304682,143.23840466304682,143.23840466304682,l,0.8313368000090122,1,171,0,144.08881752600428,145.5891389469616,145.5891389469616,146.08951163804159,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,3,27,8,,,,,,,,,,,,146.08951163804159,146.08951163804159,146.08951163804159,146.08951163804159,146.08951163804159,146.08951163804159,146.08951163804159,146.08951163804159,146.08951163804159,146.08951163804159,l,0.7478733230382204,1,172,0,146.8562297859462,148.35882776102517,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,4,28,7,,,,,,,,,,,,148.8591192959575,148.8591192959575,148.8591192959575,148.8591192959575,148.8591192959575,148.8591192959575,148.8591192959575,148.8591192959575,148.8591192959575,148.8591192959575,a,0.610670029069297,1,173,0,149.4926356120268,150.9929846220184,150.9929846220184,151.493068199954,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,5,29,3,,,,,,,,,,,,151.493068199954,151.493068199954,151.493068199954,151.493068199954,151.493068199954,151.493068199954,151.493068199954,151.493068199954,151.493068199954,151.493068199954,l,1.9254720780299976,10,183,0,153.4470778319519,154.9464151400607,154.9464151400607,155.44654390099458,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,6,30,11,,,,,,,,,,,,155.44654390099458,155.44654390099458,155.44654390099458,155.44654390099458,155.44654390099458,155.44654390099458,155.44654390099458,155.44654390099458,155.44654390099458,155.44654390099458,a,1.144310440053232,1,184,0,156.61461180401966,158.11596039298456,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,7,31,2,,,,,,,,,,,,158.61630535300355,158.61630535300355,158.61630535300355,158.61630535300355,158.61630535300355,158.61630535300355,158.61630535300355,158.61630535300355,158.61630535300355,158.61630535300355,a,1.6648487419588491,10,194,0,160.30146753205918,161.8006675769575,161.8006675769575,162.3008027980104,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,8,32,5,,,,,,,,,,,,162.3008027980104,162.3008027980104,162.3008027980104,162.3008027980104,162.3008027980104,162.3008027980104,162.3008027980104,162.3008027980104,162.3008027980104,162.3008027980104,a,2.166253644041717,10,204,0,164.48710195999593,165.9876891040476,165.9876891040476,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,9,33,6,,,,,,,,,,,,166.4880879849661,166.4880879849661,166.4880879849661,166.4880879849661,166.4880879849661,166.4880879849661,166.4880879849661,166.4880879849661,166.4880879849661,166.4880879849661,a,1.3309979670448229,10,214,0,167.84019669797271,169.34074874396902,169.34074874396902,169.84063900401816,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,10,34,10,,,,,,,,,,,,169.84063900401816,169.84063900401816,169.84063900401816,169.84063900401816,169.84063900401816,169.84063900401816,169.84063900401816,169.84063900401816,169.84063900401816,169.84063900401816,l,2.0295044539961964,1,215,0,171.89289328700397,173.39368120394647,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,11,35,4,,,,,,,,,,,,173.8940595149761,173.8940595149761,173.8940595149761,173.8940595149761,173.8940595149761,173.8940595149761,173.8940595149761,173.8940595149761,173.8940595149761,173.8940595149761,a,1.3501608229707927,10,225,0,175.26420968596358,176.77850074600428,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,0,36,11,,,,,,,,,,,,177.27863695600536,177.27863695600536,177.27863695600536,177.27863695600536,177.27863695600536,177.27863695600536,177.27863695600536,177.27863695600536,177.27863695600536,177.27863695600536,a,1.3749480250990018,1,226,0,178.68172004597727,180.18146298499778,180.18146298499778,180.68169478105847,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,1,37,2,,,,,,,,,,,,180.68169478105847,180.68169478105847,180.68169478105847,180.68169478105847,180.68169478105847,180.68169478105847,180.68169478105847,180.68169478105847,180.68169478105847,180.68169478105847,a,0.8190766150364652,10,236,0,181.53508260904346,183.05097313399892,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,183.55147265805863,183.55147265805863,183.55147265805863,183.55147265805863,183.55147265805863,183.55147265805863,183.55147265805863,183.55147265805863,183.55147265805863,183.55147265805863,l,1.098473352030851,1,237,0,184.66953180800192,186.16870212904178,186.16870212904178,186.6687709420221,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,3,39,10,,,,,,,,,,,,186.6687709420221,186.6687709420221,186.6687709420221,186.6687709420221,186.6687709420221,186.6687709420221,186.6687709420221,186.6687709420221,186.6687709420221,186.6687709420221,a,0.626071336097084,1,238,0,187.3190768440254,188.82147100800648,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,4,40,8,,,,,,,,,,,,189.3217523220228,189.3217523220228,189.3217523220228,189.3217523220228,189.3217523220228,189.3217523220228,189.3217523220228,189.3217523220228,189.3217523220228,189.3217523220228,a,0.875326031120494,10,248,0,190.22309376497287,191.72269421303645,191.72269421303645,192.22261740802787,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,5,41,1,,,,,,,,,,,,192.22261740802787,192.22261740802787,192.22261740802787,192.22261740802787,192.22261740802787,192.22261740802787,192.22261740802787,192.22261740802787,192.22261740802787,192.22261740802787,a,1.1468158770585433,10,258,0,193.39171883894596,194.89221515099052,194.89221515099052,195.39215514902025,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,6,42,0,,,,,,,,,,,,195.39215514902025,195.39215514902025,195.39215514902025,195.39215514902025,195.39215514902025,195.39215514902025,195.39215514902025,195.39215514902025,195.39215514902025,195.39215514902025,l,1.2283271041233093,1,259,0,196.64403716498055,198.14516647800338,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,7,43,3,,,,,,,,,,,,198.64553695404902,198.64553695404902,198.64553695404902,198.64553695404902,198.64553695404902,198.64553695404902,198.64553695404902,198.64553695404902,198.64553695404902,198.64553695404902,l,0.6644789499696344,10,269,0,199.33028093795292,200.82946891803294,200.82946891803294,201.32959334505722,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,8,44,5,,,,,,,,,,,,201.32959334505722,201.32959334505722,201.32959334505722,201.32959334505722,201.32959334505722,201.32959334505722,201.32959334505722,201.32959334505722,201.32959334505722,201.32959334505722,a,2.423591498984024,1,270,0,203.78345234994777,205.2826638489496,205.2826638489496,205.7828829929931,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,9,45,6,,,,,,,,,,,,205.7828829929931,205.7828829929931,205.7828829929931,205.7828829929931,205.7828829929931,205.7828829929931,205.7828829929931,205.7828829929931,205.7828829929931,205.7828829929931,l,1.1429931280435994,10,280,0,206.9537709649885,208.45270605001133,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,10,46,4,,,,,,,,,,,,208.9529045530362,208.9529045530362,208.9529045530362,208.9529045530362,208.9529045530362,208.9529045530362,208.9529045530362,208.9529045530362,208.9529045530362,208.9529045530362,a,2.2377769079757854,1,281,0,211.22143082797993,212.72271003294736,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,11,47,9,,,,,,,,,,,,213.2230672009755,213.2230672009755,213.2230672009755,213.2230672009755,213.2230672009755,213.2230672009755,213.2230672009755,213.2230672009755,213.2230672009755,213.2230672009755,a,0.6788927939487621,1,282,0,213.92346778104547,215.4239872560138,215.4239872560138,215.9296941430075,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,0,0,6,,,,,,,,,,,,371.0804581430275,371.0804581430275,371.0804581430275,371.0804581430275,371.0804581430275,371.0804581430275,371.0804581430275,371.0804581430275,371.0804581430275,371.0804581430275,l,1.8485837311018258,1,283,1,372.95597796398215,374.45638227602467,374.45638227602467,374.9565933679696,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,1,1,3,,,,,,,,,,,,374.9565933679696,374.9565933679696,374.9565933679696,374.9565933679696,374.9565933679696,374.9565933679696,374.9565933679696,374.9565933679696,374.9565933679696,374.9565933679696,a,0.5375564381247386,1,284,1,375.5234567259904,377.02376170502976,377.02376170502976,377.5242845589528,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,2,2,8,,,,,,,,,,,,377.5242845589528,377.5242845589528,377.5242845589528,377.5242845589528,377.5242845589528,377.5242845589528,377.5242845589528,377.5242845589528,377.5242845589528,377.5242845589528,a,1.4691228360170498,10,294,1,379.0114156990312,380.52698139403947,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
