training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,16.16327820799779,space,6.038447277969681,,,,,,,,,,,40967,2022-11-29_14h05.00.468,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01926462577958,
,,,,,,,,,,,,,,,,,,,,,23.28637222701218,23.28637222701218,23.28637222701218,23.28637222701218,23.28637222701218,23.28637222701218,23.28637222701218,23.28637222701218,23.28637222701218,23.28637222701218,,,,,,
