LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,9,9,10,,,,,,,,83.28105186599987,83.28105186599987,83.28105186599987,83.28105186599987,83.28105186599987,83.28105186599987,83.28105186599987,83.28105186599987,83.28105186599987,83.28105186599987,l,1.0264346809990457,1,28,0,84.33224643300036,85.83395594900048,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,10,10,0,,,,,,,,86.33439075800015,86.33439075800015,86.33439075800015,86.33439075800015,86.33439075800015,86.33439075800015,86.33439075800015,86.33439075800015,86.33439075800015,86.33439075800015,l,0.940545435999411,1,29,0,87.30224022400034,88.80394778100072,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,11,11,4,,,,,,,,89.30433820800044,89.30433820800044,89.30433820800044,89.30433820800044,89.30433820800044,89.30433820800044,89.30433820800044,89.30433820800044,89.30433820800044,89.30433820800044,a,0.5233408429994597,1,30,0,89.85502241199993,91.35670643400044,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,0,12,3,,,,,,,,91.85727643700011,91.85727643700011,91.85727643700011,91.85727643700011,91.85727643700011,91.85727643700011,91.85727643700011,91.85727643700011,91.85727643700011,91.85727643700011,l,0.2671849699991071,1,31,0,92.14080423900032,93.6425131370006,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,1,13,7,,,,,,,,94.14304943300067,94.14304943300067,94.14304943300067,94.14304943300067,94.14304943300067,94.14304943300067,94.14304943300067,94.14304943300067,94.14304943300067,94.14304943300067,a,0.28444177599885734,1,32,0,94.46005293400049,95.96170845300003,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,2,14,6,,,,,,,,96.46219678700072,96.46219678700072,96.46219678700072,96.46219678700072,96.46219678700072,96.46219678700072,96.46219678700072,96.46219678700072,96.46219678700072,96.46219678700072,a,0.24460048299897608,1,33,0,96.72923825900034,98.23094060600033,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,3,15,2,,,,,,,,98.73135945100057,98.73135945100057,98.73135945100057,98.73135945100057,98.73135945100057,98.73135945100057,98.73135945100057,98.73135945100057,98.73135945100057,98.73135945100057,a,0.35170919299980596,10,43,0,99.11524814299992,100.6171879500007,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,4,16,4,,,,,,,,101.11761059900073,101.11761059900073,101.11761059900073,101.11761059900073,101.11761059900073,101.11761059900073,101.11761059900073,101.11761059900073,101.11761059900073,101.11761059900073,l,0.6686697639997874,1,44,0,101.8184027670004,103.32003726499988,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,5,17,5,,,,,,,,103.8205097300006,103.8205097300006,103.8205097300006,103.8205097300006,103.8205097300006,103.8205097300006,103.8205097300006,103.8205097300006,103.8205097300006,103.8205097300006,a,0.48657616499986034,1,45,0,104.337910104,105.83929810500013,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,6,18,11,,,,,,,,106.33978736400059,106.33978736400059,106.33978736400059,106.33978736400059,106.33978736400059,106.33978736400059,106.33978736400059,106.33978736400059,106.33978736400059,106.33978736400059,a,0.3194938219994583,10,55,0,106.69008471500001,108.19182641600037,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,7,19,10,,,,,,,,108.69240768100008,108.69240768100008,108.69240768100008,108.69240768100008,108.69240768100008,108.69240768100008,108.69240768100008,108.69240768100008,108.69240768100008,108.69240768100008,a,0.31089204599993536,10,65,0,109.02614155800075,110.52778845800003,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,8,20,8,,,,,,,,111.02835132400014,111.02835132400014,111.02835132400014,111.02835132400014,111.02835132400014,111.02835132400014,111.02835132400014,111.02835132400014,111.02835132400014,111.02835132400014,l,0.5584021569993638,1,66,0,111.6122933480001,113.11397083800057,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,9,21,0,,,,,,,,113.61445287300012,113.61445287300012,113.61445287300012,113.61445287300012,113.61445287300012,113.61445287300012,113.61445287300012,113.61445287300012,113.61445287300012,113.61445287300012,a,0.29301571999985754,10,76,0,113.93157072800022,115.43328078300055,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,10,22,9,,,,,,,,115.93391548100044,115.93391548100044,115.93391548100044,115.93391548100044,115.93391548100044,115.93391548100044,115.93391548100044,115.93391548100044,115.93391548100044,115.93391548100044,a,0.3093895109996083,10,86,0,116.26814844900036,117.7691984310004,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,11,23,1,,,,,,,,118.26976963900051,118.26976963900051,118.26976963900051,118.26976963900051,118.26976963900051,118.26976963900051,118.26976963900051,118.26976963900051,118.26976963900051,118.26976963900051,a,0.3012809339998057,10,96,0,118.60346351000044,120.10520284599988,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,0,24,8,,,,,,,,120.6057080440005,120.6057080440005,120.6057080440005,120.6057080440005,120.6057080440005,120.6057080440005,120.6057080440005,120.6057080440005,120.6057080440005,120.6057080440005,l,0.28458514099929744,1,97,0,120.92262984199988,122.42444318000071,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,1,25,2,,,,,,,,122.92492476200005,122.92492476200005,122.92492476200005,122.92492476200005,122.92492476200005,122.92492476200005,122.92492476200005,122.92492476200005,122.92492476200005,122.92492476200005,l,0.29479413899935025,1,98,0,123.24229614500018,124.74357898700055,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,2,26,6,,,,,,,,125.24399641299988,125.24399641299988,125.24399641299988,125.24399641299988,125.24399641299988,125.24399641299988,125.24399641299988,125.24399641299988,125.24399641299988,125.24399641299988,a,0.27944612099963706,10,108,0,125.5444447810005,127.04623422900022,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,3,27,10,,,,,,,,127.54649881000023,127.54649881000023,127.54649881000023,127.54649881000023,127.54649881000023,127.54649881000023,127.54649881000023,127.54649881000023,127.54649881000023,127.54649881000023,a,0.31188102699888987,10,118,0,127.88019341200015,129.38205767100044,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,4,28,9,,,,,,,,129.88255992300037,129.88255992300037,129.88255992300037,129.88255992300037,129.88255992300037,129.88255992300037,129.88255992300037,129.88255992300037,129.88255992300037,129.88255992300037,a,0.4650153249995128,10,128,0,130.3663436480001,131.86807020000015,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,5,29,7,,,,,,,,132.36852657500003,132.36852657500003,132.36852657500003,132.36852657500003,132.36852657500003,132.36852657500003,132.36852657500003,132.36852657500003,132.36852657500003,132.36852657500003,a,0.3311044149995723,10,138,0,132.7191300909999,134.2206600160007,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,134.72119116500016,134.72119116500016,134.72119116500016,134.72119116500016,134.72119116500016,134.72119116500016,134.72119116500016,134.72119116500016,134.72119116500016,134.72119116500016,a,0.33844259999932547,1,139,0,135.0882521700005,136.58985997000036,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,7,31,4,,,,,,,,137.0905163590005,137.0905163590005,137.0905163590005,137.0905163590005,137.0905163590005,137.0905163590005,137.0905163590005,137.0905163590005,137.0905163590005,137.0905163590005,l,0.2805318789996818,1,140,0,137.3907219620005,138.89253686400025,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,8,32,11,,,,,,,,139.39288830500027,139.39288830500027,139.39288830500027,139.39288830500027,139.39288830500027,139.39288830500027,139.39288830500027,139.39288830500027,139.39288830500027,139.39288830500027,a,0.3064400259991089,1,141,0,139.72658537700045,141.22825802400075,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,141.72900299200046,141.72900299200046,141.72900299200046,141.72900299200046,141.72900299200046,141.72900299200046,141.72900299200046,141.72900299200046,141.72900299200046,141.72900299200046,a,0.31428490499911277,10,151,0,142.06275776500024,143.5644883670002,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,144.06490175599993,144.06490175599993,144.06490175599993,144.06490175599993,144.06490175599993,144.06490175599993,144.06490175599993,144.06490175599993,144.06490175599993,144.06490175599993,a,0.330111601999306,10,161,0,144.41521730400018,145.91690438000023,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,11,35,5,,,,,,,,146.41743113600023,146.41743113600023,146.41743113600023,146.41743113600023,146.41743113600023,146.41743113600023,146.41743113600023,146.41743113600023,146.41743113600023,146.41743113600023,a,0.5062349459994948,1,162,0,146.95125178200033,148.45302413800073,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,0,36,8,,,,,,,,148.95364233800046,148.95364233800046,148.95364233800046,148.95364233800046,148.95364233800046,148.95364233800046,148.95364233800046,148.95364233800046,148.95364233800046,148.95364233800046,a,0.28122780899957434,1,163,0,149.25395730400032,150.75578586900065,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,1,37,11,,,,,,,,151.25614211599986,151.25614211599986,151.25614211599986,151.25614211599986,151.25614211599986,151.25614211599986,151.25614211599986,151.25614211599986,151.25614211599986,151.25614211599986,a,0.290284146999511,10,173,0,151.57323552700018,153.0750504560001,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,2,38,10,,,,,,,,153.57536399700075,153.57536399700075,153.57536399700075,153.57536399700075,153.57536399700075,153.57536399700075,153.57536399700075,153.57536399700075,153.57536399700075,153.57536399700075,a,0.33173815099962667,10,183,0,153.92568714900062,155.42727988600018,155.42727988600018,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,3,39,9,,,,,,,,155.92788901699987,155.92788901699987,155.92788901699987,155.92788901699987,155.92788901699987,155.92788901699987,155.92788901699987,155.92788901699987,155.92788901699987,155.92788901699987,l,0.2908595819990296,10,193,0,156.24490485700062,157.74658578600065,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,4,40,4,,,,,,,,158.2470412800003,158.2470412800003,158.2470412800003,158.2470412800003,158.2470412800003,158.2470412800003,158.2470412800003,158.2470412800003,158.2470412800003,158.2470412800003,l,0.30117305999920063,1,194,0,158.58090479100065,160.08285588299987,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,5,41,6,,,,,,,,160.5830608260003,160.5830608260003,160.5830608260003,160.5830608260003,160.5830608260003,160.5830608260003,160.5830608260003,160.5830608260003,160.5830608260003,160.5830608260003,a,0.4043466699995406,10,204,0,161.01701785500063,162.51850662200013,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,6,42,5,,,,,,,,163.01923163300035,163.01923163300035,163.01923163300035,163.01923163300035,163.01923163300035,163.01923163300035,163.01923163300035,163.01923163300035,163.01923163300035,163.01923163300035,a,0.31214952600021206,1,205,0,163.35297172500032,164.85448301199995,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,7,43,2,,,,,,,,165.35505110100075,165.35505110100075,165.35505110100075,165.35505110100075,165.35505110100075,165.35505110100075,165.35505110100075,165.35505110100075,165.35505110100075,165.35505110100075,a,0.4077395009990141,1,206,0,165.78878792500018,167.290598691,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,8,44,0,,,,,,,,167.7910882010001,167.7910882010001,167.7910882010001,167.7910882010001,167.7910882010001,167.7910882010001,167.7910882010001,167.7910882010001,167.7910882010001,167.7910882010001,l,0.12323798199940939,1,207,0,167.94134943500012,169.44283615299992,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,9,45,3,,,,,,,,169.9434169340002,169.9434169340002,169.9434169340002,169.9434169340002,169.9434169340002,169.9434169340002,169.9434169340002,169.9434169340002,169.9434169340002,169.9434169340002,l,0.08429148399955011,10,217,0,170.0603247150002,171.56201468100062,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,10,46,7,,,,,,,,172.06256581800062,172.06256581800062,172.06256581800062,172.06256581800062,172.06256581800062,172.06256581800062,172.06256581800062,172.06256581800062,172.06256581800062,172.06256581800062,a,0.30788478099930217,1,218,0,172.3963234290004,173.8979189340007,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,174.39830925700062,174.39830925700062,174.39830925700062,174.39830925700062,174.39830925700062,174.39830925700062,174.39830925700062,174.39830925700062,174.39830925700062,174.39830925700062,l,0.13395904599929054,1,219,0,174.5483272170004,176.050428861,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,0,0,7,,,,,,,,181.79562596400046,181.79562596400046,181.79562596400046,181.79562596400046,181.79562596400046,181.79562596400046,181.79562596400046,181.79562596400046,181.79562596400046,181.79562596400046,l,0.9028375970001434,1,220,1,182.72402212199995,184.22592939700007,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,1,1,1,,,,,,,,184.72654594600044,184.72654594600044,184.72654594600044,184.72654594600044,184.72654594600044,184.72654594600044,184.72654594600044,184.72654594600044,184.72654594600044,184.72654594600044,a,0.38941264299864997,10,230,1,185.14356384300027,186.64512067300075,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,2,2,0,,,,,,,,187.14585330299997,187.14585330299997,187.14585330299997,187.14585330299997,187.14585330299997,187.14585330299997,187.14585330299997,187.14585330299997,187.14585330299997,187.14585330299997,a,0.29753005699876667,10,240,1,187.4627910980007,188.96454469700075,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,3,3,8,,,,,,,,189.46508464999988,189.46508464999988,189.46508464999988,189.46508464999988,189.46508464999988,189.46508464999988,189.46508464999988,189.46508464999988,189.46508464999988,189.46508464999988,a,0.28280297899891593,10,250,1,189.76535868600058,191.26679360800063,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,4,4,4,,,,,,,,191.76741003999996,191.76741003999996,191.76741003999996,191.76741003999996,191.76741003999996,191.76741003999996,191.76741003999996,191.76741003999996,191.76741003999996,191.76741003999996,a,0.30706384099903516,1,251,1,192.10116075000042,193.60272530700058,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,5,5,9,,,,,,,,194.10340784600066,194.10340784600066,194.10340784600066,194.10340784600066,194.10340784600066,194.10340784600066,194.10340784600066,194.10340784600066,194.10340784600066,194.10340784600066,l,0.33229233299971384,10,261,1,194.45383407600002,195.95532860300045,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,6,6,2,,,,,,,,196.4560067580005,196.4560067580005,196.4560067580005,196.4560067580005,196.4560067580005,196.4560067580005,196.4560067580005,196.4560067580005,196.4560067580005,196.4560067580005,l,0.2914667400000326,1,262,1,196.77297946100043,198.27447223299987,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,7,7,10,,,,,,,,198.7751354360007,198.7751354360007,198.7751354360007,198.7751354360007,198.7751354360007,198.7751354360007,198.7751354360007,198.7751354360007,198.7751354360007,198.7751354360007,l,0.41998650199911935,1,263,1,199.22570670599998,200.72748273100024,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,8,8,5,,,,,,,,201.22830952000004,201.22830952000004,201.22830952000004,201.22830952000004,201.22830952000004,201.22830952000004,201.22830952000004,201.22830952000004,201.22830952000004,201.22830952000004,a,0.29523573699952976,1,264,1,201.54511788700074,203.04663010900003,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,203.5471384250004,203.5471384250004,203.5471384250004,203.5471384250004,203.5471384250004,203.5471384250004,203.5471384250004,203.5471384250004,203.5471384250004,203.5471384250004,l,0.30432350499904715,10,274,1,203.88096775400027,205.38280151000072,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,10,10,11,,,,,,,,205.88308607599993,205.88308607599993,205.88308607599993,205.88308607599993,205.88308607599993,205.88308607599993,205.88308607599993,205.88308607599993,205.88308607599993,205.88308607599993,l,0.3436598949992913,10,284,1,206.25010727100016,207.7517508130004,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,11,11,6,,,,,,,,208.25231052400068,208.25231052400068,208.25231052400068,208.25231052400068,208.25231052400068,208.25231052400068,208.25231052400068,208.25231052400068,208.25231052400068,208.25231052400068,l,0.47888578199945186,10,294,1,208.75288240700047,210.25457366400042,,,39022,2022-10-25_10h16.01.156,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.84379787286431,
