participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,14.338,10,52,0,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,4.526,1,53,0,0,8,8,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,2.205,10,63,0,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.803,10,73,0,0,10,10,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.413,1,74,0,0,11,11,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.736,10,84,0,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.802,10,94,0,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.651,1,95,0,1,2,14,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.652,10,105,0,1,3,15,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.973,1,106,0,1,4,16,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.319,1,107,0,1,5,17,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.701,1,108,0,1,6,18,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.985,1,109,0,1,7,19,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.7,1,110,0,1,8,20,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.793,1,111,0,1,9,21,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.018,10,121,0,1,10,22,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.318,1,122,0,1,11,23,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.584,10,132,0,2,0,24,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,4.046,1,133,0,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.984,1,134,0,2,2,26,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.036,10,144,0,2,3,27,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.053,1,145,0,2,4,28,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.069,10,155,0,2,5,29,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.104,1,156,0,2,6,30,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.003,10,166,0,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.083,1,167,0,2,8,32,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.524,1,168,0,2,9,33,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.803,1,169,0,2,10,34,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.719,1,170,0,2,11,35,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.254,10,180,1,0,0,0,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.58,1,181,1,0,1,1,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.188,10,191,1,0,2,2,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.125,10,201,1,0,3,3,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.917,10,211,1,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.856,1,212,1,0,5,5,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.666,10,222,1,0,6,6,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.485,10,232,1,0,7,7,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,2.363,10,242,1,0,8,8,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.349,1,243,1,0,9,9,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.738,1,244,1,0,10,10,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.637,10,254,1,0,11,11,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.037,10,264,1,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,3.718,1,265,1,1,1,13,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,2.158,1,266,1,1,2,14,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.946,1,267,1,1,3,15,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.609,1,268,1,1,4,16,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.85,1,269,1,1,5,17,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.655,10,279,1,1,6,18,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,2.191,10,289,1,1,7,19,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.667,10,299,1,1,8,20,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.449,10,309,1,1,9,21,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.154,10,319,1,1,10,22,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.157,10,329,1,1,11,23,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.938,10,339,1,2,0,24,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.666,10,349,1,2,1,25,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.422,1,350,1,2,2,26,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.772,10,360,1,2,3,27,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.125,10,370,1,2,4,28,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.32,1,371,1,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.714,10,381,1,2,6,30,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.639,10,391,1,2,7,31,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.787,1,392,1,2,8,32,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.658,10,402,1,2,9,33,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.678,10,412,1,2,10,34,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.586,10,422,1,2,11,35,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,1.338,10,432,2,0,0,0,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.867,1,433,2,0,1,1,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.704,10,443,2,0,2,2,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,l,0.657,10,453,2,0,3,3,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.494,10,463,2,0,4,4,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,0.618,10,473,2,0,5,5,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294244,2022-09-21_12h33.27.684,vts_reward_expectancy,2022.2.4,Win32,20,Firefox,1920,1080,,,a,1.053,10,483,2,0,6,6,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
