participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,space,26.3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,2.0546,10,10,0,0,0,0,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,2.246,1,11,0,0,1,1,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,1.8286,1,12,0,0,2,2,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,1.0217,1,13,0,0,3,3,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,1.7288,10,23,0,0,4,4,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,2.1314,10,33,0,0,5,5,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,1.3447,10,43,0,0,6,6,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,0.9755,10,53,0,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,1.1643,10,63,0,0,8,8,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,1.7191,10,73,0,0,9,9,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,1.4851,1,74,0,0,10,10,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,2.6031,10,84,0,0,11,11,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,2.3659,1,85,0,1,0,12,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,1.4091,1,86,0,1,1,13,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,2.4223,10,96,0,1,2,14,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,l,1.8719,10,106,0,1,3,15,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298249,2022-11-27_13h08.25.262,vts_reward_expectancy_bt,2022.2.4,Win32,59.99520038,Chrome,1536,864,,,a,3.47,1,107,0,1,4,16,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
