participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.1944,10,136,0,1,6,18,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.3343,10,146,0,1,7,19,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.2651,1,147,0,1,8,20,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.3036,1,148,0,1,9,21,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.2371,10,158,0,1,10,22,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.4307,1,159,0,1,11,23,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.1532,1,160,0,2,0,24,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,1.6004,1,161,0,2,1,25,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,1.2303,10,171,0,2,2,26,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,1.8788,10,181,0,2,3,27,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,2.7524,10,191,0,2,4,28,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,1.2077,1,192,0,2,5,29,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0936,1,193,0,2,6,30,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,3.0824,1,194,0,2,7,31,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0003,10,204,0,2,8,32,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.1969,1,205,0,2,9,33,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,2.0263,1,206,0,2,10,34,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0561,1,207,0,2,11,35,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,1.0693,10,217,1,0,0,0,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,2.3832,1,218,1,0,1,1,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,3.074,10,228,1,0,2,2,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.4879,10,238,1,0,3,3,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.5578,10,248,1,0,4,4,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,8.5045,10,258,1,0,5,5,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,10.6509,1,259,1,0,6,6,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,6.482,10,269,1,0,7,7,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,3.8546,1,270,1,0,8,8,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.8503,1,271,1,0,9,9,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,0.5337,1,272,1,0,10,10,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0665,1,273,1,0,11,11,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,6.3976,10,283,1,1,0,12,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.517,10,293,1,1,1,13,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0851,1,294,1,1,2,14,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,1.1881,1,295,1,1,3,15,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0092,1,296,1,1,4,16,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,2.5585,1,297,1,1,5,17,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,12.1181,1,298,1,1,6,18,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,0.1831,10,308,1,1,7,19,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,3.883,1,309,1,1,8,20,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,1.0465,1,310,1,1,9,21,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,28.9575,1,311,1,1,10,22,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0298,10,321,1,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0664,1,322,1,2,0,24,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,30.5487,10,332,1,2,1,25,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,11.6736,1,333,1,2,2,26,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,0.0742,1,334,1,2,3,27,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.3225,1,335,1,2,4,28,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,11.7722,1,336,1,2,5,29,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,14.2725,1,337,1,2,6,30,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,0.0619,1,338,1,2,7,31,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,0.0491,1,339,1,2,8,32,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,l,0.1027,10,349,1,2,9,33,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0759,1,350,1,2,10,34,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.2133,10,360,1,2,11,35,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.2989,1,361,2,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0481,10,371,2,0,1,1,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298135,2022-12-03_14h33.45.655,vts_reward_expectancy_bt,2022.2.4,Win32,165.3986107,Chrome,1920,1080,,,a,0.0438,10,381,2,0,2,2,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
