participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,,,,,,,,,,,,,,,,,,,160,H,hexagon,1,0,,,3,,,,,,j,0.8856,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,,,,,,,,,,,,,,,,,,,181,U,triangle,1,0,,,3,,,,,,k,1.464,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,,,,,,,,,,,,,,,,,,,132,W,triangle,1,0,,,3,,,,,,k,0.7483,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,,,,,,,,,,,,,,,,,,,174,Y,star,1,0,,,3,,,,,,k,0.6479,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,F,star,-1,0,,,4,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,U,circle,1,0,,,4,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,1,0,1,0,1,1.1664,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,B,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,2,0,2,0,1,0.9304,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,H,circle,0,0,,,4,,,,,,,,,,,,,repeat,number,NA,f,vtsPrac,3,0,3,0,1,0.8714,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,F,hexagon,1,1,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,4,0,4,0,1,0.8813,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,U,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,5,0,5,0,1,0.7515,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,B,triangle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,6,0,6,0,1,1.0231,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,H,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,7,0,7,0,1,1.8708,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,F,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,8,0,8,0,1,2.2485,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,160,D,triangle,0,0,,,4,,,,,,,,,,,,,repeat,number,NA,d,vtsPrac,9,0,9,0,1,1.5066,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,U,circle,1,1,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,10,0,10,0,1,1.752,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,W,star,1,0,,,4,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,11,0,11,0,1,1.1182,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,D,star,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,12,0,12,0,1,0.7897,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,Y,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,13,0,13,0,1,1.3319,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,H,star,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,14,0,14,0,1,1.2161,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,F,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,15,0,15,0,1,0.8723,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,16,0,16,0,1,0.6797,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,160,W,star,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,17,0,17,0,1,0.8798,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,F,star,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,18,0,18,0,1,2.4317,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,B,circle,0,0,,,4,,,,,,,,,,,,,repeat,letter,NA,k,vtsPrac,19,0,19,0,1,1.6163,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,W,star,1,1,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,20,0,20,0,1,0.6751,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,F,circle,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,21,0,21,0,1,1.4403,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,S,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,22,0,22,0,1,0.8357,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,H,circle,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,23,0,23,0,1,1.1834,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,U,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,24,0,24,0,1,2.3719,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,Y,circle,-1,0,,,4,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,W,star,1,0,,,4,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,26,0,26,0,1,2.9501,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,B,triangle,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,27,0,27,0,1,0.7786,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,D,star,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,28,0,28,0,1,1.264,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,S,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,29,0,29,0,1,1.3816,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,U,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,30,0,30,0,1,1.5143,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,W,triangle,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,31,0,31,0,1,0.9658,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,W,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,0,0,0,0,1,1.603,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,160,S,hexagon,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,1,0,1,0,1,1.0726,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,F,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,2,0,2,0,1,2.2361,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,B,hexagon,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,3,0,3,0,1,0.9457,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,W,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,4,0,4,0,1,1.0085,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,160,S,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,5,0,5,0,1,1.0915,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,F,hexagon,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,6,0,6,0,1,1.283,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,B,triangle,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,7,0,7,0,1,1.077,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,B,circle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,8,0,8,0,1,1.3238,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,D,star,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,9,0,9,0,1,1.0837,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,Y,star,-1,0,,,5,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,U,hexagon,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,11,0,11,0,1,0.821,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,W,circle,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,12,0,12,0,1,0.6145,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,F,hexagon,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,13,0,13,0,1,0.9661,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,Y,triangle,0,0,,,5,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,14,0,14,0,1,0.5901,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,U,hexagon,1,1,,,5,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,15,0,15,0,1,1.4224,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,Y,star,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,16,0,16,0,1,2.241,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,F,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,17,0,17,0,1,1.2019,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,D,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,18,0,18,0,1,1.7657,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,U,star,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,19,0,19,0,1,1.1587,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,U,star,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,20,0,20,0,1,0.9639,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,S,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,21,0,21,0,1,0.8651,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,B,star,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,22,0,22,0,1,0.9398,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,Y,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,23,0,23,0,1,0.6997,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,W,circle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,24,0,24,0,1,0.9188,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,U,triangle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,25,0,25,0,1,1.1225,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,167,F,circle,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,26,0,26,0,1,1.2183,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,D,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,27,0,27,0,1,0.8143,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,146,W,circle,0,0,,,5,,,,,,,,,,,,,switch,number,NA,f,vtsPrac,28,0,28,0,1,1.0292,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,132,Y,star,1,1,,,5,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,29,0,29,0,1,1.0982,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,S,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,30,0,30,0,1,1.1141,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,F,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,31,0,31,0,1,1.0155,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,B,hexagon,-1,0,,,6,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,H,star,1,0,,,6,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,1,0,1,0,1,0.3833,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,Y,hexagon,0,0,,,6,,,,,,,,,,,,,repeat,number,NA,f,vtsPrac,2,0,2,0,1,2.5796,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,F,star,1,1,,,6,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,3,0,3,0,1,0.8895,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,181,B,circle,-1,0,,,6,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,H,triangle,1,0,,,6,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,5,0,5,0,1,1.3976,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,139,Y,triangle,1,0,,,6,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,6,0,6,0,1,0.8983,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,F,circle,1,0,,,6,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,7,0,7,0,1,1.4506,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,125,D,circle,1,0,,,6,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,8,0,8,0,1,2.4399,,,,,,,,,,,,,,,,,,,,,,,
297097,2022-12-05_18h03.57.563,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,,,0,522,,,,,,,,,,,,,,,,,174,W,hexagon,1,0,,,6,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,9,0,9,0,1,0.983,,,,,,,,,,,,,,,,,,,,,,,
