participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.8494,10,161,0,2,1,25,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.7704,10,171,0,2,2,26,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.963,1,172,0,2,3,27,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.601,1,173,0,2,4,28,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.5995,10,183,0,2,5,29,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.6891,10,193,0,2,6,30,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.7361,10,203,0,2,7,31,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.1818,10,213,0,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.4513,10,223,0,2,9,33,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.6841,10,233,0,2,10,34,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.5713,1,234,0,2,11,35,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.095,10,244,1,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.4471,10,254,1,0,1,1,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.553,1,255,1,0,2,2,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.5205,1,256,1,0,3,3,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.1832,10,266,1,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,1.0304,10,276,1,0,5,5,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.8001,10,286,1,0,6,6,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.6931,10,296,1,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.7702,1,297,1,0,8,8,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.831,1,298,1,0,9,9,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.6653,1,299,1,0,10,10,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.7522,1,300,1,0,11,11,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.7843,10,310,1,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.4589,10,320,1,1,1,13,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.5344,1,321,1,1,2,14,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.5014,10,331,1,1,3,15,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,2.0523,10,341,1,1,4,16,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.8041,1,342,1,1,5,17,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,2.0443,10,352,1,1,6,18,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.8609,1,353,1,1,7,19,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.9492,1,354,1,1,8,20,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.9298,1,355,1,1,9,21,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.5837,10,365,1,1,10,22,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.4166,10,375,1,1,11,23,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.5239,10,385,1,2,0,24,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.9991,10,395,1,2,1,25,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,2.7011,1,396,1,2,2,26,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.4969,1,397,1,2,3,27,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.7199,10,407,1,2,4,28,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.6685,10,417,1,2,5,29,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.727,10,427,1,2,6,30,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,0.7626,10,437,1,2,7,31,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,2.0412,10,447,1,2,8,32,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.8216,10,457,1,2,9,33,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.9967,10,467,1,2,10,34,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,0.8679,10,477,1,2,11,35,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,l,2.4348,10,487,2,0,0,0,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,1.3171,10,497,2,0,1,1,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294853,2022-12-04_23h23.52.357,vts_reward_expectancy_bt,2022.2.4,Win32,59.03884756,Chrome,1536,864,,,a,2.0626,10,507,2,0,2,2,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
