participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.5506,10,93,0,0,11,11,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.5488,10,103,0,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.6691,10,113,0,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.5347,10,123,0,1,2,14,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.4328,10,133,0,1,3,15,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.4045,1,134,0,1,4,16,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.4556,10,144,0,1,5,17,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.6223,1,145,0,1,6,18,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.365,10,155,0,1,7,19,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.3973,10,165,0,1,8,20,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.8388,10,175,0,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.5083,1,176,0,1,10,22,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.5808,10,186,0,1,11,23,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.4324,1,187,0,2,0,24,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.3763,1,188,0,2,1,25,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.5925,1,189,0,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.5083,1,190,0,2,3,27,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.4677,1,191,0,2,4,28,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.2853,1,192,0,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.329,1,193,0,2,6,30,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.6651,1,194,0,2,7,31,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.5991,10,204,0,2,8,32,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.4756,10,214,0,2,9,33,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.466,10,224,0,2,10,34,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.5421,10,234,0,2,11,35,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.5682,1,235,1,0,0,0,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.4514,1,236,1,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.2056,1,237,1,0,2,2,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.7744,1,238,1,0,3,3,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,1.0592,1,239,1,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.6501,1,240,1,0,5,5,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.8513,1,241,1,0,6,6,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.7181,10,251,1,0,7,7,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.7112,10,261,1,0,8,8,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,1.1186,1,262,1,0,9,9,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,2.3531,1,263,1,0,10,10,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.6008,1,264,1,0,11,11,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,1.0018,10,274,1,1,0,12,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.7094,10,284,1,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.7007,10,294,1,1,2,14,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.6032,1,295,1,1,3,15,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.918,10,305,1,1,4,16,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.8571,1,306,1,1,5,17,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.9902,1,307,1,1,6,18,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.3876,1,308,1,1,7,19,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.3714,1,309,1,1,8,20,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.3839,1,310,1,1,9,21,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.6351,10,320,1,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.3175,10,330,1,1,11,23,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.6521,1,331,1,2,0,24,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0333,10,341,1,2,1,25,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1429,1,342,1,2,2,26,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1055,10,352,1,2,3,27,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0265,10,362,1,2,4,28,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0532,10,372,1,2,5,29,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1349,1,373,1,2,6,30,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1006,10,383,1,2,7,31,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.0506,10,393,1,2,8,32,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.0224,1,394,1,2,9,33,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0147,10,404,1,2,10,34,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1542,1,405,1,2,11,35,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0819,1,406,2,0,0,0,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.1252,1,407,2,0,1,1,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0317,10,417,2,0,2,2,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.0186,1,418,2,0,3,3,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1002,10,428,2,0,4,4,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
