participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.2555,1,84,0,0,11,11,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.7446,10,94,0,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.7437,10,104,0,1,1,13,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.4901,10,114,0,1,2,14,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.9459,10,124,0,1,3,15,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.8284,1,125,0,1,4,16,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.0554,1,126,0,1,5,17,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.4817,1,127,0,1,6,18,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.7421,10,137,0,1,7,19,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.5302,10,147,0,1,8,20,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.7544,10,157,0,1,9,21,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.7424,10,167,0,1,10,22,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.9472,1,168,0,1,11,23,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.857,10,178,0,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.8875,1,179,0,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.6378,10,189,0,2,2,26,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.6337,10,199,0,2,3,27,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.7381,10,209,0,2,4,28,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.6358,10,219,0,2,5,29,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.4292,1,220,0,2,6,30,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.1642,10,230,0,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.6412,10,240,0,2,8,32,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.5306,1,241,0,2,9,33,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.632,1,242,0,2,10,34,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.48,10,252,0,2,11,35,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.7503,10,262,1,0,0,0,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.3753,10,272,1,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.2723,1,273,1,0,2,2,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.6402,10,283,1,0,3,3,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.6407,10,293,1,0,4,4,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.0676,1,294,1,0,5,5,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.6413,1,295,1,0,6,6,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,2.7532,10,305,1,0,7,7,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.386,1,306,1,0,8,8,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.9578,10,316,1,0,9,9,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.8124,1,317,1,0,10,10,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.642,10,327,1,0,11,11,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.2953,1,328,1,1,0,12,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.8569,1,329,1,1,1,13,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,2.1239,10,339,1,1,2,14,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.7459,10,349,1,1,3,15,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.8577,1,350,1,1,4,16,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,2.1248,10,360,1,1,5,17,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.7478,10,370,1,1,6,18,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.061,10,380,1,1,7,19,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.9469,10,390,1,1,8,20,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.5339,10,400,1,1,9,21,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.7857,10,410,1,1,10,22,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.9159,10,420,1,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.0612,10,430,1,2,0,24,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.63,10,440,1,2,1,25,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.6349,10,450,1,2,2,26,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.5393,1,451,1,2,3,27,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.0653,10,461,1,2,4,28,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,0.5312,1,462,1,2,5,29,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.4887,1,463,1,2,6,30,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,2.0121,10,473,1,2,7,31,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.5772,10,483,1,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.0588,1,484,1,2,9,33,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.4805,10,494,1,2,10,34,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,2.003,10,504,1,2,11,35,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,0.745,1,505,2,0,0,0,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,1.8981,10,515,2,0,1,1,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.894,1,516,2,0,2,2,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,l,1.3722,10,526,2,0,3,3,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293338,2022-10-03_15h57.26.232,vts_reward_expectancy,2022.2.4,Win32,15.05162708,Chrome,1536,864,,,a,2.215,1,527,2,0,4,4,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
