participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,space,24.3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.8571,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,0.7106,10,11,0,0,1,1,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.3012,10,21,0,0,2,2,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.4177,1,22,0,0,3,3,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,0.9013,10,32,0,0,4,4,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.5514,10,42,0,0,5,5,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,0.8344,1,43,0,0,6,6,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.3681,10,53,0,0,7,7,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.051,10,63,0,0,8,8,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.1757,10,73,0,0,9,9,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,0.8012,10,83,0,0,10,10,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.2459,10,93,0,0,11,11,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.1511,10,103,0,1,0,12,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,0.6335,1,104,0,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.0591,1,105,0,1,2,14,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,2.4183,1,106,0,1,3,15,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,0.9179,1,107,0,1,4,16,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.3289,1,108,0,1,5,17,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.0177,1,109,0,1,6,18,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.2176,10,119,0,1,7,19,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.4007,10,129,0,1,8,20,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,3.4849,10,139,0,1,9,21,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.5124,10,149,0,1,10,22,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.8176,1,150,0,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,0.8174,1,151,0,2,0,24,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.8016,10,161,0,2,1,25,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,2.5007,1,162,0,2,2,26,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,0.8511,10,172,0,2,3,27,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,5.4526,1,173,0,2,4,28,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.9181,1,174,0,2,5,29,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,a,1.3351,10,184,0,2,6,30,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,0.8177,10,194,0,2,7,31,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,2.068,10,204,0,2,8,32,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,1.6178,10,214,0,2,9,33,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297055,2022-10-03_11h24.07.471,vts_reward_expectancy,2022.2.4,Win32,59.99880002,Chrome,1280,720,,,l,3.4186,1,215,0,2,10,34,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
