participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,space,23.3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,2.4583,1,1,0,0,0,0,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,a,1.7399,10,11,0,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,1.4991,1,12,0,0,2,2,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,1.7311,1,13,0,0,3,3,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,1.602,10,23,0,0,4,4,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,1.8474,1,24,0,0,5,5,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,a,2.369,1,25,0,0,6,6,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,0.992,10,35,0,0,7,7,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,a,1.1649,1,36,0,0,8,8,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,a,2.1383,10,46,0,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,1.6933,10,56,0,0,10,10,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,a,1.3072,10,66,0,0,11,11,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,l,1.4161,10,76,0,1,0,12,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297028,2022-12-07_15h17.40.322,vts_reward_expectancy_bt,2022.2.4,Win32,14.999925,Chrome,1536,864,,,a,1.0965,1,77,0,1,1,13,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
