participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,1.5068,10,388,1,2,3,27,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.084,1,389,1,2,4,28,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.2838,10,399,1,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,2.0513,1,400,1,2,6,30,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.6044,10,410,1,2,7,31,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.3762,10,420,1,2,8,32,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.7351,10,430,1,2,9,33,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.867,10,440,1,2,10,34,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,2.2268,10,450,1,2,11,35,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.1245,10,460,2,0,0,0,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.9021,10,470,2,0,1,1,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.7715,10,480,2,0,2,2,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.4188,1,481,2,0,3,3,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,1.2857,1,482,2,0,4,4,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.4011,1,483,2,0,5,5,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.0936,1,484,2,0,6,6,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.5223,1,485,2,0,7,7,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,2.0835,1,486,2,0,8,8,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,1.1817,10,496,2,0,9,9,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.8963,1,497,2,0,10,10,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.9657,10,507,2,0,11,11,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.6643,1,508,2,1,0,12,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.8393,10,518,2,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.767,1,519,2,1,2,14,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.7002,1,520,2,1,3,15,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.7494,10,530,2,1,4,16,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.6194,1,531,2,1,5,17,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,1.3572,1,532,2,1,6,18,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.4164,1,533,2,1,7,19,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.7491,1,534,2,1,8,20,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.6606,10,544,2,1,9,21,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.5193,10,554,2,1,10,22,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.5423,10,564,2,1,11,23,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.2999,10,574,2,2,0,24,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.874,10,584,2,2,1,25,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,1.3771,10,594,2,2,2,26,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.8996,1,595,2,2,3,27,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.1758,1,596,2,2,4,28,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.9778,10,606,2,2,5,29,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.0087,1,607,2,2,6,30,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.9108,1,608,2,2,7,31,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.7878,10,618,2,2,8,32,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,a,0.6109,1,619,2,2,9,33,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,0.7329,10,629,2,2,10,34,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,l,1.5938,10,639,2,2,11,35,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,W,146,hexagon,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,B,125,circle,1,1,d,0,1,0,1,0,1,1.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,U,174,star,1,0,f,0,2,0,2,0,1,1.4525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,H,160,triangle,1,0,d,0,3,0,3,0,1,1.0308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,D,181,hexagon,1,0,d,0,4,0,4,0,1,1.0531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,Y,139,circle,1,0,f,0,5,0,5,0,1,1.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,F,132,star,1,0,d,0,6,0,6,0,1,1.2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,S,167,triangle,1,0,f,0,7,0,7,0,1,1.6303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,W,146,circle,1,0,f,0,8,0,8,0,1,1.2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,B,125,star,1,0,d,0,9,0,9,0,1,0.6402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,Y,181,triangle,1,0,,1,,,,,,,k,0.9826,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,F,125,circle,1,0,,1,,,,,,,j,1.0497,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,B,160,star,1,0,,1,,,,,,,k,1.648,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,H,174,hexagon,1,0,,1,,,,,,,k,0.9592,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,W,146,triangle,1,0,,1,,,,,,,j,0.8801,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,S,139,circle,1,0,,1,,,,,,,j,0.6526,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,U,167,star,1,0,,1,,,,,,,k,0.6629,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,D,132,hexagon,1,0,,1,,,,,,,j,0.8363,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,Y,181,circle,1,0,,1,,,,,,,k,1.0325,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,F,125,star,1,0,,1,,,,,,,j,0.7367,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,D,167,star,-1,0,,2,,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,U,160,triangle,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,1,0,1,0,1,1.5206,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,S,125,star,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,2,0,2,0,1,1.2024,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,H,146,triangle,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,3,0,3,0,1,1.3646,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,D,167,star,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,4,0,4,0,1,0.6548,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,U,160,circle,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,5,0,5,0,1,1.1855,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,S,125,hexagon,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,6,0,6,0,1,0.6264,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,H,146,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,7,0,7,0,1,0.7189,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,U,160,star,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,8,0,8,0,1,0.8421,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,S,146,circle,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,9,0,9,0,1,0.8812,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,W,174,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,10,0,10,0,1,1.2685,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,B,167,triangle,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,11,0,11,0,1,0.5938,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,W,174,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,12,0,12,0,1,0.7525,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,B,146,circle,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,13,0,13,0,1,0.6828,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,H,167,triangle,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,14,0,14,0,1,1.3223,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,U,160,circle,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,15,0,15,0,1,0.7467,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296635,2022-10-07_24h10.51.353,vts_reward_expectancy,2022.2.4,Win32,60.84575601,Chrome,1280,720,,,,,0,639,,,,,,,,,,,,,,,,,F,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,1.6988,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
