participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,space,1.7077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.796,10,10,0,0,0,0,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.6009,10,20,0,0,1,1,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.6674,1,21,0,0,2,2,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.8401,10,31,0,0,3,3,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.5498,10,41,0,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.4009,1,42,0,0,5,5,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.4082,1,43,0,0,6,6,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.4381,1,44,0,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.4549,10,54,0,0,8,8,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.4838,1,55,0,0,9,9,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.434,10,65,0,0,10,10,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.3586,10,75,0,0,11,11,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.2897,10,85,0,1,0,12,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.5062,10,95,0,1,1,13,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.15,1,96,0,1,2,14,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.2761,1,97,0,1,3,15,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.5228,1,98,0,1,4,16,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.4333,10,108,0,1,5,17,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.4485,10,118,0,1,6,18,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.5669,1,119,0,1,7,19,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.3672,1,120,0,1,8,20,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.5336,1,121,0,1,9,21,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.4344,1,122,0,1,10,22,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.7538,1,123,0,1,11,23,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.671,1,124,0,2,0,24,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.7059,10,134,0,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.5054,10,144,0,2,2,26,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.7729,10,154,0,2,3,27,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,a,0.9692,10,164,0,2,4,28,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296710,2022-12-05_23h10.24.609,vts_reward_expectancy_bt,2022.2.4,Win32,60.86056844,Chrome,1504,1003,,,l,0.958,10,174,0,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
