participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,5.351,10,486,1,2,11,35,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,1.094,1,487,2,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.902,10,497,2,0,1,1,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.567,10,507,2,0,2,2,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.8,1,508,2,0,3,3,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,2.063,10,518,2,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.433,10,528,2,0,5,5,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.985,1,529,2,0,6,6,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.349,1,530,2,0,7,7,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,1.286,1,531,2,0,8,8,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,1.071,10,541,2,0,9,9,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.816,10,551,2,0,10,10,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.849,10,561,2,0,11,11,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.768,10,571,2,1,0,12,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,1.655,10,581,2,1,1,13,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.836,1,582,2,1,2,14,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.358,1,583,2,1,3,15,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.334,10,593,2,1,4,16,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.405,10,603,2,1,5,17,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.551,10,613,2,1,6,18,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.656,1,614,2,1,7,19,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.55,10,624,2,1,8,20,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.799,1,625,2,1,9,21,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.554,10,635,2,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,1.251,1,636,2,1,11,23,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.541,10,646,2,2,0,24,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,1.359,1,647,2,2,1,25,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.833,10,657,2,2,2,26,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.966,1,658,2,2,3,27,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.571,10,668,2,2,4,28,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.619,10,678,2,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.467,1,679,2,2,6,30,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,1.166,10,689,2,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.651,10,699,2,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.849,10,709,2,2,9,33,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,a,0.617,10,719,2,2,10,34,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,l,0.469,10,729,2,2,11,35,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,174,hexagon,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,146,triangle,0,1,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,F,167,star,0,1,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,B,139,circle,1,1,d,0,3,0,3,0,1,1.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,125,hexagon,1,0,f,0,4,0,4,0,1,0.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,181,triangle,1,0,f,0,5,0,5,0,1,0.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,D,132,star,1,0,d,0,6,0,6,0,1,0.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,H,160,circle,1,0,d,0,7,0,7,0,1,2.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,174,hexagon,1,0,f,0,8,0,8,0,1,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,146,triangle,1,0,f,0,9,0,9,0,1,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,139,star,1,0,f,1,0,0,0,0,1,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,125,triangle,1,0,f,1,1,0,1,0,1,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,160,hexagon,1,0,f,1,2,0,2,0,1,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,D,181,circle,1,0,d,1,3,0,3,0,1,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,F,174,star,1,0,d,1,4,0,4,0,1,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,H,146,triangle,1,0,d,1,5,0,5,0,1,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,B,132,hexagon,1,0,d,1,6,0,6,0,1,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,167,circle,1,0,f,1,7,0,7,0,1,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,139,star,1,0,f,1,8,0,8,0,1,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,125,hexagon,1,0,f,1,9,0,9,0,1,0.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,B,160,star,0,0,,2,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,146,hexagon,1,1,,2,,,,,,,j,1,0,1,0,1,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,132,circle,1,0,,2,,,,,,,j,2,0,2,0,1,1.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,F,181,triangle,1,0,,2,,,,,,,k,3,0,3,0,1,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,167,star,1,0,,2,,,,,,,k,4,0,4,0,1,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,125,hexagon,1,0,,2,,,,,,,j,5,0,5,0,1,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,H,174,circle,1,0,,2,,,,,,,k,6,0,6,0,1,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,D,139,triangle,1,0,,2,,,,,,,j,7,0,7,0,1,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,B,160,circle,1,0,,2,,,,,,,k,8,0,8,0,1,0.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,146,star,1,0,,2,,,,,,,j,9,0,9,0,1,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,132,triangle,1,0,,3,,,,,,,,,,,,,,-1,number,NA,j,1.727,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,181,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,1.341,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,125,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.975,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,160,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,1.392,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,132,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.576,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,181,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.763,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,125,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.693,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,160,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,1.267,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,139,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.759,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,132,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.743,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,125,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.775,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,167,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.765,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,146,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.762,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,167,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.776,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,160,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,1.094,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,181,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.677,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
