participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.2162,10,128,0,1,7,19,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.3474,10,138,0,1,8,20,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.0163,1,139,0,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.8124,1,140,0,1,10,22,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.0713,10,150,0,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.3806,1,151,0,2,0,24,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.0398,10,161,0,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.8584,10,171,0,2,2,26,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.2043,1,172,0,2,3,27,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.4995,10,182,0,2,4,28,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.9221,10,192,0,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.7009,1,193,0,2,6,30,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.7815,1,194,0,2,7,31,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,2.616,10,204,0,2,8,32,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.283,1,205,0,2,9,33,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.3733,10,215,0,2,10,34,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.1425,10,225,0,2,11,35,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.0755,1,226,1,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.7163,1,227,1,0,1,1,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.2386,10,237,1,0,2,2,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.9491,1,238,1,0,3,3,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.934,10,248,1,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.6956,10,258,1,0,5,5,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,2.1826,1,259,1,0,6,6,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.7837,10,269,1,0,7,7,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.1743,10,279,1,0,8,8,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.3151,10,289,1,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.8,1,290,1,0,10,10,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.6047,10,300,1,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.7318,10,310,1,1,0,12,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.7518,10,320,1,1,1,13,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.9248,10,330,1,1,2,14,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.3011,10,340,1,1,3,15,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.8601,10,350,1,1,4,16,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.8839,10,360,1,1,5,17,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.1508,1,361,1,1,6,18,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.5415,10,371,1,1,7,19,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,2.8654,10,381,1,1,8,20,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.6275,10,391,1,1,9,21,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.3828,1,392,1,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,2.0824,10,402,1,1,11,23,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.0517,10,412,1,2,0,24,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.8744,1,413,1,2,1,25,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.466,1,414,1,2,2,26,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.8896,10,424,1,2,3,27,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.8237,10,434,1,2,4,28,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.8506,10,444,1,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.0491,1,445,1,2,6,30,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.9825,10,455,1,2,7,31,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.499,10,465,1,2,8,32,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.2523,10,475,1,2,9,33,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.1551,1,476,1,2,10,34,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,1.2333,10,486,1,2,11,35,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.822,1,487,2,0,0,0,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.8942,10,497,2,0,1,1,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,0.7828,1,498,2,0,2,2,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,a,1.3097,10,508,2,0,3,3,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297808,2022-10-04_11h38.27.497,vts_reward_expectancy,2022.2.4,Win32,62.89703755,Chrome,1536,864,,,l,0.7207,1,509,2,0,4,4,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
