participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.0186,10,53,0,0,7,7,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.4502,1,54,0,0,8,8,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,3.604,1,55,0,0,9,9,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.1347,10,65,0,0,10,10,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.4849,10,75,0,0,11,11,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.401,1,76,0,1,0,12,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.235,1,77,0,1,1,13,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.8297,1,78,0,1,2,14,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.002,10,88,0,1,3,15,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.4853,1,89,0,1,4,16,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.0505,10,99,0,1,5,17,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.7866,1,100,0,1,6,18,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,2.069,1,101,0,1,7,19,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.4214,10,111,0,1,8,20,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.8345,10,121,0,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.6947,1,122,0,1,10,22,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.02,10,132,0,1,11,23,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.1355,10,142,0,2,0,24,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.1163,10,152,0,2,1,25,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.5712,10,162,0,2,2,26,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.8524,1,163,0,2,3,27,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,6.0024,10,173,0,2,4,28,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,4.2023,10,183,0,2,5,29,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.985,1,184,0,2,6,30,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,2.3514,10,194,0,2,7,31,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.0698,1,195,0,2,8,32,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.5366,1,196,0,2,9,33,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.1362,1,197,0,2,10,34,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.7524,10,207,0,2,11,35,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.1865,1,208,1,0,0,0,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.9182,10,218,1,0,1,1,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.9345,1,219,1,0,2,2,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.7875,10,229,1,0,3,3,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.3344,10,239,1,0,4,4,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.6848,10,249,1,0,5,5,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.969,10,259,1,0,6,6,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.6997,10,269,1,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.8359,10,279,1,0,8,8,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.0691,10,289,1,0,9,9,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.5174,10,299,1,0,10,10,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.968,10,309,1,0,11,11,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,2.0522,1,310,1,1,0,12,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,2.1352,10,320,1,1,1,13,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,2.6032,1,321,1,1,2,14,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.6355,10,331,1,1,3,15,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.3132,1,332,1,1,4,16,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.5517,10,342,1,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.6507,1,343,1,1,6,18,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.8182,1,344,1,1,7,19,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.9021,10,354,1,1,8,20,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.6687,10,364,1,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.9381,10,374,1,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.8185,10,384,1,1,11,23,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,2.2146,1,385,1,2,0,24,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.9524,10,395,1,2,1,25,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,2.3212,1,396,1,2,2,26,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.0517,1,397,1,2,3,27,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,0.719,10,407,1,2,4,28,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.6793,1,408,1,2,5,29,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,7.388,1,409,1,2,6,30,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,4.0193,1,410,1,2,7,31,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,3.4699,1,411,1,2,8,32,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.5182,1,412,1,2,9,33,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.2547,1,413,1,2,10,34,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,3.3706,1,414,1,2,11,35,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.1169,1,415,2,0,0,0,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,l,1.5709,1,416,2,0,1,1,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,1.7718,10,426,2,0,2,2,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296041,2022-09-23_11h52.57.982,vts_reward_expectancy,2022.2.4,Win32,60.86797736,Chrome,1664,1110,,,a,0.7492,10,436,2,0,3,3,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
