participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.3712,10,98,0,1,4,16,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.3834,10,108,0,1,5,17,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.9222,1,109,0,1,6,18,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.7341,1,110,0,1,7,19,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.4879,10,120,0,1,8,20,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.5296,1,121,0,1,9,21,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.5481,10,131,0,1,10,22,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.585,10,141,0,1,11,23,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.4417,10,151,0,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.9165,1,152,0,2,1,25,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.6063,1,153,0,2,2,26,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.5511,10,163,0,2,3,27,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.2501,10,173,0,2,4,28,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.7578,1,174,0,2,5,29,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.4998,10,184,0,2,6,30,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.4668,1,185,0,2,7,31,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.5672,1,186,0,2,8,32,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.2672,10,196,0,2,9,33,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.5834,10,206,0,2,10,34,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.6036,10,216,0,2,11,35,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.9168,1,217,1,0,0,0,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.1049,1,218,1,0,1,1,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.0838,10,228,1,0,2,2,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.401,1,229,1,0,3,3,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.5003,1,230,1,0,4,4,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.2831,10,240,1,0,5,5,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.544,1,241,1,0,6,6,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.719,1,242,1,0,7,7,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.8004,10,252,1,0,8,8,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,1.1172,10,262,1,0,9,9,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.8835,10,272,1,0,10,10,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.7839,1,273,1,0,11,11,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.955,1,274,1,1,0,12,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,1.1341,1,275,1,1,1,13,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.5504,1,276,1,1,2,14,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.2885,1,277,1,1,3,15,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.5918,1,278,1,1,4,16,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.1002,1,279,1,1,5,17,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.4677,10,289,1,1,6,18,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.7836,1,290,1,1,7,19,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.3671,1,291,1,1,8,20,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.1505,10,301,1,1,9,21,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.6353,10,311,1,1,10,22,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.5569,10,321,1,1,11,23,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.1531,10,331,1,2,0,24,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.667,10,341,1,2,1,25,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,0.5093,1,342,1,2,2,26,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.1648,10,352,1,2,3,27,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,2.6672,1,353,1,2,4,28,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,1.1168,1,354,1,2,5,29,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.5669,1,355,1,2,6,30,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.6651,10,365,1,2,7,31,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,1.6338,10,375,1,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,3.2846,10,385,1,2,9,33,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,a,1.8728,1,386,1,2,10,34,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.4318,1,387,1,2,11,35,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.439,10,397,2,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.3003,10,407,2,0,1,1,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.4499,1,408,2,0,2,2,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.2671,10,418,2,0,3,3,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292369,2022-10-05_09h05.22.298,vts_reward_expectancy,2022.2.4,Win32,60.0060006,Chrome,1536,864,,,l,0.3682,1,419,2,0,4,4,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
