participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,space,32.4128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,l,3.4816,10,10,0,0,0,0,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,l,1.4573,1,11,0,0,1,1,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,l,1.5454,1,12,0,0,2,2,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,l,0.8624,10,22,0,0,3,3,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,a,1.5001,10,32,0,0,4,4,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,a,0.7111,10,42,0,0,5,5,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,l,4.0204,10,52,0,0,6,6,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,l,0.8687,10,62,0,0,7,7,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298069,2022-12-04_17h21.35.054,vts_reward_expectancy_bt,2022.2.4,Win32,120.3659124,Chrome,1920,1080,,,l,1.8129,10,72,0,0,8,8,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
