participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.8051,10,35,0,0,7,7,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.9687,10,45,0,0,8,8,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.4501,1,46,0,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,1.3129,10,56,0,0,10,10,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.9878,1,57,0,0,11,11,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.7749,10,67,0,1,0,12,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,1.1504,10,77,0,1,1,13,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.8551,1,78,0,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.7333,10,88,0,1,3,15,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.0869,1,89,0,1,4,16,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.6695,1,90,0,1,5,17,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.4835,1,91,0,1,6,18,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5491,10,101,0,1,7,19,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.4839,1,102,0,1,8,20,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.0361,1,103,0,1,9,21,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.333,1,104,0,1,10,22,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.2675,10,114,0,1,11,23,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.5962,1,115,0,2,0,24,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.4628,10,125,0,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.0353,10,135,0,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.9826,1,136,0,2,3,27,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.4684,1,137,0,2,4,28,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.4744,10,147,0,2,5,29,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5819,10,157,0,2,6,30,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5696,10,167,0,2,7,31,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.9693,10,177,0,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.1209,10,187,0,2,9,33,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.0523,10,197,0,2,10,34,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.484,1,198,0,2,11,35,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.2146,10,208,1,0,0,0,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.7187,1,209,1,0,1,1,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.6716,10,219,1,0,2,2,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.4182,1,220,1,0,3,3,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,1.2861,10,230,1,0,4,4,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.5983,1,231,1,0,5,5,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.885,10,241,1,0,6,6,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5026,1,242,1,0,7,7,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.585,1,243,1,0,8,8,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.8014,1,244,1,0,9,9,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.9121,1,245,1,0,10,10,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.4523,1,246,1,0,11,11,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.7353,10,256,1,1,0,12,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5739,10,266,1,1,1,13,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.4851,1,267,1,1,2,14,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.2848,1,268,1,1,3,15,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.3058,10,278,1,1,4,16,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.552,10,288,1,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.3057,10,298,1,1,6,18,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.4346,10,308,1,1,7,19,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.9958,10,318,1,1,8,20,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.8053,10,328,1,1,9,21,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.4355,10,338,1,1,10,22,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.6179,10,348,1,1,11,23,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.3904,10,358,1,2,0,24,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.7481,10,368,1,2,1,25,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5013,10,378,1,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.6027,10,388,1,2,3,27,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5516,1,389,1,2,4,28,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,1.0343,10,399,1,2,5,29,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,1.2692,10,409,1,2,6,30,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5469,1,410,1,2,7,31,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,1.0332,10,420,1,2,8,32,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.6382,10,430,1,2,9,33,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.5959,10,440,1,2,10,34,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.9865,10,450,1,2,11,35,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,1.0103,10,460,2,0,0,0,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,l,0.6055,10,470,2,0,1,1,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297568,2022-11-27_12h43.16.694,vts_reward_expectancy_bt,2022.2.4,Win32,59.91970759,Chrome,1536,864,,,a,0.3849,10,480,2,0,2,2,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
