participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,space,1.9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,a,1.6632,10,10,0,0,0,0,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,2.1048,1,11,0,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,2.721,1,12,0,0,2,2,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,1.3155,10,22,0,0,3,3,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,1.4665,10,32,0,0,4,4,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,1.7669,10,42,0,0,5,5,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,0.8996,10,52,0,0,6,6,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,a,1.2672,1,53,0,0,7,7,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,1.2537,10,63,0,0,8,8,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,a,1.2332,10,73,0,0,9,9,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,l,1.3,10,83,0,0,10,10,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293386,2022-10-05_13h04.44.475,vts_reward_expectancy,2022.2.4,MacIntel,59.99880002,Chrome,920,695,,,a,1.5694,10,93,0,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
