participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.5516,10,391,1,2,6,30,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.7172,10,401,1,2,7,31,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.869,10,411,1,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.7173,10,421,1,2,9,33,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.9306,10,431,1,2,10,34,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,1.5338,1,432,1,2,11,35,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,1.2471,10,442,2,0,0,0,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.6996,1,443,2,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.8485,10,453,2,0,2,2,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,13.421,10,463,2,0,3,3,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,3.0458,10,473,2,0,4,4,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,5.2484,1,474,2,0,5,5,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,1.132,10,484,2,0,6,6,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,1.3649,10,494,2,0,7,7,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,2.2569,10,504,2,0,8,8,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.5382,10,514,2,0,9,9,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.6656,1,515,2,0,10,10,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,2.0638,1,516,2,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.4017,10,526,2,1,0,12,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.675,10,536,2,1,1,13,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,1.1763,1,537,2,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,2.1389,10,547,2,1,3,15,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.6911,10,557,2,1,4,16,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.8538,1,558,2,1,5,17,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.9471,1,559,2,1,6,18,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.7682,10,569,2,1,7,19,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.9297,10,579,2,1,8,20,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,3.9704,1,580,2,1,9,21,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,4.5504,1,581,2,1,10,22,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.7827,10,591,2,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.4444,10,601,2,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,11.803,1,602,2,2,1,25,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,1.0885,10,612,2,2,2,26,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,1.3637,10,622,2,2,3,27,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,29.0449,10,632,2,2,4,28,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.6258,10,642,2,2,5,29,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,3.4019,10,652,2,2,6,30,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.703,10,662,2,2,7,31,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,0.6164,10,672,2,2,8,32,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.7502,1,673,2,2,9,33,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,l,0.6008,10,683,2,2,10,34,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,a,1.0917,10,693,2,2,11,35,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,181,B,triangle,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,174,U,circle,0,1,d,0,1,0,1,0,1,1.0403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,146,F,hexagon,1,1,d,0,2,0,2,0,1,0.7788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,160,H,star,0,0,d,0,3,0,3,0,1,1.5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,167,S,triangle,0,1,d,0,4,0,4,0,1,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,139,W,circle,1,1,d,0,5,0,5,0,1,0.9182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,125,Y,hexagon,0,0,f,0,6,0,6,0,1,2.5452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,132,D,star,0,1,f,0,7,0,7,0,1,1.3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,181,B,triangle,1,1,f,0,8,0,8,0,1,0.6778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,174,U,hexagon,0,0,d,0,9,0,9,0,1,2.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,174,B,hexagon,1,1,f,1,0,0,0,0,1,2.5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,160,H,triangle,1,0,f,1,1,0,1,0,1,1.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,167,W,circle,1,0,f,1,2,0,2,0,1,0.9962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,181,F,star,1,0,f,1,3,0,3,0,1,0.9041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,139,S,hexagon,1,0,d,1,4,0,4,0,1,1.5383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,125,D,triangle,1,0,d,1,5,0,5,0,1,2.1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,132,U,circle,1,0,d,1,6,0,6,0,1,1.1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,146,Y,star,1,0,d,1,7,0,7,0,1,1.2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,174,B,star,1,0,f,1,8,0,8,0,1,1.0485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,160,H,triangle,1,0,f,1,9,0,9,0,1,1.1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,125,F,hexagon,0,0,,2,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,160,D,triangle,1,1,,2,,,,,,,j,1,0,1,0,1,0.8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,167,Y,circle,1,0,,2,,,,,,,k,2,0,2,0,1,0.6998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,146,S,star,1,0,,2,,,,,,,k,3,0,3,0,1,1.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,139,U,hexagon,0,0,,2,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,181,H,triangle,1,1,,2,,,,,,,j,5,0,5,0,1,2.1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,132,W,circle,1,0,,2,,,,,,,k,6,0,6,0,1,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,174,B,star,1,0,,2,,,,,,,j,7,0,7,0,1,0.8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,125,F,circle,1,0,,2,,,,,,,j,8,0,8,0,1,1.4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,160,D,star,1,0,,2,,,,,,,j,9,0,9,0,1,1.0933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,181,F,hexagon,1,0,,3,,,,,,,j,0,0,0,0,1,2.2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,160,H,triangle,1,0,,3,,,,,,,j,1,0,1,0,1,1.0506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,167,Y,star,1,0,,3,,,,,,,k,2,0,2,0,1,1.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,174,W,circle,1,0,,3,,,,,,,k,3,0,3,0,1,0.8771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,146,U,hexagon,1,0,,3,,,,,,,k,4,0,4,0,1,0.9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,132,D,triangle,1,0,,3,,,,,,,j,5,0,5,0,1,1.7836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,139,B,star,1,0,,3,,,,,,,j,6,0,6,0,1,0.9234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,125,S,circle,1,0,,3,,,,,,,k,7,0,7,0,1,1.1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,181,F,hexagon,1,0,,3,,,,,,,j,8,0,8,0,1,2.7161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,160,H,triangle,1,0,,3,,,,,,,j,9,0,9,0,1,1.3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,H,triangle,-1,0,,4,,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,W,circle,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,1,0,1,0,1,1.4803,,,,,,,,,,,,,,,,,,,,,,,
