participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,space,21.1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,2.4831,10,10,0,0,0,0,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,l,1.9071,10,20,0,0,1,1,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,2.1836,10,30,0,0,2,2,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,1.0621,10,40,0,0,3,3,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,l,1.6389,1,41,0,0,4,4,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,0.6953,1,42,0,0,5,5,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,0.9668,10,52,0,0,6,6,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,l,1.1657,1,53,0,0,7,7,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,1.5164,10,63,0,0,8,8,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,1.2089,10,73,0,0,9,9,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,1.2037,1,74,0,0,10,10,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,a,1.0862,1,75,0,0,11,11,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,l,0.6461,10,85,0,1,0,12,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294793,2022-10-03_10h14.27.984,vts_reward_expectancy,2022.2.4,Win32,30.01290555,Chrome,1536,864,,,l,0.8385,10,95,0,1,1,13,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
