participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,space,14.1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,a,1.4861,1,1,0,0,0,0,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,a,2.2261,10,11,0,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,a,2.5357,1,12,0,0,2,2,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,a,2.2692,1,13,0,0,3,3,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,l,1.4151,10,23,0,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,l,0.9291,10,33,0,0,5,5,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297205,2022-12-05_13h00.23.035,vts_reward_expectancy_bt,2022.2.4,Win32,59.7193192,Chrome,1504,1003,,,a,1.1179,1,34,0,0,6,6,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
