participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,,,,,,,,,,,,,,,,,,,146,D,circle,1,0,,1,,,,,,,j,1.018,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,S,star,0,0,,2,,,,,,,,,,,,,,-1,number,NA,f,2.363,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,D,triangle,1,1,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,1.726,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,W,star,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.999,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,U,triangle,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.702,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,S,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.245,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,D,triangle,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,d,0.629,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,W,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.934,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,U,star,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,f,0.728,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,S,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,f,0.81,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,H,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.709,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,W,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.788,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,F,circle,0,0,,2,,,,,,,,,,,,,,repeat,number,NA,f,1.194,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,174,W,hexagon,1,1,,2,,,,,,,,,,,,,,repeat,number,numRpt,f,0.837,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,S,star,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.645,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,H,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,f,1.543,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,B,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,f,1.11,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,F,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,d,0.629,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,S,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,d,1.376,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,160,W,star,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.849,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,H,circle,0,0,,3,,,,,,,,,,,,,,repeat,letter,NA,k,0.649,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,F,triangle,1,1,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.885,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,S,star,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.359,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,160,W,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,f,0.501,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,H,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,d,0.681,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,Y,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,d,1.292,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,D,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.091,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,U,hexagon,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,d,0.485,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,S,star,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.744,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,B,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.487,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,Y,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.629,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,S,circle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,d,0.801,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,F,star,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.571,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,S,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.115,noRew,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.699,noRew,,,,,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,D,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.582,noRew,,,,,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.861,noRew,,,,,,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,S,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.745,noRew,,,,,,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,W,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.558,noRew,,,,,,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,D,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.573,noRew,,,,,,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,H,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.456,noRew,,,,,,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,S,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.8,noRew,,,,,,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,D,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.49,noRew,,,,,,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.636,noRew,,,,,,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,W,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.666,noRew,,,,,,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,F,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.674,noRew,,,,,,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,D,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,k,1.227,noRew,,,,,,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,174,S,triangle,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.855,noRew,,,,,,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,H,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.757,noRew,,,,,,0,15,0,15,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,174,Y,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.589,noRew,,,,,,0,16,0,16,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,D,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.66,noRew,,,,,,0,17,0,17,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,F,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.671,noRew,,,,,,0,18,0,18,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,H,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.709,noRew,,,,,,0,19,0,19,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.654,noRew,,,,,,0,20,0,20,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,174,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.978,noRew,,,,,,0,21,0,21,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,B,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.533,noRew,,,,,,0,22,0,22,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,160,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.633,noRew,,,,,,0,23,0,23,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,H,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.841,noRew,,,,,,0,24,0,24,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,174,D,hexagon,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.873,noRew,,,,,,0,25,0,25,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,U,triangle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.626,noRew,,,,,,0,26,0,26,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,Y,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.637,noRew,,,,,,0,27,0,27,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,174,D,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.756,noRew,,,,,,0,28,0,28,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,B,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.352,noRew,,,,,,0,29,0,29,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,160,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,1.2,noRew,,,,,,0,30,0,30,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.836,noRew,,,,,,0,31,0,31,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,D,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.834,noRew,,,,,,0,32,0,32,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.731,noRew,,,,,,0,33,0,33,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,Y,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.852,noRew,,,,,,0,34,0,34,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,160,U,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.721,noRew,,,,,,0,35,0,35,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,125,H,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.622,noRew,,,,,,0,36,0,36,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,S,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.832,noRew,,,,,,0,37,0,37,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,167,W,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.976,noRew,,,,,,0,38,0,38,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,B,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.879,noRew,,,,,,0,39,0,39,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,181,Y,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.661,noRew,,,,,,0,40,0,40,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,139,S,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.569,noRew,,,,,,0,41,0,41,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,160,D,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.757,noRew,,,,,,0,42,0,42,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,174,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.571,noRew,,,,,,0,43,0,43,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,146,F,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.826,noRew,,,,,,0,44,0,44,0,1,,,,,,,,,,,,,,,,,
292726,2022-09-30_12h03.29.035,vts_reward_expectancy,2022.2.4,Win32,165.0165017,Firefox,1920,1080,,,,,0,576,,,,,,,,,,,,,,,,,132,D,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.557,noRew,,,,,,0,45,0,45,0,1,,,,,,,,,,,,,,,,,
