participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,space,51.3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,1.7515,10,10,0,0,0,0,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,l,1.4631,10,20,0,0,1,1,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,l,1.3331,10,30,0,0,2,2,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,l,1.8663,1,31,0,0,3,3,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,l,1.0906,10,41,0,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,2.9066,10,51,0,0,5,5,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,2.1419,10,61,0,0,6,6,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,0.93,10,71,0,0,7,7,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,2.9224,10,81,0,0,8,8,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,l,3.7329,10,91,0,0,9,9,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,l,1.4575,10,101,0,0,10,10,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,1.2389,10,111,0,0,11,11,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,0.9105,10,121,0,1,0,12,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,a,2.0115,1,122,0,1,1,13,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295435,2022-09-25_16h05.37.962,vts_reward_expectancy,2022.2.4,Win32,8.252459233,Chrome,2560,1440,,,l,1.3403,10,132,0,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
