participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,1.6182,10,157,0,2,6,30,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,3.7169,1,158,0,2,7,31,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,2.2845,1,159,0,2,8,32,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,3.7231,10,169,0,2,9,33,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,1.6379,10,179,0,2,10,34,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,3.4313,10,189,0,2,11,35,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,9.1358,10,199,1,0,0,0,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,15.3766,10,209,1,0,1,1,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,15.4509,10,219,1,0,2,2,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,8.8041,10,229,1,0,3,3,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,10.5453,10,239,1,0,4,4,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,16.9741,1,240,1,0,5,5,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,19.9605,1,241,1,0,6,6,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,10.2179,10,251,1,0,7,7,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,9.8839,10,261,1,0,8,8,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,7.6219,10,271,1,0,9,9,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,13.2033,10,281,1,0,10,10,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,11.5599,1,282,1,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,5.7714,1,283,1,1,0,12,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,4.7557,1,284,1,1,1,13,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,5.8349,1,285,1,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,3.872,10,295,1,1,3,15,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,4.3728,1,296,1,1,4,16,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,3.3587,1,297,1,1,5,17,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,8.2833,10,307,1,1,6,18,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,3.1944,10,317,1,1,7,19,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,4.8033,10,327,1,1,8,20,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,7.1005,1,328,1,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,5.4173,1,329,1,1,10,22,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,6.985,10,339,1,1,11,23,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,4.9839,10,349,1,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,7.4005,10,359,1,2,1,25,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,6.0359,10,369,1,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,4.1009,10,379,1,2,3,27,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,3.7197,1,380,1,2,4,28,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,4.8861,10,390,1,2,5,29,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,4.1325,1,391,1,2,6,30,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,5.5164,1,392,1,2,7,31,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,3.5482,1,393,1,2,8,32,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,4.5214,1,394,1,2,9,33,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,3.7406,10,404,1,2,10,34,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,2.6059,10,414,1,2,11,35,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,1.2996,10,424,2,0,0,0,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,10.0683,1,425,2,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,l,8.9922,10,435,2,0,2,2,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293176,2022-09-30_10h07.59.177,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1470,956,,,a,5.2729,1,436,2,0,3,3,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
