participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,space,12.0989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,l,1.6342,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,l,2.701,10,11,0,0,1,1,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,l,0.977,10,21,0,0,2,2,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,2.0386,10,31,0,0,3,3,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,1.6251,10,41,0,0,4,4,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,1.1297,10,51,0,0,5,5,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,l,1.275,1,52,0,0,6,6,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,0.7993,1,53,0,0,7,7,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,l,0.8535,10,63,0,0,8,8,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,1.192,1,64,0,0,9,9,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,1.0062,1,65,0,0,10,10,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,l,0.7013,10,75,0,0,11,11,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,1.0628,1,76,0,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,l,1.1177,1,77,0,1,1,13,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297118,2022-11-14_14h43.16.630,vts_reward_expectancy_bt,2022.2.4,Win32,120.9774982,Chrome,1600,1067,,,a,1.4945,1,78,0,1,2,14,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
