participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,space,99.4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,3.0506,1,1,0,0,0,0,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.4267,1,2,0,0,1,1,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,3.0166,1,3,0,0,2,2,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.9185,1,4,0,0,3,3,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.9468,1,5,0,0,4,4,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.4172,10,15,0,0,5,5,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,4.9733,1,16,0,0,6,6,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.1118,1,17,0,0,7,7,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.92,10,27,0,0,8,8,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.6373,10,37,0,0,9,9,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.1337,10,47,0,0,10,10,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.6838,10,57,0,0,11,11,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.0218,10,67,0,1,0,12,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.6618,10,77,0,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.32,10,87,0,1,2,14,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.7945,1,88,0,1,3,15,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,2.6552,1,89,0,1,4,16,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.8659,10,99,0,1,5,17,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.907,10,109,0,1,6,18,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.8361,10,119,0,1,7,19,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.7205,10,129,0,1,8,20,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.2102,10,139,0,1,9,21,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.538,10,149,0,1,10,22,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.1675,1,150,0,1,11,23,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.8438,10,160,0,2,0,24,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.8994,10,170,0,2,1,25,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.2342,10,180,0,2,2,26,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.3349,10,190,0,2,3,27,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.0274,10,200,0,2,4,28,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.4337,1,201,0,2,5,29,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.9105,1,202,0,2,6,30,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.3154,1,203,0,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,1.1593,1,204,0,2,8,32,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.8339,10,214,0,2,9,33,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.1325,10,224,0,2,10,34,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.8833,1,225,0,2,11,35,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.0846,1,226,1,0,0,0,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.7512,1,227,1,0,1,1,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,2.501,10,237,1,0,2,2,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.7332,10,247,1,0,3,3,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.5557,10,257,1,0,4,4,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,0.8254,1,258,1,0,5,5,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.1693,1,259,1,0,6,6,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.2585,10,269,1,0,7,7,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.4976,10,279,1,0,8,8,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,l,1.5328,1,280,1,0,9,9,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.7961,1,281,1,0,10,10,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.8691,1,282,1,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296530,2022-10-05_23h36.36.836,vts_reward_expectancy,2022.2.4,Win32,60.08893162,Chrome,1280,800,,,a,0.4046,1,283,1,1,0,12,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
