participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,space,6.8041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,4.5758,1,1,0,0,0,0,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,2.3107,1,2,0,0,1,1,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,2.1239,1,3,0,0,2,2,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.6589,10,13,0,0,3,3,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,1.9842,10,23,0,0,4,4,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.5659,10,33,0,0,5,5,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.3365,10,43,0,0,6,6,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,1.4436,10,53,0,0,7,7,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.2395,10,63,0,0,8,8,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.8511,10,73,0,0,9,9,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.751,10,83,0,0,10,10,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.4341,1,84,0,0,11,11,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.3647,10,94,0,1,0,12,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,1.6127,1,95,0,1,1,13,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.4659,10,105,0,1,2,14,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,2.3039,1,106,0,1,3,15,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.1937,10,116,0,1,4,16,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.8914,1,117,0,1,5,17,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.8811,1,118,0,1,6,18,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.5926,10,128,0,1,7,19,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.9307,10,138,0,1,8,20,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.6439,10,148,0,1,9,21,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.8076,10,158,0,1,10,22,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.4977,10,168,0,1,11,23,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,1.5679,10,178,0,2,0,24,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.476,10,188,0,2,1,25,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.9984,1,189,0,2,2,26,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.7564,10,199,0,2,3,27,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,1.1523,1,200,0,2,4,28,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.629,1,201,0,2,5,29,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.9334,1,202,0,2,6,30,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.4241,1,203,0,2,7,31,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.3981,10,213,0,2,8,32,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.6709,10,223,0,2,9,33,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.6204,10,233,0,2,10,34,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.6132,1,234,0,2,11,35,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,1.1731,1,235,1,0,0,0,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.5837,10,245,1,0,1,1,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.6714,10,255,1,0,2,2,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.866,10,265,1,0,3,3,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.9744,10,275,1,0,4,4,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,a,0.7131,1,276,1,0,5,5,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293881,2022-12-02_12h41.31.421,vts_reward_expectancy_bt,2022.2.4,Win32,60.0132029,Chrome,1366,768,,,l,0.6659,10,286,1,0,6,6,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
