participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.5786,10,44,0,0,7,7,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.0739,1,45,0,0,8,8,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.4055,1,46,0,0,9,9,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.974,10,56,0,0,10,10,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,2.306599999,1,57,0,0,11,11,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.8987,1,58,0,1,0,12,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.0138,10,68,0,1,1,13,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.5515,10,78,0,1,2,14,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.940900001,1,79,0,1,3,15,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.042,10,89,0,1,4,16,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.6062,10,99,0,1,5,17,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.6913,1,100,0,1,6,18,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.0979,1,101,0,1,7,19,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.4405,1,102,0,1,8,20,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.6064,1,103,0,1,9,21,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.3977,1,104,0,1,10,22,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.873299999,10,114,0,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.9133,10,124,0,2,0,24,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.0367,10,134,0,2,1,25,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.3743,1,135,0,2,2,26,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.6156,1,136,0,2,3,27,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.608,10,146,0,2,4,28,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.4074,1,147,0,2,5,29,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.2229,1,148,0,2,6,30,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.6249,1,149,0,2,7,31,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.8062,10,159,0,2,8,32,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.2143,10,169,0,2,9,33,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.2832,10,179,0,2,10,34,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.256,10,189,0,2,11,35,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.8014,1,190,1,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.2426,10,200,1,0,1,1,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.782900001,10,210,1,0,2,2,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.2862,10,220,1,0,3,3,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.243200001,10,230,1,0,4,4,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.1034,1,231,1,0,5,5,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,23.8507,1,232,1,0,6,6,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.2279,1,233,1,0,7,7,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.265900001,10,243,1,0,8,8,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.7187,10,253,1,0,9,9,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.6119,10,263,1,0,10,10,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.908099999,10,273,1,0,11,11,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.6753,10,283,1,1,0,12,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.9436,1,284,1,1,1,13,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.790400001,10,294,1,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,1.5607,1,295,1,1,3,15,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.9276,10,305,1,1,4,16,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,3.7004,1,306,1,1,5,17,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.3427,10,316,1,1,6,18,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.9513,1,317,1,1,7,19,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.5918,10,327,1,1,8,20,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.043599999,10,337,1,1,9,21,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.9341,1,338,1,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.559400001,10,348,1,1,11,23,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.6497,10,358,1,2,0,24,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.5942,10,368,1,2,1,25,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.9433,10,378,1,2,2,26,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.0032,1,379,1,2,3,27,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.7341,1,380,1,2,4,28,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.7006,10,390,1,2,5,29,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.6504,10,400,1,2,6,30,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.877,1,401,1,2,7,31,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.9175,10,411,1,2,8,32,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,0.555599999,10,421,1,2,9,33,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.425599999,1,422,1,2,10,34,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.9,10,432,1,2,11,35,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,l,3.019700001,10,442,2,0,0,0,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,1.2604,1,443,2,0,1,1,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,2.884599999,10,453,2,0,2,2,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294208,2022-09-24_11h38.34.053,vts_reward_expectancy,2022.2.4,Win32,60.04202942,Chrome,1504,1003,,,a,0.8008,10,463,2,0,3,3,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
