participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3543,1,453,2,0,2,2,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.6194,1,454,2,0,3,3,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.4331,10,464,2,0,4,4,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3525,1,465,2,0,5,5,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3332,1,466,2,0,6,6,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3165,10,476,2,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.4901,10,486,2,0,8,8,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3996,10,496,2,0,9,9,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.4045,10,506,2,0,10,10,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.367,10,516,2,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.4654,10,526,2,1,0,12,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.5245,10,536,2,1,1,13,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.8161,1,537,2,1,2,14,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.4835,1,538,2,1,3,15,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,1.3365,10,548,2,1,4,16,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.4706,1,549,2,1,5,17,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.4875,10,559,2,1,6,18,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3536,10,569,2,1,7,19,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3002,1,570,2,1,8,20,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.2652,10,580,2,1,9,21,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.4992,1,581,2,1,10,22,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3545,10,591,2,1,11,23,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.6996,1,592,2,2,0,24,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3991,10,602,2,2,1,25,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3161,1,603,2,2,2,26,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.2865,10,613,2,2,3,27,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.4903,10,623,2,2,4,28,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3497,10,633,2,2,5,29,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3663,1,634,2,2,6,30,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3665,1,635,2,2,7,31,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.2038,10,645,2,2,8,32,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.4186,1,646,2,2,9,33,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.27,1,647,2,2,10,34,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.2654,1,648,2,2,11,35,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,167,hexagon,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,F,139,triangle,0,1,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,D,132,star,1,1,d,0,2,0,2,0,1,0.9644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,H,181,circle,1,0,d,0,3,0,3,0,1,1.0467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,174,hexagon,1,0,f,0,4,0,4,0,1,0.8801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,B,125,triangle,1,0,d,0,5,0,5,0,1,1.0812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,146,star,1,0,f,0,6,0,6,0,1,1.0156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,160,circle,1,0,f,0,7,0,7,0,1,0.7462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,167,circle,1,0,f,0,8,0,8,0,1,0.8479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,F,139,star,1,0,d,0,9,0,9,0,1,0.6512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,174,hexagon,1,0,f,1,0,0,0,0,1,1.2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,146,star,1,0,f,1,1,0,1,0,1,0.6815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,139,triangle,1,0,f,1,2,0,2,0,1,0.6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,125,circle,1,0,f,1,3,0,3,0,1,0.6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,B,181,hexagon,1,0,d,1,4,0,4,0,1,0.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,F,132,star,1,0,d,1,5,0,5,0,1,1.5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,H,160,triangle,1,0,d,1,6,0,6,0,1,0.8842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,D,167,circle,1,0,d,1,7,0,7,0,1,0.8463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,174,star,1,0,f,1,8,0,8,0,1,1.4301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,146,circle,1,0,f,1,9,0,9,0,1,0.6675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,D,132,star,0,0,,2,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,146,circle,1,1,,2,,,,,,,j,1,0,1,0,1,1.4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,W,160,hexagon,1,0,,2,,,,,,,k,2,0,2,0,1,2.8193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,B,167,triangle,1,0,,2,,,,,,,k,3,0,3,0,1,0.9475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,H,174,star,1,0,,2,,,,,,,k,4,0,4,0,1,1.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,S,125,circle,1,0,,2,,,,,,,j,5,0,5,0,1,0.9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,F,139,hexagon,1,0,,2,,,,,,,j,6,0,6,0,1,1.5686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,U,181,triangle,1,0,,2,,,,,,,k,7,0,7,0,1,0.8149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,D,132,hexagon,1,0,,2,,,,,,,j,8,0,8,0,1,0.7671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,Y,146,triangle,1,0,,2,,,,,,,j,9,0,9,0,1,1.7644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,139,circle,-1,0,,3,,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,181,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,1,0,1,0,1,1.4886,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,146,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,2,0,2,0,1,0.8971,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,167,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,3,0,3,0,1,0.5803,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,139,star,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,4,0,4,0,1,0.6473,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,181,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,5,0,5,0,1,0.6356,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,146,star,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,6,0,6,0,1,0.4964,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,167,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,7,0,7,0,1,0.6311,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,160,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,8,0,8,0,1,0.5139,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,139,star,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,9,0,9,0,1,0.9468,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,167,triangle,0,0,,3,,,,,,,,,,,,,,switch,letter,NA,d,vtsPrac,10,0,10,0,1,0.6993,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,146,circle,1,1,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,11,0,11,0,1,0.6374,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,181,hexagon,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,12,0,12,0,1,0.953,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,167,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,13,0,13,0,1,1.1464,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,174,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,14,0,14,0,1,1.0498,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,125,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,15,0,15,0,1,0.7474,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,132,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,16,0,16,0,1,0.6528,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,181,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,17,0,17,0,1,0.6331,,,,,,,,,,,,,,,,,,,,,,,
