participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,xRes,yRes
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.9192,1,57,0,1,0,12,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.5374,10,67,0,1,1,13,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.426,10,77,0,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.4306,1,78,0,1,3,15,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.7499,10,88,0,1,4,16,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.8304,1,89,0,1,5,17,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,1.095,10,99,0,1,6,18,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.997,10,109,0,1,7,19,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.5856,10,119,0,1,8,20,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.5972,1,120,0,1,9,21,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.9189,10,130,0,1,10,22,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.7857,10,140,0,1,11,23,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.5381,10,150,0,2,0,24,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.6508,1,151,0,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.476,1,152,0,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.9148,1,153,0,2,3,27,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.6081,1,154,0,2,4,28,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.9226,1,155,0,2,5,29,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.565,1,156,0,2,6,30,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.5511,10,166,0,2,7,31,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.6984,1,167,0,2,8,32,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.8718,1,168,0,2,9,33,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.697,1,169,0,2,10,34,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.6641,10,179,0,2,11,35,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.9802,1,180,1,0,0,0,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.4084,1,181,1,0,1,1,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.3538,10,191,1,0,2,2,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.434,1,192,1,0,3,3,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.6508,1,193,1,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,1.0536,10,203,1,0,5,5,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,2.4364,1,204,1,0,6,6,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.5,10,214,1,0,7,7,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,1.7083,1,215,1,0,8,8,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.6204,1,216,1,0,9,9,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,2.4204,1,217,1,0,10,10,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,1.1078,1,218,1,0,11,11,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.5024,1,219,1,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,1.334,10,229,1,1,1,13,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,1.1004,10,239,1,1,2,14,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.8401,1,240,1,1,3,15,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.9113,1,241,1,1,4,16,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,1.0327,1,242,1,1,5,17,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,1.1503,1,243,1,1,6,18,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,1.0821,1,244,1,1,7,19,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.0553,10,254,1,1,8,20,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.6012,10,264,1,1,9,21,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,1.3487,1,265,1,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.705,1,266,1,1,11,23,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.5232,1,267,1,2,0,24,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.4859,1,268,1,2,1,25,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.5644,10,278,1,2,2,26,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.4475,1,279,1,2,3,27,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.4575,1,280,1,2,4,28,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.5522,10,290,1,2,5,29,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.4885,1,291,1,2,6,30,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.6004,1,292,1,2,7,31,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.5078,10,302,1,2,8,32,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.4355,10,312,1,2,9,33,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.437,1,313,1,2,10,34,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.4247,1,314,1,2,11,35,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.6585,10,324,2,0,0,0,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.3898,10,334,2,0,1,1,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,l,0.4013,10,344,2,0,2,2,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298240,2022-12-07_13h59.01.580,vts_reward_expectancy_bt,2022.2.4,Win32,60.6391365,Chrome,1536,864,,,a,0.4087,10,354,2,0,3,3,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
