participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,4.4343,1,36,0,0,8,8,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,6.0509,10,46,0,0,9,9,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,7.1261,1,47,0,0,10,10,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.6344,10,57,0,0,11,11,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,1.2752,10,67,0,1,0,12,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.6567,1,68,0,1,1,13,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.4165,10,78,0,1,2,14,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.5417,1,79,0,1,3,15,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.2221,10,89,0,1,4,16,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3217,1,90,0,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.336,10,100,0,1,6,18,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.5194,1,101,0,1,7,19,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.1881,10,111,0,1,8,20,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3097,1,112,0,1,9,21,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3521,1,113,0,1,10,22,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.2164,10,123,0,1,11,23,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3195,10,133,0,2,0,24,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.319,10,143,0,2,1,25,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.4054,10,153,0,2,2,26,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.2706,10,163,0,2,3,27,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3594,1,164,0,2,4,28,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.2141,1,165,0,2,5,29,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.2422,1,166,0,2,6,30,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.4513,1,167,0,2,7,31,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.4019,1,168,0,2,8,32,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.5361,10,178,0,2,9,33,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.5178,10,188,0,2,10,34,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.4157,10,198,0,2,11,35,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.4655,10,208,1,0,0,0,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.4566,1,209,1,0,1,1,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3678,10,219,1,0,2,2,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.9509,10,229,1,0,3,3,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,3.2221,10,239,1,0,4,4,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3353,10,249,1,0,5,5,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,1.2099,1,250,1,0,6,6,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.7841,1,251,1,0,7,7,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.6344,1,252,1,0,8,8,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3213,10,262,1,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.7747,1,263,1,0,10,10,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.4526,1,264,1,0,11,11,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.4513,1,265,1,1,0,12,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3329,10,275,1,1,1,13,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.7539,10,285,1,1,2,14,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.4341,10,295,1,1,3,15,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3591,10,305,1,1,4,16,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.6009,10,315,1,1,5,17,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.4227,1,316,1,1,6,18,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3696,1,317,1,1,7,19,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3578,1,318,1,1,8,20,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3825,10,328,1,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.2861,10,338,1,1,10,22,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3366,10,348,1,1,11,23,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,4.8859,1,349,1,2,0,24,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3991,1,350,1,2,1,25,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.6858,10,360,1,2,2,26,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.4105,1,361,1,2,3,27,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3248,10,371,1,2,4,28,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.2837,1,372,1,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3386,1,373,1,2,6,30,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.2999,1,374,1,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.2389,10,384,1,2,8,32,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3171,10,394,1,2,9,33,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3184,1,395,1,2,10,34,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3064,10,405,1,2,11,35,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.5672,10,415,2,0,0,0,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.3869,1,416,2,0,1,1,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,a,0.3166,1,417,2,0,2,2,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293212,2022-09-21_22h10.46.022,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1280,800,,,l,0.2861,10,427,2,0,3,3,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
