participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.2758,10,301,1,1,9,21,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.2242,1,302,1,1,10,22,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,a,0.5198,10,312,1,1,11,23,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,a,0.3204,1,313,1,2,0,24,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,a,0.5853,1,314,1,2,1,25,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.3074,10,324,1,2,2,26,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,a,0.2225,1,325,1,2,3,27,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.2938,10,335,1,2,4,28,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.3024,10,345,1,2,5,29,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,a,0.3065,10,355,1,2,6,30,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.3183,1,356,1,2,7,31,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.2335,10,366,1,2,8,32,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.5339,10,376,1,2,9,33,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.2552,1,377,1,2,10,34,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,a,0.2511,1,378,1,2,11,35,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,a,0.6989,1,379,2,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.3009,1,380,2,0,1,1,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296260,2022-11-27_21h20.01.261,vts_reward_expectancy_bt,2022.2.4,Win32,59.82650314,Chrome,1536,1024,,,l,0.2198,10,390,2,0,2,2,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
