participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,space,15.9566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,3.7856,10,10,0,0,0,0,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,0.9811,10,20,0,0,1,1,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,l,0.8844,10,30,0,0,2,2,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,l,4.2273,10,40,0,0,3,3,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,0.9972,1,41,0,0,4,4,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,2.2105,10,51,0,0,5,5,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,l,2.2507,10,61,0,0,6,6,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,1.436,10,71,0,0,7,7,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,l,1.3103,1,72,0,0,8,8,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,2.4259,1,73,0,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,2.7328,10,83,0,0,10,10,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,1.7132,1,84,0,0,11,11,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,1.9774,1,85,0,1,0,12,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,l,1.4637,1,86,0,1,1,13,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295369,2022-09-20_22h37.49.725,vts_reward_expectancy,2022.2.4,Win32,59.87306909,Chrome,1366,768,,,a,0.9489,1,87,0,1,2,14,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
