participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,space,6.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,1.4317,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,1.101,10,11,0,0,1,1,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.6315,10,21,0,0,2,2,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.9892,10,31,0,0,3,3,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.6346,10,41,0,0,4,4,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.7198,10,51,0,0,5,5,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.5683,10,61,0,0,6,6,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.6493,10,71,0,0,7,7,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.5414,1,72,0,0,8,8,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.8245,10,82,0,0,9,9,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.734,1,83,0,0,10,10,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.5256,1,84,0,0,11,11,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.8198,1,85,0,1,0,12,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,1.1178,1,86,0,1,1,13,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.908,10,96,0,1,2,14,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,1.2013,10,106,0,1,3,15,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.5164,1,107,0,1,4,16,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.5802,10,117,0,1,5,17,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.7694,1,118,0,1,6,18,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,1.0846,1,119,0,1,7,19,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.6201,10,129,0,1,8,20,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.7203,10,139,0,1,9,21,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,1.0667,10,149,0,1,10,22,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.6374,1,150,0,1,11,23,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.6433,10,160,0,2,0,24,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.3971,10,170,0,2,1,25,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.619,10,180,0,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,a,0.6724,10,190,0,2,3,27,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.4489,10,200,0,2,4,28,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294763,2022-11-29_12h01.19.428,vts_reward_expectancy_bt,2022.2.4,Win32,60.3427468,Chrome,1280,800,,,l,0.5268,1,201,0,2,5,29,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
