participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,space,5.8271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,2.3339,1,1,0,0,0,0,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,1.4158,10,11,0,0,1,1,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,a,1.118,10,21,0,0,2,2,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,0.4885,10,31,0,0,3,3,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,0.8003,1,32,0,0,4,4,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,0.6754,1,33,0,0,5,5,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,a,2.0716,1,34,0,0,6,6,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,a,2.8439,1,35,0,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,a,2.0173,10,45,0,0,8,8,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,2.0376,10,55,0,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,1.8013,1,56,0,0,10,10,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,a,0.5247,1,57,0,0,11,11,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,2.8675,10,67,0,1,0,12,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,2.3097,1,68,0,1,1,13,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,a,0.9674,10,78,0,1,2,14,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,3.35,10,88,0,1,3,15,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,a,1.1418,10,98,0,1,4,16,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296203,2022-10-07_14h05.01.862,vts_reward_expectancy,2022.2.4,Win32,60.12506013,Chrome,1536,864,,,l,1.4516,10,108,0,1,5,17,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
