LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.8494137109956,390.8494137109956,390.8494137109956,390.8494137109956,390.8494137109956,390.8494137109956,390.8494137109956,390.8494137109956,390.8494137109956,390.8494137109956,a,1.9287776920100441,10,606,1,392.79988626600243,394.3004393779993,394.3004393779993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,3,9,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.8025569119927,394.8025569119927,394.8025569119927,394.8025569119927,394.8025569119927,394.8025569119927,394.8025569119927,394.8025569119927,394.8025569119927,394.8025569119927,a,1.1439152500097407,10,616,1,395.9697705169965,397.4700223690015,397.4700223690015,397.9700825750042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,10,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9700825750042,397.9700825750042,397.9700825750042,397.9700825750042,397.9700825750042,397.9700825750042,397.9700825750042,397.9700825750042,397.9700825750042,397.9700825750042,l,0.9354439680173527,1,617,1,398.937610013003,400.439743808005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,11,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.940084678994,400.940084678994,400.940084678994,400.940084678994,400.940084678994,400.940084678994,400.940084678994,400.940084678994,400.940084678994,400.940084678994,l,2.4934406020038296,10,627,1,403.4594120429974,404.9597440869984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.522673843996,407.522673843996,407.522673843996,407.522673843996,407.522673843996,407.522673843996,407.522673843996,407.522673843996,407.522673843996,407.522673843996,l,1.063245890007238,1,628,2,408.6132404759992,410.1132286829961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.6137299730035,410.6137299730035,410.6137299730035,410.6137299730035,410.6137299730035,410.6137299730035,410.6137299730035,410.6137299730035,410.6137299730035,410.6137299730035,a,0.9483481180068338,10,638,2,411.58248746799654,413.09782907299814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.5980815399962,413.5980815399962,413.5980815399962,413.5980815399962,413.5980815399962,413.5980815399962,413.5980815399962,413.5980815399962,413.5980815399962,413.5980815399962,a,1.0603451890056022,1,639,2,414.68583217900596,416.20077354399837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.70136817899765,416.70136817899765,416.70136817899765,416.70136817899765,416.70136817899765,416.70136817899765,416.70136817899765,416.70136817899765,416.70136817899765,416.70136817899765,l,1.3971721600100864,1,640,2,418.11830630399345,419.62052500499703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.1206241589971,420.1206241589971,420.1206241589971,420.1206241589971,420.1206241589971,420.1206241589971,420.1206241589971,420.1206241589971,420.1206241589971,420.1206241589971,a,1.0010928280098597,10,650,2,421.1544808960025,422.6550830030028,422.6550830030028,423.1552470589959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.1552470589959,423.1552470589959,423.1552470589959,423.1552470589959,423.1552470589959,423.1552470589959,423.1552470589959,423.1552470589959,423.1552470589959,423.1552470589959,l,1.3824329310155008,10,660,2,424.5535748819966,426.0581898620003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.55839004099835,426.55839004099835,426.55839004099835,426.55839004099835,426.55839004099835,426.55839004099835,426.55839004099835,426.55839004099835,426.55839004099835,426.55839004099835,l,1.083473025006242,1,661,2,427.6608295229962,429.17613302200334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.6612770780048,429.6612770780048,429.6612770780048,429.6612770780048,429.6612770780048,429.6612770780048,429.6612770780048,429.6612770780048,429.6612770780048,429.6612770780048,l,1.7322004140005447,1,662,2,431.41166437600623,432.91236890399887,432.91236890399887,433.41250571499404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.41250571499404,433.41250571499404,433.41250571499404,433.41250571499404,433.41250571499404,433.41250571499404,433.41250571499404,433.41250571499404,433.41250571499404,433.41250571499404,l,1.901729837001767,10,672,2,435.33399691399245,436.84921315999236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.34935832300107,437.34935832300107,437.34935832300107,437.34935832300107,437.34935832300107,437.34935832300107,437.34935832300107,437.34935832300107,437.34935832300107,437.34935832300107,l,1.3001065810094588,1,673,2,438.6687832650059,440.1690161659935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.6688174479932,440.6688174479932,440.6688174479932,440.6688174479932,440.6688174479932,440.6688174479932,440.6688174479932,440.6688174479932,440.6688174479932,440.6688174479932,a,1.3330587290110998,10,683,2,442.0215538409975,443.5366452180024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.03659720699943,444.03659720699943,444.03659720699943,444.03659720699943,444.03659720699943,444.03659720699943,444.03659720699943,444.03659720699943,444.03659720699943,444.03659720699943,l,1.4216092260030564,1,684,2,445.4911340959952,447.00635161899845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5063793139998,447.5063793139998,447.5063793139998,447.5063793139998,447.5063793139998,447.5063793139998,447.5063793139998,447.5063793139998,447.5063793139998,447.5063793139998,a,1.551819862012053,10,694,2,449.0903747160046,450.59291987000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0928602960048,451.0928602960048,451.0928602960048,451.0928602960048,451.0928602960048,451.0928602960048,451.0928602960048,451.0928602960048,451.0928602960048,451.0928602960048,a,0.9097727970074629,1,695,2,452.0288709059969,453.5438289970043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,2,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.04398824099917,454.04398824099917,454.04398824099917,454.04398824099917,454.04398824099917,454.04398824099917,454.04398824099917,454.04398824099917,454.04398824099917,454.04398824099917,a,0.469359284004895,1,696,2,454.5444020349969,456.04680616500264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.5424442119984,456.5424442119984,456.5424442119984,456.5424442119984,456.5424442119984,456.5424442119984,456.5424442119984,456.5424442119984,456.5424442119984,456.5424442119984,a,0.9873978000105126,10,706,2,457.5466536629974,459.04778184099996,459.04778184099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.5478940509929,459.5478940509929,459.5478940509929,459.5478940509929,459.5478940509929,459.5478940509929,459.5478940509929,459.5478940509929,459.5478940509929,459.5478940509929,l,14.438511808999465,10,716,2,474.0088276059978,475.51087227699463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.01140973299334,476.01140973299334,476.01140973299334,476.01140973299334,476.01140973299334,476.01140973299334,476.01140973299334,476.01140973299334,476.01140973299334,476.01140973299334,l,0.7501214020012412,10,726,2,476.77864441300335,478.2786162029952,478.2786162029952,478.77855474299577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.77855474299577,478.77855474299577,478.77855474299577,478.77855474299577,478.77855474299577,478.77855474299577,478.77855474299577,478.77855474299577,478.77855474299577,478.77855474299577,a,2.0630265250074444,1,727,2,480.86706444500305,482.381994854004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.8820359139936,482.8820359139936,482.8820359139936,482.8820359139936,482.8820359139936,482.8820359139936,482.8820359139936,482.8820359139936,482.8820359139936,482.8820359139936,a,1.9519696490169736,1,728,2,484.8515841860062,486.35177833700436,486.35177833700436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,8,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.852286704001,486.852286704001,486.852286704001,486.852286704001,486.852286704001,486.852286704001,486.852286704001,486.852286704001,486.852286704001,486.852286704001,l,0.8861475250159856,10,738,2,487.7711636680033,489.2862492419954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.77180170199426,489.77180170199426,489.77180170199426,489.77180170199426,489.77180170199426,489.77180170199426,489.77180170199426,489.77180170199426,489.77180170199426,489.77180170199426,l,1.574633142008679,1,739,2,491.37425321100454,492.88944595599605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,10,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.37292346099275,493.37292346099275,493.37292346099275,493.37292346099275,493.37292346099275,493.37292346099275,493.37292346099275,493.37292346099275,493.37292346099275,493.37292346099275,a,0.6532042490143795,10,749,2,494.05882448000193,495.5587853379984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0589425109938,496.0589425109938,496.0589425109938,496.0589425109938,496.0589425109938,496.0589425109938,496.0589425109938,496.0589425109938,496.0589425109938,496.0589425109938,a,0.758847423014231,10,759,2,496.8430634270044,498.3431162719935,498.3431162719935,498.8435619230004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.8435619230004,498.8435619230004,498.8435619230004,498.8435619230004,498.8435619230004,498.8435619230004,498.8435619230004,498.8435619230004,498.8435619230004,498.8435619230004,a,1.1579619870026363,10,769,2,500.0287626950012,501.5294879540015,501.5294879540015,502.0296287319943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,1,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0296287319943,502.0296287319943,502.0296287319943,502.0296287319943,502.0296287319943,502.0296287319943,502.0296287319943,502.0296287319943,502.0296287319943,502.0296287319943,l,1.3558482700173045,1,770,2,503.4158335950051,504.91554785799235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.41580522099684,505.41580522099684,505.41580522099684,505.41580522099684,505.41580522099684,505.41580522099684,505.41580522099684,505.41580522099684,505.41580522099684,505.41580522099684,a,1.0496361149998847,10,780,2,506.4856414389942,508.00027348099684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,3,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.5005742390058,508.5005742390058,508.5005742390058,508.5005742390058,508.5005742390058,508.5005742390058,508.5005742390058,508.5005742390058,508.5005742390058,508.5005742390058,l,0.9011522280052304,10,790,2,509.43421751999995,510.9366697020014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.4370072330057,511.4370072330057,511.4370072330057,511.4370072330057,511.4370072330057,511.4370072330057,511.4370072330057,511.4370072330057,511.4370072330057,511.4370072330057,a,2.4534248000127263,10,800,2,513.9213157890044,515.4232559149968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,5,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9234376090026,515.9234376090026,515.9234376090026,515.9234376090026,515.9234376090026,515.9234376090026,515.9234376090026,515.9234376090026,515.9234376090026,515.9234376090026,l,1.6463688660005573,1,801,2,517.5927750709961,519.0913956540026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.591335901001,519.591335901001,519.591335901001,519.591335901001,519.591335901001,519.591335901001,519.591335901001,519.591335901001,519.591335901001,519.591335901001,a,0.9142271669988986,10,811,2,520.529337311993,522.0441819889966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.5445191990002,522.5445191990002,522.5445191990002,522.5445191990002,522.5445191990002,522.5445191990002,522.5445191990002,522.5445191990002,522.5445191990002,522.5445191990002,l,0.84147325399681,10,821,2,523.4119404069934,524.9137265729951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,8,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.4139531279943,525.4139531279943,525.4139531279943,525.4139531279943,525.4139531279943,525.4139531279943,525.4139531279943,525.4139531279943,525.4139531279943,525.4139531279943,a,0.6677137650112854,1,822,2,526.1145648770034,527.6147305810009,527.6147305810009,528.1150144249987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,9,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.1150144249987,528.1150144249987,528.1150144249987,528.1150144249987,528.1150144249987,528.1150144249987,528.1150144249987,528.1150144249987,528.1150144249987,528.1150144249987,l,1.0072503270057496,10,832,2,529.1511294219963,530.6508817169961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.1511449929967,531.1511449929967,531.1511449929967,531.1511449929967,531.1511449929967,531.1511449929967,531.1511449929967,531.1511449929967,531.1511449929967,531.1511449929967,a,1.3788402079953812,10,842,2,532.5521585709939,534.0523442029953,534.0523442029953,534.5523167909996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
