LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.17612110218033,358.17612110218033,358.17612110218033,358.17612110218033,358.17612110218033,358.17612110218033,358.17612110218033,358.17612110218033,358.17612110218033,358.17612110218033,a,0.39762262627482414,1,36,0,358.5926649929024,360.093328461051,360.093328461051,360.5937296273187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.5937296273187,360.5937296273187,360.5937296273187,360.5937296273187,360.5937296273187,360.5937296273187,360.5937296273187,360.5937296273187,360.5937296273187,360.5937296273187,a,1.8281925870105624,1,37,0,362.44391926703975,363.9464804069139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4468997842632,364.4468997842632,364.4468997842632,364.4468997842632,364.4468997842632,364.4468997842632,364.4468997842632,364.4468997842632,364.4468997842632,364.4468997842632,a,0.4836322288028896,10,47,0,364.9483619229868,366.44747341331095,366.44747341331095,366.9475650610402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.9475650610402,366.9475650610402,366.9475650610402,366.9475650610402,366.9475650610402,366.9475650610402,366.9475650610402,366.9475650610402,366.9475650610402,366.9475650610402,a,0.27790531842038035,1,48,0,367.24886026326567,368.7501277523115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.2506239521317,369.2506239521317,369.2506239521317,369.2506239521317,369.2506239521317,369.2506239521317,369.2506239521317,369.2506239521317,369.2506239521317,369.2506239521317,a,0.2594356080517173,10,58,0,369.53515137406066,371.0510967890732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,2,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.5512117203325,371.5512117203325,371.5512117203325,371.5512117203325,371.5512117203325,371.5512117203325,371.5512117203325,371.5512117203325,371.5512117203325,371.5512117203325,a,0.3438368900679052,1,59,0,371.9192040050402,373.4204404982738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.92047332506627,373.92047332506627,373.92047332506627,373.92047332506627,373.92047332506627,373.92047332506627,373.92047332506627,373.92047332506627,373.92047332506627,373.92047332506627,a,0.38255169708281755,1,60,0,374.32081781420857,375.82116292230785,375.82116292230785,376.3214328610338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.3214328610338,376.3214328610338,376.3214328610338,376.3214328610338,376.3214328610338,376.3214328610338,376.3214328610338,376.3214328610338,376.3214328610338,376.3214328610338,a,0.47827233793213964,1,61,0,376.82157032890245,378.32372922217473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,5,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.82416086131707,378.82416086131707,378.82416086131707,378.82416086131707,378.82416086131707,378.82416086131707,378.82416086131707,378.82416086131707,378.82416086131707,378.82416086131707,l,10.576818094123155,10,71,0,389.434395999182,390.94888203125447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.4490186893381,391.4490186893381,391.4490186893381,391.4490186893381,391.4490186893381,391.4490186893381,391.4490186893381,391.4490186893381,391.4490186893381,391.4490186893381,l,1.0900710057467222,10,81,0,392.56599264219403,394.06852126913145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5688552330248,394.5688552330248,394.5688552330248,394.5688552330248,394.5688552330248,394.5688552330248,394.5688552330248,394.5688552330248,394.5688552330248,394.5688552330248,l,0.49041480012238026,1,82,0,395.0868957960047,396.5862144571729,396.5862144571729,397.0865361089818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,8,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0865361089818,397.0865361089818,397.0865361089818,397.0865361089818,397.0865361089818,397.0865361089818,397.0865361089818,397.0865361089818,397.0865361089818,397.0865361089818,a,1.9107165960595012,1,83,0,399.0221328320913,400.52266512904316,400.52266512904316,401.0227534342557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,9,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0227534342557,401.0227534342557,401.0227534342557,401.0227534342557,401.0227534342557,401.0227534342557,401.0227534342557,401.0227534342557,401.0227534342557,401.0227534342557,a,1.1018560780212283,1,84,0,402.15648021921515,403.6588649600744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,10,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.15906158834696,404.15906158834696,404.15906158834696,404.15906158834696,404.15906158834696,404.15906158834696,404.15906158834696,404.15906158834696,404.15906158834696,404.15906158834696,a,0.7905258010141551,10,94,0,404.977660221979,406.47678474197164,406.47678474197164,406.97699656896293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,11,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.97699656896293,406.97699656896293,406.97699656896293,406.97699656896293,406.97699656896293,406.97699656896293,406.97699656896293,406.97699656896293,406.97699656896293,406.97699656896293,l,1.1002875696867704,10,104,0,408.0939043480903,409.5964717529714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.09650340117514,410.09650340117514,410.09650340117514,410.09650340117514,410.09650340117514,410.09650340117514,410.09650340117514,410.09650340117514,410.09650340117514,410.09650340117514,l,0.7134300284087658,10,114,0,410.83015197422355,412.33068137802184,412.33068137802184,412.83072376204655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,1,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.83072376204655,412.83072376204655,412.83072376204655,412.83072376204655,412.83072376204655,412.83072376204655,412.83072376204655,412.83072376204655,412.83072376204655,412.83072376204655,l,1.084588197991252,1,115,0,413.9344098540023,415.433394884225,415.433394884225,415.9338192571886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,2,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.9338192571886,415.9338192571886,415.9338192571886,415.9338192571886,415.9338192571886,415.9338192571886,415.9338192571886,415.9338192571886,415.9338192571886,415.9338192571886,a,0.9183276211842895,1,116,0,416.884269380942,418.3865178232081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.88666898710653,418.88666898710653,418.88666898710653,418.88666898710653,418.88666898710653,418.88666898710653,418.88666898710653,418.88666898710653,418.88666898710653,418.88666898710653,l,0.8909057192504406,1,117,0,419.8036269801669,421.30415978236124,421.30415978236124,421.80443865433335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,4,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.80443865433335,421.80443865433335,421.80443865433335,421.80443865433335,421.80443865433335,421.80443865433335,421.80443865433335,421.80443865433335,421.80443865433335,421.80443865433335,a,0.8862153771333396,1,118,0,422.72126437025145,424.2236484149471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.7241843473166,424.7241843473166,424.7241843473166,424.7241843473166,424.7241843473166,424.7241843473166,424.7241843473166,424.7241843473166,424.7241843473166,424.7241843473166,a,31.111022089142352,1,119,0,455.862957760226,457.3632591413334,457.3632591413334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,6,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.86331659602,457.86331659602,457.86331659602,457.86331659602,457.86331659602,457.86331659602,457.86331659602,457.86331659602,457.86331659602,457.86331659602,a,2.561884969007224,1,120,0,460.4497968372889,461.95043353829533,461.95043353829533,462.45019938703626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.45019938703626,462.45019938703626,462.45019938703626,462.45019938703626,462.45019938703626,462.45019938703626,462.45019938703626,462.45019938703626,462.45019938703626,462.45019938703626,a,1.5752758937887847,1,121,0,464.0526379570365,465.55349470023066,465.55349470023066,466.05342219630256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.05342219630256,466.05342219630256,466.05342219630256,466.05342219630256,466.05342219630256,466.05342219630256,466.05342219630256,466.05342219630256,466.05342219630256,466.05342219630256,a,2.9568752413615584,10,131,0,469.04111677827314,470.5404676599428,470.5404676599428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,9,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.0402043829672,471.0402043829672,471.0402043829672,471.0402043829672,471.0402043829672,471.0402043829672,471.0402043829672,471.0402043829672,471.0402043829672,471.0402043829672,a,4.652531981933862,10,141,0,475.71102691814303,477.21115250419825,477.21115250419825,477.7114598089829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7114598089829,477.7114598089829,477.7114598089829,477.7114598089829,477.7114598089829,477.7114598089829,477.7114598089829,477.7114598089829,477.7114598089829,477.7114598089829,a,1.6599048650823534,1,142,0,479.39860415505245,480.89751463616267,480.89751463616267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86462,2022-11-28_10h32.38.705,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99635766952201,
