LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.2876406299183,397.2876406299183,397.2876406299183,397.2876406299183,397.2876406299183,397.2876406299183,397.2876406299183,397.2876406299183,397.2876406299183,397.2876406299183,a,1.823801878024824,1,55,0,399.13964957895223,400.6411514809588,400.6411514809588,401.1417513609631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.1417513609631,401.1417513609631,401.1417513609631,401.1417513609631,401.1417513609631,401.1417513609631,401.1417513609631,401.1417513609631,401.1417513609631,401.1417513609631,l,5.690392008051276,1,56,0,406.86478660895955,408.36634051695,408.36634051695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.8671193739865,408.8671193739865,408.8671193739865,408.8671193739865,408.8671193739865,408.8671193739865,408.8671193739865,408.8671193739865,408.8671193739865,408.8671193739865,a,1.2152393540600315,1,57,0,410.10175757692195,411.603209058987,411.603209058987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.10395141900517,412.10395141900517,412.10395141900517,412.10395141900517,412.10395141900517,412.10395141900517,412.10395141900517,412.10395141900517,412.10395141900517,412.10395141900517,l,2.400007944088429,10,67,0,414.5230935809668,416.0247999689309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.52562449895777,416.52562449895777,416.52562449895777,416.52562449895777,416.52562449895777,416.52562449895777,416.52562449895777,416.52562449895777,416.52562449895777,416.52562449895777,l,1.40990178915672,1,68,0,417.9605700309621,419.46191750490107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.96270897390787,419.96270897390787,419.96270897390787,419.96270897390787,419.96270897390787,419.96270897390787,419.96270897390787,419.96270897390787,419.96270897390787,419.96270897390787,l,1.1451194250257686,1,69,0,421.13056602398865,422.63206709898077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.1325961399125,423.1325961399125,423.1325961399125,423.1325961399125,423.1325961399125,423.1325961399125,423.1325961399125,423.1325961399125,423.1325961399125,423.1325961399125,l,2.216985829989426,10,79,0,425.36841597396415,426.8703975949902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.37070140393917,427.37070140393917,427.37070140393917,427.37070140393917,427.37070140393917,427.37070140393917,427.37070140393917,427.37070140393917,427.37070140393917,427.37070140393917,a,1.5781835950911045,10,89,0,428.97247902094387,430.47435409692116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,5,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.9747375450097,430.9747375450097,430.9747375450097,430.9747375450097,430.9747375450097,430.9747375450097,430.9747375450097,430.9747375450097,430.9747375450097,430.9747375450097,a,1.4961297950940207,10,99,0,432.49314543500077,433.9945727949962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.4952435569139,434.4952435569139,434.4952435569139,434.4952435569139,434.4952435569139,434.4952435569139,434.4952435569139,434.4952435569139,434.4952435569139,434.4952435569139,l,1.4764796659583226,1,100,0,435.9969803720014,437.49838388094213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.9990855290089,437.9990855290089,437.9990855290089,437.9990855290089,437.9990855290089,437.9990855290089,437.9990855290089,437.9990855290089,437.9990855290089,437.9990855290089,l,1.7390418041031808,1,101,0,439.7678406969644,441.2694670249475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.7699334009085,441.7699334009085,441.7699334009085,441.7699334009085,441.7699334009085,441.7699334009085,441.7699334009085,441.7699334009085,441.7699334009085,441.7699334009085,a,0.9731123431120068,10,111,0,442.771051005926,444.272957306006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,9,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.773298916989,444.773298916989,444.773298916989,444.773298916989,444.773298916989,444.773298916989,444.773298916989,444.773298916989,444.773298916989,444.773298916989,l,1.2772257680771872,1,112,0,446.07459756196477,447.57629069592804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,10,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0769145959057,448.0769145959057,448.0769145959057,448.0769145959057,448.0769145959057,448.0769145959057,448.0769145959057,448.0769145959057,448.0769145959057,448.0769145959057,a,1.461590111022815,1,113,0,449.5620492269518,451.0634869709611,451.0634869709611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,11,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.5640182159841,451.5640182159841,451.5640182159841,451.5640182159841,451.5640182159841,451.5640182159841,451.5640182159841,451.5640182159841,451.5640182159841,451.5640182159841,a,0.9449037070153281,10,123,0,452.5317490620073,454.03338626690675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.53408923500683,454.53408923500683,454.53408923500683,454.53408923500683,454.53408923500683,454.53408923500683,454.53408923500683,454.53408923500683,454.53408923500683,454.53408923500683,a,1.6980590870371088,1,124,0,456.2527047418989,457.75437296100426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,1,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.2549775309162,458.2549775309162,458.2549775309162,458.2549775309162,458.2549775309162,458.2549775309162,458.2549775309162,458.2549775309162,458.2549775309162,458.2549775309162,a,0.7684757300885394,10,134,0,459.05565385497175,460.5574268850032,460.5574268850032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,2,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0578546889592,461.0578546889592,461.0578546889592,461.0578546889592,461.0578546889592,461.0578546889592,461.0578546889592,461.0578546889592,461.0578546889592,461.0578546889592,l,1.204850870068185,10,144,0,462.29267713893205,463.79417880496476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.29491592699196,464.29491592699196,464.29491592699196,464.29491592699196,464.29491592699196,464.29491592699196,464.29491592699196,464.29491592699196,464.29491592699196,464.29491592699196,l,5.247621130081825,10,154,0,469.5671662999084,471.06916723493487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,4,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.56955349689815,471.56955349689815,471.56955349689815,471.56955349689815,471.56955349689815,471.56955349689815,471.56955349689815,471.56955349689815,471.56955349689815,471.56955349689815,a,4.870896645123139,10,164,0,476.45831619098317,477.95993884198833,477.95993884198833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,5,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.460476645967,478.460476645967,478.460476645967,478.460476645967,478.460476645967,478.460476645967,478.460476645967,478.460476645967,478.460476645967,478.460476645967,a,1.1518151139607653,1,165,0,479.64515204692725,481.1467009539483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.6472146589076,481.6472146589076,481.6472146589076,481.6472146589076,481.6472146589076,481.6472146589076,481.6472146589076,481.6472146589076,481.6472146589076,481.6472146589076,l,1.4861129791243002,10,175,0,483.1655257199891,484.6672665559454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,7,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.167768285959,485.167768285959,485.167768285959,485.167768285959,485.167768285959,485.167768285959,485.167768285959,485.167768285959,485.167768285959,485.167768285959,l,1.6550872700754553,10,185,0,486.85310359694995,488.3547509239288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.8550777869532,488.8550777869532,488.8550777869532,488.8550777869532,488.8550777869532,488.8550777869532,488.8550777869532,488.8550777869532,488.8550777869532,488.8550777869532,a,1.536346192122437,1,186,0,490.4235211489722,491.92518471891526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,9,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.4259722859133,492.4259722859133,492.4259722859133,492.4259722859133,492.4259722859133,492.4259722859133,492.4259722859133,492.4259722859133,492.4259722859133,492.4259722859133,a,1.0122166080400348,10,196,0,493.4601937459083,494.9619022059487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52585,2022-11-28_10h37.16.953,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07718477533708,
