LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.6120167860063,1447.6120167860063,1447.6120167860063,1447.6120167860063,1447.6120167860063,1447.6120167860063,1447.6120167860063,1447.6120167860063,1447.6120167860063,1447.6120167860063,a,0.9522229360009078,1,55,0,1448.5966949520225,1450.0982226430206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.5989311350277,1450.5989311350277,1450.5989311350277,1450.5989311350277,1450.5989311350277,1450.5989311350277,1450.5989311350277,1450.5989311350277,1450.5989311350277,1450.5989311350277,l,1.0688526119920425,1,56,0,1451.6998457220034,1453.2016996540187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.7020466780232,1453.7020466780232,1453.7020466780232,1453.7020466780232,1453.7020466780232,1453.7020466780232,1453.7020466780232,1453.7020466780232,1453.7020466780232,1453.7020466780232,a,1.0024247670080513,10,66,0,1454.7364673100237,1456.2383974520199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,0,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.7387325770105,1456.7387325770105,1456.7387325770105,1456.7387325770105,1456.7387325770105,1456.7387325770105,1456.7387325770105,1456.7387325770105,1456.7387325770105,1456.7387325770105,l,1.7470481600030325,1,67,0,1458.5073180180043,1460.0089353380026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,1,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.5094421280082,1460.5094421280082,1460.5094421280082,1460.5094421280082,1460.5094421280082,1460.5094421280082,1460.5094421280082,1460.5094421280082,1460.5094421280082,1460.5094421280082,l,1.0356999459909275,10,77,0,1461.577216234,1463.0789624680183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.5794347760093,1463.5794347760093,1463.5794347760093,1463.5794347760093,1463.5794347760093,1463.5794347760093,1463.5794347760093,1463.5794347760093,1463.5794347760093,1463.5794347760093,a,0.9700131040008273,10,87,0,1464.5807025649992,1466.0821762160049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.5828727200278,1466.5828727200278,1466.5828727200278,1466.5828727200278,1466.5828727200278,1466.5828727200278,1466.5828727200278,1466.5828727200278,1466.5828727200278,1466.5828727200278,a,1.8471387540048454,1,88,0,1468.451883510017,1469.9533783240186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,4,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.453876560001,1470.453876560001,1470.453876560001,1470.453876560001,1470.453876560001,1470.453876560001,1470.453876560001,1470.453876560001,1470.453876560001,1470.453876560001,a,0.7775230080005713,1,89,0,1471.254810220009,1472.7565132080053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.257033846021,1473.257033846021,1473.257033846021,1473.257033846021,1473.257033846021,1473.257033846021,1473.257033846021,1473.257033846021,1473.257033846021,1473.257033846021,l,2.1256816529785283,10,99,0,1475.4097423510102,1476.9110558899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.4116672690143,1477.4116672690143,1477.4116672690143,1477.4116672690143,1477.4116672690143,1477.4116672690143,1477.4116672690143,1477.4116672690143,1477.4116672690143,1477.4116672690143,a,1.2795838250021916,10,109,0,1478.7129564870265,1480.214655252028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,7,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.715283018013,1480.715283018013,1480.715283018013,1480.715283018013,1480.715283018013,1480.715283018013,1480.715283018013,1480.715283018013,1480.715283018013,1480.715283018013,l,1.2717598700255621,1,110,0,1482.0166573050083,1483.5182651120122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,8,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.0188402280037,1484.0188402280037,1484.0188402280037,1484.0188402280037,1484.0188402280037,1484.0188402280037,1484.0188402280037,1484.0188402280037,1484.0188402280037,1484.0188402280037,a,3.930516780994367,1,111,0,1487.9731883290224,1489.4749086280062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,9,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.9756558049994,1489.9756558049994,1489.9756558049994,1489.9756558049994,1489.9756558049994,1489.9756558049994,1489.9756558049994,1489.9756558049994,1489.9756558049994,1489.9756558049994,l,1.269762862008065,1,112,0,1491.2768267500214,1492.778484866023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,10,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.2794241760275,1493.2794241760275,1493.2794241760275,1493.2794241760275,1493.2794241760275,1493.2794241760275,1493.2794241760275,1493.2794241760275,1493.2794241760275,1493.2794241760275,a,1.3316966379934456,1,113,0,1494.6304769670242,1496.1322015980259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,11,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.6327443750051,1496.6327443750051,1496.6327443750051,1496.6327443750051,1496.6327443750051,1496.6327443750051,1496.6327443750051,1496.6327443750051,1496.6327443750051,1496.6327443750051,a,1.0368271170009393,10,123,0,1497.70066911701,1499.202578152006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.7030406900158,1499.7030406900158,1499.7030406900158,1499.7030406900158,1499.7030406900158,1499.7030406900158,1499.7030406900158,1499.7030406900158,1499.7030406900158,1499.7030406900158,a,1.0170569730107673,1,124,0,1500.737592119025,1502.2390130380227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,1,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.7396545120282,1502.7396545120282,1502.7396545120282,1502.7396545120282,1502.7396545120282,1502.7396545120282,1502.7396545120282,1502.7396545120282,1502.7396545120282,1502.7396545120282,a,2.1415018029802013,1,125,0,1504.9085384580249,1506.4102226720133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.9109828630171,1506.9109828630171,1506.9109828630171,1506.9109828630171,1506.9109828630171,1506.9109828630171,1506.9109828630171,1506.9109828630171,1506.9109828630171,1506.9109828630171,a,0.7853197180083953,1,126,0,1507.7283833090041,1509.230047118006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,3,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.7305165860162,1509.7305165860162,1509.7305165860162,1509.7305165860162,1509.7305165860162,1509.7305165860162,1509.7305165860162,1509.7305165860162,1509.7305165860162,1509.7305165860162,a,0.5190789199841674,1,127,0,1510.281191623013,1511.7829342560144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.2835134530033,1512.2835134530033,1512.2835134530033,1512.2835134530033,1512.2835134530033,1512.2835134530033,1512.2835134530033,1512.2835134530033,1512.2835134530033,1512.2835134530033,l,1.5863495590165257,10,137,0,1513.9018393020087,1515.403560983017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,5,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.9043625760241,1515.9043625760241,1515.9043625760241,1515.9043625760241,1515.9043625760241,1515.9043625760241,1515.9043625760241,1515.9043625760241,1515.9043625760241,1515.9043625760241,l,1.2735746889957227,1,138,0,1517.2054392140126,1518.7072112650203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.2077889610082,1519.2077889610082,1519.2077889610082,1519.2077889610082,1519.2077889610082,1519.2077889610082,1519.2077889610082,1519.2077889610082,1519.2077889610082,1519.2077889610082,l,0.7598640029900707,10,148,0,1519.9919386530237,1521.493451429007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.9941464450094,1521.9941464450094,1521.9941464450094,1521.9941464450094,1521.9941464450094,1521.9941464450094,1521.9941464450094,1521.9941464450094,1521.9941464450094,1521.9941464450094,a,0.685827147011878,10,158,0,1522.711566924001,1524.2133335650142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.714074381016,1524.714074381016,1524.714074381016,1524.714074381016,1524.714074381016,1524.714074381016,1524.714074381016,1524.714074381016,1524.714074381016,1524.714074381016,l,1.115697225992335,10,168,0,1525.8483920120052,1527.3502525460208,1527.3502525460208,1527.8509013370203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.8509013370203,1527.8509013370203,1527.8509013370203,1527.8509013370203,1527.8509013370203,1527.8509013370203,1527.8509013370203,1527.8509013370203,1527.8509013370203,1527.8509013370203,l,1.051568608992966,1,169,0,1528.9185043790203,1530.4200101110036,1530.4200101110036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738,2022-11-15_10h21.35.732,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89784661745677,
