LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5045821199892,B,125,circle,0.0015873709926381707,683.9105052700033,685.4176826769835,685.4176826769835,685.4176826769835,1,0,d,1.559177785005886,0,687.0028777109692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.2432351019816,F,146,hexagon,0.0014103330322541296,689.482340453018,690.9905317209777,690.9905317209777,690.9905317209777,1,0,d,0.7312564780004323,0,691.7415513939923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.8981320000021,W,132,circle,0.0012498069554567337,694.2198351169936,695.7292377370177,695.7292377370177,695.7292377370177,1,0,f,0.6392770010279492,0,696.3965005179634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.187417795998,S,167,star,0.0017456500208936632,698.8745933509781,700.3842803909793,700.3842803909793,700.3842803909793,1,0,f,1.2812414420186542,0,701.6856967469794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.4173786229803,F,174,hexagon,0.0014132640208117664,,,,,1,0,,,1,728.9158500639605,726.7243394959951,728.2317057040054,728.2317057040054,728.2317057040054,k,0.6570539960521273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0390241579735,W,181,circle,0.001429112977348268,,,,,1,0,,,1,733.5372994609643,731.3957301499904,732.9032788869808,732.9032788869808,732.9032788869808,k,0.6095405500382185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.0946894160006,Y,167,star,0.0014334479928947985,,,,,1,0,,,1,738.5918253349955,736.0168923650053,737.5250867849682,737.5250867849682,737.5250867849682,k,1.0363954140339047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.6175305509823,D,132,triangle,0.003056987014133483,,,,,1,0,,,1,744.1157574339886,741.071800847014,742.5808199589956,742.5808199589956,742.5808199589956,j,1.5079453639918938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.9564673110144,S,146,star,0.0014991489588283002,,,,,1,0,,,1,749.454895962961,746.594570367015,748.1032747179852,748.1032747179852,748.1032747179852,j,1.3297212260076776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.5617803870118,H,125,triangle,0.0017798569751903415,,,,,1,0,,,1,754.0601451529656,751.9341273889877,753.4427727169823,753.4427727169823,753.4427727169823,j,0.5899518760270439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.8186579119647,U,160,circle,0.0012223480152897537,,,,,1,0,,,1,760.316921666963,756.5384779589949,758.0477245459915,758.0477245459915,758.0477245459915,k,2.249562683980912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.6740228639683,B,139,hexagon,0.0016945370007306337,,,,,1,0,,,1,765.172234461992,762.7969750459888,764.3047961569973,764.3047961569973,764.3047961569973,j,0.8483171320403926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.4293373199762,F,174,star,0.0010310509824194014,,,,,1,0,,,1,769.9276584549807,767.6517035299912,769.1601455949713,769.1601455949713,769.1601455949713,k,0.7378622080432251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.2181135129649,W,181,circle,0.0017371929716318846,,,,,1,0,,,1,774.7162571179797,772.4063891510013,773.9152481600177,773.9152481600177,773.9152481600177,k,0.7817586840246804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,812.6747706599999,S,167,circle,0.0025435429997742176,,,,,-1,0,,,2,,,,,,,,806.6644088790054,806.6644088790054,806.6644088790054,806.6644088790054,808.1696315009613,808.1696315009613,808.1696315009613,808.1696315009613,808.1696315009613,808.1696315009613,808.1696315009613,808.1696315009613,811.1731663719984,811.1731663719984,811.1731663719984,811.1731663719984,-1,no_choice,NA,None,vtsPrac,811.1731663719984,812.6747706599999,813.1752855899977,,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,818.0640144969802,U,174,hexagon,0.00937991199316457,,,,,1,0,,,2,,,,,,,,813.6710643100087,813.6710643100087,813.6710643100087,813.6710643100087,815.1774447179632,815.1774447179632,815.1774447179632,815.1774447179632,815.1774447179632,815.1774447179632,815.1774447179632,815.1774447179632,,,,,switch,letter,lettSwt,f,vtsPrac,816.5626404989744,,,1.3524571430170909,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,823.8537333040149,H,160,circle,0.0016487440443597734,,,,,1,0,,,2,,,,,,,,819.0433428729884,819.0433428729884,819.0433428729884,819.0433428729884,820.5501894059707,820.5501894059707,820.5501894059707,820.5501894059707,820.5501894059707,820.5501894059707,820.5501894059707,820.5501894059707,,,,,switch,number,numSwt,k,vtsPrac,822.3524059049669,,,1.770758539030794,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,829.5433077589842,Y,132,triangle,0.0015863899607211351,,,,,1,0,,,2,,,,,,,,824.8331100880168,824.8331100880168,824.8331100880168,824.8331100880168,826.3399846499669,826.3399846499669,826.3399846499669,826.3399846499669,826.3399846499669,826.3399846499669,826.3399846499669,826.3399846499669,,,,,repeat,number,numRpt,j,vtsPrac,828.0416330680018,,,1.6693687930237502,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,835.616707462992,S,167,hexagon,0.001741293992381543,,,,,1,0,,,2,,,,,,,,830.5205954010016,830.5205954010016,830.5205954010016,830.5205954010016,832.0295062569785,832.0295062569785,832.0295062569785,832.0295062569785,832.0295062569785,832.0295062569785,832.0295062569785,832.0295062569785,,,,,switch,letter,lettSwt,f,vtsPrac,834.1150853859726,,,2.059502913034521,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,841.2730013260152,U,174,triangle,0.0013454530271701515,,,,,1,0,,,2,,,,,,,,836.5938136939658,836.5938136939658,836.5938136939658,836.5938136939658,838.1027550430153,838.1027550430153,838.1027550430153,838.1027550430153,838.1027550430153,838.1027550430153,838.1027550430153,838.1027550430153,,,,,repeat,letter,lettRpt,f,vtsPrac,839.7713537249947,,,1.6518512650509365,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,846.76230540697,H,160,triangle,0.00117550598224625,,,,,1,0,,,2,,,,,,,,842.2499273829744,842.2499273829744,842.2499273829744,842.2499273829744,843.7590201019775,843.7590201019775,843.7590201019775,843.7590201019775,843.7590201019775,843.7590201019775,843.7590201019775,843.7590201019775,,,,,repeat,letter,lettRpt,d,vtsPrac,845.261458227993,,,1.4741938920342363,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,851.8513232760015,Y,132,star,0.0016495779855176806,,,,,1,0,,,2,,,,,,,,847.7394719559816,847.7394719559816,847.7394719559816,847.7394719559816,849.2483696119743,849.2483696119743,849.2483696119743,849.2483696119743,849.2483696119743,849.2483696119743,849.2483696119743,849.2483696119743,,,,,repeat,letter,lettRpt,f,vtsPrac,850.3496773199877,,,1.0734492340125144,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,857.4411734709865,H,125,star,0.0016119719948619604,,,,,1,0,,,2,,,,,,,,852.8285486269742,852.8285486269742,852.8285486269742,852.8285486269742,854.337522057991,854.337522057991,854.337522057991,854.337522057991,854.337522057991,854.337522057991,854.337522057991,854.337522057991,,,,,switch,number,numSwt,j,vtsPrac,855.9392098259996,,,1.57531026302604,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,862.4965203559841,S,160,triangle,0.0016561210504733026,,,,,1,0,,,2,,,,,,,,858.4176596759935,858.4176596759935,858.4176596759935,858.4176596759935,859.925704734982,859.925704734982,859.925704734982,859.925704734982,859.925704734982,859.925704734982,859.925704734982,859.925704734982,,,,,repeat,number,numRpt,k,vtsPrac,860.9947535429965,,,1.0364554050029255,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,867.4016842899728,B,139,circle,0.0017810449935495853,,,,,1,0,,,2,,,,,,,,863.4756240769639,863.4756240769639,863.4756240769639,863.4756240769639,864.982585582009,864.982585582009,864.982585582009,864.982585582009,864.982585582009,864.982585582009,864.982585582009,864.982585582009,,,,,repeat,number,numRpt,j,vtsPrac,865.9002048840048,867.4016842899728,,0.8988744260277599,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,872.3907142219832,W,174,star,0.0004787889774888754,,,,,1,0,,,2,,,,,,,,868.380126583972,868.380126583972,868.380126583972,868.380126583972,869.8878981589805,869.8878981589805,869.8878981589805,869.8878981589805,869.8878981589805,869.8878981589805,869.8878981589805,869.8878981589805,,,,,repeat,number,numRpt,k,vtsPrac,870.88921961101,,,0.9767243270180188,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,877.8131939430023,Y,160,hexagon,0.001713621022645384,,,,,1,0,,,2,,,,,,,,873.3684860789799,873.3684860789799,873.3684860789799,873.3684860789799,874.876658838999,874.876658838999,874.876658838999,874.876658838999,874.876658838999,874.876658838999,874.876658838999,874.876658838999,,,,,repeat,number,numRpt,k,vtsPrac,876.3115847459994,,,1.4129006330040284,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,884.0533991089906,S,146,triangle,0.001539085991680622,,,,,1,0,,,2,,,,,,,,878.7905528349802,878.7905528349802,878.7905528349802,878.7905528349802,880.2994365629856,880.2994365629856,880.2994365629856,880.2994365629856,880.2994365629856,880.2994365629856,880.2994365629856,880.2994365629856,,,,,repeat,number,numRpt,j,vtsPrac,882.5518269789754,,,2.230145364010241,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,888.9421942100162,U,181,triangle,0.001479863014537841,,,,,1,0,,,2,,,,,,,,885.0311375869787,885.0311375869787,885.0311375869787,885.0311375869787,886.5395300919772,886.5395300919772,886.5395300919772,886.5395300919772,886.5395300919772,886.5395300919772,886.5395300919772,886.5395300919772,,,,,switch,letter,lettSwt,f,vtsPrac,887.4408551949891,,,0.8689240940148011,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,893.630733686965,W,167,star,0.0014585289754904807,,,,,1,0,,,2,,,,,,,,889.9211736110155,889.9211736110155,889.9211736110155,889.9211736110155,891.4283007389749,891.4283007389749,891.4283007389749,891.4283007389749,891.4283007389749,891.4283007389749,891.4283007389749,891.4283007389749,,,,,repeat,letter,lettRpt,f,vtsPrac,892.1290470699896,,,0.676439750008285,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,898.436025455012,H,132,star,0.0015441889991052449,,,,,1,0,,,2,,,,,,,,894.6083215929684,894.6083215929684,894.6083215929684,894.6083215929684,896.1167784999707,896.1167784999707,896.1167784999707,896.1167784999707,896.1167784999707,896.1167784999707,896.1167784999707,896.1167784999707,,,,,repeat,letter,lettRpt,d,vtsPrac,896.9342540039797,,,0.7889740170212463,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,903.3080457979813,D,146,hexagon,0.0017283320194110274,,,,,1,0,,,2,,,,,,,,899.4147330260021,899.4147330260021,899.4147330260021,899.4147330260021,900.9219836469856,900.9219836469856,900.9219836469856,900.9219836469856,900.9219836469856,900.9219836469856,900.9219836469856,900.9219836469856,,,,,repeat,letter,lettRpt,d,vtsPrac,901.8064764859737,903.3080457979813,903.8086071970174,0.8561256310204044,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,908.0800879339804,F,139,circle,0.000431415974162519,,,,,1,0,,,2,,,,,,,,904.2868434989941,904.2868434989941,904.2868434989941,904.2868434989941,905.7941806699964,905.7941806699964,905.7941806699964,905.7941806699964,905.7941806699964,905.7941806699964,905.7941806699964,905.7941806699964,,,,,repeat,letter,lettRpt,d,vtsPrac,906.5783569950145,,,0.759125960059464,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,912.8685153209954,U,181,star,0.0016055279993452132,,,,,1,0,,,2,,,,,,,,909.0574512460153,909.0574512460153,909.0574512460153,909.0574512460153,910.5661535349791,910.5661535349791,910.5661535349791,910.5661535349791,910.5661535349791,910.5661535349791,910.5661535349791,910.5661535349791,,,,,repeat,letter,lettRpt,f,vtsPrac,911.3670829290058,,,0.7792118070065044,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,917.6405985410092,S,181,star,0.0014899540110491216,,,,,1,0,,,2,,,,,,,,913.8458684699726,913.8458684699726,913.8458684699726,913.8458684699726,915.3547227769741,915.3547227769741,915.3547227769741,915.3547227769741,915.3547227769741,915.3547227769741,915.3547227769741,915.3547227769741,,,,,repeat,letter,lettRpt,f,vtsPrac,916.138864655979,,,0.7586986420210451,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,922.5792218460119,D,146,triangle,0.0015943850157782435,,,,,1,0,,,2,,,,,,,,918.61844474799,918.61844474799,918.61844474799,918.61844474799,920.1266664029681,920.1266664029681,920.1266664029681,920.1266664029681,920.1266664029681,920.1266664029681,920.1266664029681,920.1266664029681,,,,,switch,number,numSwt,j,vtsPrac,921.077677696012,,,0.9299715590314008,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,927.2009647630039,B,174,star,0.0018285089754499495,,,,,1,0,,,2,,,,,,,,923.5565722410101,923.5565722410101,923.5565722410101,923.5565722410101,925.0653610620066,925.0653610620066,925.0653610620066,925.0653610620066,925.0653610620066,925.0653610620066,925.0653610620066,925.0653610620066,,,,,switch,letter,lettSwt,d,vtsPrac,925.6994027880137,,,0.6076267000171356,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,932.0734237919678,U,160,triangle,0.0015447549521923065,,,,,1,0,,,2,,,,,,,,928.1778333309921,928.1778333309921,928.1778333309921,928.1778333309921,929.6871483770083,929.6871483770083,929.6871483770083,929.6871483770083,929.6871483770083,929.6871483770083,929.6871483770083,929.6871483770083,,,,,repeat,letter,lettRpt,f,vtsPrac,930.5715195669909,,,0.8676733660395257,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,937.1786233969615,S,160,star,0.001309549028519541,,,,,1,0,,,2,,,,,,,,933.051132617984,933.051132617984,933.051132617984,933.051132617984,934.5592666339944,934.5592666339944,934.5592666339944,934.5592666339944,934.5592666339944,934.5592666339944,934.5592666339944,934.5592666339944,,,,,switch,number,numSwt,k,vtsPrac,935.677068858,,,1.0984217750374228,,,,,,,,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
