LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.34809062606655,339.34809062606655,339.34809062606655,339.34809062606655,339.34809062606655,339.34809062606655,339.34809062606655,339.34809062606655,339.34809062606655,339.34809062606655,l,1.5276925701182336,10,55,0,340.90057800500654,342.4009716680739,342.4009716680739,342.9011040390469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9011040390469,342.9011040390469,342.9011040390469,342.9011040390469,342.9011040390469,342.9011040390469,342.9011040390469,342.9011040390469,342.9011040390469,342.9011040390469,l,3.4530220821034163,10,65,0,346.3710918999277,347.8713376300875,347.8713376300875,348.37166263209656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.37166263209656,348.37166263209656,348.37166263209656,348.37166263209656,348.37166263209656,348.37166263209656,348.37166263209656,348.37166263209656,348.37166263209656,348.37166263209656,a,1.6718012082856148,1,66,0,350.06078362604603,351.57484902092256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,0,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.07488791807555,352.07488791807555,352.07488791807555,352.07488791807555,352.07488791807555,352.07488791807555,352.07488791807555,352.07488791807555,352.07488791807555,352.07488791807555,l,3.537526947213337,10,76,0,355.6452745469287,357.14516507508233,357.14516507508233,357.64529814198613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.64529814198613,357.64529814198613,357.64529814198613,357.64529814198613,357.64529814198613,357.64529814198613,357.64529814198613,357.64529814198613,357.64529814198613,357.64529814198613,a,2.5689954101108015,1,77,0,360.23297441587783,361.7318103010766,361.7318103010766,362.2323252670467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.2323252670467,362.2323252670467,362.2323252670467,362.2323252670467,362.2323252670467,362.2323252670467,362.2323252670467,362.2323252670467,362.2323252670467,362.2323252670467,l,3.169295591302216,1,78,0,365.4184282780625,366.91915596299805,366.91915596299805,367.4192197129596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.4192197129596,367.4192197129596,367.4192197129596,367.4192197129596,367.4192197129596,367.4192197129596,367.4192197129596,367.4192197129596,367.4192197129596,367.4192197129596,a,7.375631815055385,1,79,0,374.82365086092614,376.32624352606945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.82626132899895,376.82626132899895,376.82626132899895,376.82626132899895,376.82626132899895,376.82626132899895,376.82626132899895,376.82626132899895,376.82626132899895,376.82626132899895,l,1.7939354819245636,1,80,0,378.643547836924,380.14583496004343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.646049791947,380.646049791947,380.646049791947,380.646049791947,380.646049791947,380.646049791947,380.646049791947,380.646049791947,380.646049791947,380.646049791947,l,5.107700267108157,1,81,0,385.78319176705554,387.2835302699823,387.2835302699823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,6,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.78408309305087,387.78408309305087,387.78408309305087,387.78408309305087,387.78408309305087,387.78408309305087,387.78408309305087,387.78408309305087,387.78408309305087,387.78408309305087,l,1.7839330381248146,1,82,0,389.5848227168899,391.08702871296555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,7,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.58727905200794,391.58727905200794,391.58727905200794,391.58727905200794,391.58727905200794,391.58727905200794,391.58727905200794,391.58727905200794,391.58727905200794,391.58727905200794,l,1.8272473001852632,1,83,0,393.43778343196027,394.9386616970878,394.9386616970878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,8,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.4403273949865,395.4403273949865,395.4403273949865,395.4403273949865,395.4403273949865,395.4403273949865,395.4403273949865,395.4403273949865,395.4403273949865,395.4403273949865,l,6.659777598222718,1,84,0,402.1280372568872,403.62832088093273,403.62832088093273,404.12845260999165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,9,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.12845260999165,404.12845260999165,404.12845260999165,404.12845260999165,404.12845260999165,404.12845260999165,404.12845260999165,404.12845260999165,404.12845260999165,404.12845260999165,a,4.025241990108043,10,94,0,408.1834337338805,409.682471848093,409.682471848093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,10,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1842931229621,410.1842931229621,410.1842931229621,410.1842931229621,410.1842931229621,410.1842931229621,410.1842931229621,410.1842931229621,410.1842931229621,410.1842931229621,l,3.527339052176103,1,95,0,413.7375728050247,415.23826304706745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,11,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.7384819900617,415.7384819900617,415.7384819900617,415.7384819900617,415.7384819900617,415.7384819900617,415.7384819900617,415.7384819900617,415.7384819900617,415.7384819900617,l,9.043688143137842,10,105,0,424.812308565015,426.3122488139197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.8126894100569,426.8126894100569,426.8126894100569,426.8126894100569,426.8126894100569,426.8126894100569,426.8126894100569,426.8126894100569,426.8126894100569,426.8126894100569,l,1.0411546132527292,1,106,0,427.881464575883,429.3969774590805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.88026858400553,429.88026858400553,429.88026858400553,429.88026858400553,429.88026858400553,429.88026858400553,429.88026858400553,429.88026858400553,429.88026858400553,429.88026858400553,a,25.7614173470065,1,107,0,455.6674862639047,457.1678686160594,457.1678686160594,457.6683365649078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.6683365649078,457.6683365649078,457.6683365649078,457.6683365649078,457.6683365649078,457.6683365649078,457.6683365649078,457.6683365649078,457.6683365649078,457.6683365649078,l,1.079740161076188,10,117,0,458.77034487505443,460.27079168194905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.77098324592225,460.77098324592225,460.77098324592225,460.77098324592225,460.77098324592225,460.77098324592225,460.77098324592225,460.77098324592225,460.77098324592225,460.77098324592225,l,2.858729286119342,1,118,0,463.65749099990353,465.15788407600485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,4,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.6581706730649,465.6581706730649,465.6581706730649,465.6581706730649,465.6581706730649,465.6581706730649,465.6581706730649,465.6581706730649,465.6581706730649,465.6581706730649,l,1.0767096281051636,10,128,0,466.7604403209407,468.2756872389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,5,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.77549633709714,468.77549633709714,468.77549633709714,468.77549633709714,468.77549633709714,468.77549633709714,468.77549633709714,468.77549633709714,468.77549633709714,468.77549633709714,a,1.4360119951888919,1,129,0,470.2300855440553,471.7454442179296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.2456818250939,472.2456818250939,472.2456818250939,472.2456818250939,472.2456818250939,472.2456818250939,472.2456818250939,472.2456818250939,472.2456818250939,472.2456818250939,l,11.815414818236604,10,139,0,484.0889818870928,485.5890755360015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0893600259442,486.0893600259442,486.0893600259442,486.0893600259442,486.0893600259442,486.0893600259442,486.0893600259442,486.0893600259442,486.0893600259442,486.0893600259442,a,6.546282517025247,1,140,0,492.6624190600123,494.1776557629928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,8,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.6776451158803,494.6776451158803,494.6776451158803,494.6776451158803,494.6776451158803,494.6776451158803,494.6776451158803,494.6776451158803,494.6776451158803,494.6776451158803,l,1.2085265072528273,1,141,0,495.91315050795674,497.4139620899223,497.4139620899223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.9140819790773,497.9140819790773,497.9140819790773,497.9140819790773,497.9140819790773,497.9140819790773,497.9140819790773,497.9140819790773,497.9140819790773,497.9140819790773,l,3.9008760950528085,1,142,0,501.83387659094296,503.3344555750955,503.3344555750955,503.8345644879155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43487,2022-11-22_08h04.00.940,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03953091527554,
