LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.5300090329256,,B,132,hexagon,0.0013681850396096706,698.7757516799029,700.2774418059271,700.2774418059271,700.2774418059271,1,0,d,0.7256531610619277,0,701.0282093998976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.419764653896,,H,167,star,0.0015862060245126486,703.5145162759582,705.0161024489207,705.0161024489207,705.0161024489207,1,0,d,1.8752142791636288,0,706.9184099549893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4599614839535,,Y,160,triangle,0.0012496160343289375,709.4042225109879,710.9058460129891,710.9058460129891,710.9058460129891,1,0,f,2.0194499511271715,0,712.9580465839244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.2819075389998,,U,125,circle,0.0015291159506887197,715.4441593989031,716.9460181079339,716.9460181079339,716.9460181079339,1,0,f,0.801778425113298,0,717.780278924969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.637535369955,,S,139,triangle,0.0014576100511476398,720.2663435089635,721.7680370099843,721.7680370099843,721.7680370099843,1,0,f,1.3411209121113643,0,723.1360555998981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.4095075828955,,F,181,hexagon,0.0011194879189133644,725.6221002188977,727.1237404189305,727.1237404189305,727.1237404189305,1,0,d,0.7600238381419331,0,727.9079958079383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.1736588109052,,S,146,star,0.0017669589724391699,,,,,0,0,,,1,755.6887686459813,753.0521734378999,754.5540827979567,754.5540827979567,754.5540827979567,k,1.098009095992893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.062385640922,,F,139,circle,0.0010867429664358497,,,,,1,1,,,1,760.561236372916,758.1579973299522,759.6595398139907,759.6595398139907,759.6595398139907,j,0.8736967920558527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7340700878995,,U,132,hexagon,0.001278865966014564,,,,,1,0,,,1,765.232459692983,763.0467178298859,764.5485235349042,764.5485235349042,764.5485235349042,j,0.6565336511703208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.28921643598,,H,174,triangle,0.0013495120219886303,,,,,1,0,,,1,769.7875887239352,767.7183835639153,769.2200434439583,769.2200434439583,769.2200434439583,k,0.543485120171681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.9443563109962,,Y,181,circle,0.0013254339573904872,,,,,1,0,,,1,774.4425632989733,772.2736156939063,773.7753718849272,773.7753718849272,773.7753718849272,k,0.6438631360651925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.782819592976,,B,167,hexagon,0.0014471859904006124,,,,,1,0,,,1,779.2812091138912,776.9285403379472,778.4304139759624,778.4304139759624,778.4304139759624,k,0.8292483311379328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4548724779161,,W,125,triangle,0.001184626016765833,,,,,1,0,,,1,783.953122697887,781.7672996959882,783.26891986595,783.26891986595,783.26891986595,j,0.6553340061800554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.8441012249095,,D,160,star,0.0012563209747895598,,,,,1,0,,,1,789.3424516209634,786.4393724330002,787.940948753967,787.940948753967,787.940948753967,k,1.3847427611472085,790.8441012249095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.8330102629261,,S,146,circle,0.0006333390483632684,,,,,1,0,,,1,794.3311411909526,791.8284232459264,793.3300229829038,793.3300229829038,793.3300229829038,j,0.9691114231245592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.5880996380001,,F,139,triangle,0.0015075239352881908,,,,,1,0,,,1,799.0864555659937,796.8175803839695,798.3189610409318,798.3189610409318,798.3189610409318,j,0.7413792221341282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,828.1517716409871,,D,132,triangle,0.0020988170290365815,,,,,-1,0,,,2,,,,,,,,,822.1453599749366,822.1453599749366,822.1453599749366,822.1453599749366,823.6300075209001,823.6300075209001,823.6300075209001,823.6300075209001,823.6470316299237,823.6470316299237,823.6470316299237,823.6470316299237,826.6500211909879,826.6500211909879,826.6500211909879,826.6500211909879,-1,no_choice,NA,None,vtsPrac,826.6500211909879,,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,833.3574278039159,,H,181,circle,0.00950147898402065,,,,,1,0,,,2,,,,,,,,,829.1366242479999,829.1366242479999,829.1366242479999,829.1366242479999,830.6378897849936,830.6378897849936,830.6378897849936,830.6378897849936,830.6378897849936,830.6378897849936,830.6378897849936,830.6378897849936,,,,,switch,letter,lettSwt,d,vtsPrac,831.8728129849769,1.1910887730773538,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,838.8137376839295,,S,125,hexagon,0.0012950829695910215,,,,,1,0,,,2,,,,,,,,,834.3436362539651,834.3436362539651,834.3436362539651,834.3436362539651,835.843567580916,835.843567580916,835.843567580916,835.843567580916,835.843567580916,835.843567580916,835.843567580916,835.843567580916,,,,,repeat,letter,lettRpt,f,vtsPrac,837.3121087139007,1.4412881911266595,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,843.4853284459095,,F,139,circle,0.0011891040485352278,,,,,1,0,,,2,,,,,,,,,839.798626367934,839.798626367934,839.798626367934,839.798626367934,841.2996440229472,841.2996440229472,841.2996440229472,841.2996440229472,841.2996440229472,841.2996440229472,841.2996440229472,841.2996440229472,,,,,switch,number,numSwt,j,vtsPrac,841.983916788944,0.6647324011428282,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,847.9403142048977,,D,132,hexagon,0.0011503769783303142,,,,,1,0,,,2,,,,,,,,,844.4698168049799,844.4698168049799,844.4698168049799,844.4698168049799,845.9714516039239,845.9714516039239,845.9714516039239,845.9714516039239,845.9714516039239,845.9714516039239,845.9714516039239,845.9714516039239,,,,,repeat,number,numRpt,j,vtsPrac,846.4387018129928,0.4402061360888183,847.9403142048977,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,852.7958509029122,,H,181,star,0.000981368008069694,,,,,1,0,,,2,,,,,,,,,848.9248913089978,848.9248913089978,848.9248913089978,848.9248913089978,850.4266295059351,850.4266295059351,850.4266295059351,850.4266295059351,850.4266295059351,850.4266295059351,850.4266295059351,850.4266295059351,,,,,switch,letter,lettSwt,d,vtsPrac,851.2940593248932,0.8406251920387149,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,857.6679550379049,,S,125,star,0.0015169500838965178,,,,,1,0,,,2,,,,,,,,,853.7803603779757,853.7803603779757,853.7803603779757,853.7803603779757,855.2817797228927,855.2817797228927,855.2817797228927,855.2817797228927,855.2817797228927,855.2817797228927,855.2817797228927,855.2817797228927,,,,,switch,number,numSwt,j,vtsPrac,856.1663411499467,0.8680740720592439,857.6679550379049,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,863.8246461359086,,F,139,circle,0.00068928103428334,,,,,0,0,,,2,,,,,,,,,858.6521933958866,858.6521933958866,858.6521933958866,858.6521933958866,860.1539717989508,860.1539717989508,860.1539717989508,860.1539717989508,860.1539717989508,860.1539717989508,860.1539717989508,860.1539717989508,,,,,repeat,number,NA,k,vtsPrac,862.3229545089416,2.13786812312901,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,869.3640824209433,,F,132,hexagon,0.0015455220127478242,,,,,1,1,,,2,,,,,,,,,864.8090641909512,864.8090641909512,864.8090641909512,864.8090641909512,866.310431070975,866.310431070975,866.310431070975,866.310431070975,866.310431070975,866.310431070975,866.310431070975,866.310431070975,,,,,switch,letter,lettSwt,d,vtsPrac,867.8622874899302,1.5190416120458394,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,874.5363534649368,,H,167,triangle,0.001016858033835888,,,,,1,0,,,2,,,,,,,,,870.3651723499643,870.3651723499643,870.3651723499643,870.3651723499643,871.8500089839799,871.8500089839799,871.8500089839799,871.8500089839799,871.8669558339752,871.8669558339752,871.8669558339752,871.8669558339752,,,,,switch,number,numSwt,k,vtsPrac,873.034927280969,1.121340865152888,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,879.2910226539243,,S,139,hexagon,0.01524110499303788,,,,,1,0,,,2,,,,,,,,,875.520748764975,875.520748764975,875.520748764975,875.520748764975,877.0061639630003,877.0061639630003,877.0061639630003,877.0061639630003,877.0225470929872,877.0225470929872,877.0225470929872,877.0225470929872,,,,,switch,letter,lettSwt,f,vtsPrac,877.7895848829066,0.7580036470899358,879.2910226539243,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,884.0300717139617,,B,181,circle,0.0009880170691758394,,,,,1,0,,,2,,,,,,,,,880.2757914559916,880.2757914559916,880.2757914559916,880.2757914559916,881.7775221959455,881.7775221959455,881.7775221959455,881.7775221959455,881.7775221959455,881.7775221959455,881.7775221959455,881.7775221959455,,,,,repeat,letter,lettRpt,d,vtsPrac,882.5285242499085,0.7236094091786072,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,889.5863122059964,,F,167,hexagon,0.001179995946586132,,,,,0,0,,,2,,,,,,,,,885.0145981028909,885.0145981028909,885.0145981028909,885.0145981028909,886.5163674559444,886.5163674559444,886.5163674559444,886.5163674559444,886.5163674559444,886.5163674559444,886.5163674559444,886.5163674559444,,,,,repeat,letter,NA,f,vtsPrac,888.0857451709453,1.542786353151314,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,894.8923104689457,,H,125,star,0.0012479990255087614,,,,,1,1,,,2,,,,,,,,,890.570572755998,890.570572755998,890.570572755998,890.570572755998,892.0722568898927,892.0722568898927,892.0722568898927,892.0722568898927,892.0722568898927,892.0722568898927,892.0722568898927,892.0722568898927,,,,,switch,number,numSwt,j,vtsPrac,893.390530813951,1.2852989981183782,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,899.5806813559029,,S,160,circle,0.0012176939053460956,,,,,1,0,,,2,,,,,,,,,895.8766571829328,895.8766571829328,895.8766571829328,895.8766571829328,897.3783286449034,897.3783286449034,897.3783286449034,897.3783286449034,897.3783286449034,897.3783286449034,897.3783286449034,897.3783286449034,,,,,repeat,number,numRpt,k,vtsPrac,898.0790734559996,0.6740959481103346,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,904.5528942329111,,D,181,hexagon,0.001270317006856203,,,,,1,0,,,2,,,,,,,,,900.5649674449814,900.5649674449814,900.5649674449814,900.5649674449814,902.066706300946,902.066706300946,902.066706300946,902.066706300946,902.066706300946,902.066706300946,902.066706300946,902.066706300946,,,,,repeat,number,numRpt,k,vtsPrac,903.0512406108901,0.95230933802668,,,,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,939.5580918029882,,Y,125,triangle,0.0021479009883478284,,,,,1,0,,,,,,,,,,,,935.6038570659002,935.6038570659002,935.6038570659002,935.6038570659002,937.1055304099573,937.1055304099573,937.1055304099573,937.1055304099573,937.1055304099573,937.1055304099573,937.1055304099573,937.1055304099573,,,,,repeat,number,numRpt,j,noRew,,0.9233782851370052,,0,938.0583145879209,939.5580918029882,940.0584942389978,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,944.5470976149663,,U,146,hexagon,0.0011911159381270409,,,,,1,0,,,,,,,,,,,,940.5437774478924,940.5437774478924,940.5437774478924,940.5437774478924,942.0440224038903,942.0440224038903,942.0440224038903,942.0440224038903,942.0440224038903,942.0440224038903,942.0440224038903,942.0440224038903,,,,,repeat,number,numRpt,j,noRew,,0.9751227350207046,,0,943.0450678409543,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,949.6692792639369,,S,181,triangle,0.0011405569966882467,,,,,0,0,,,,,,,,,,,,945.5315042799339,945.5315042799339,945.5315042799339,945.5315042799339,947.0330398759106,947.0330398759106,947.0330398759106,947.0330398759106,947.0330398759106,947.0330398759106,947.0330398759106,947.0330398759106,,,,,switch,letter,NA,d,noRew,,1.114405237021856,,0,948.1689467709512,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,954.741585120908,,D,160,hexagon,0.0013010590337216854,,,,,1,1,,,,,,,,,,,,950.6537376139313,950.6537376139313,950.6537376139313,950.6537376139313,952.1553546629148,952.1553546629148,952.1553546629148,952.1553546629148,952.1553546629148,952.1553546629148,952.1553546629148,952.1553546629148,,,,,switch,number,numSwt,k,noRew,,1.057084200088866,,0,953.2412950439611,954.741585120908,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,960.4644663429353,,Y,125,hexagon,0.001243105041794479,,,,,1,0,,,,,,,,,,,,955.7259908859851,955.7259908859851,955.7259908859851,955.7259908859851,957.2275386709953,957.2275386709953,957.2275386709953,957.2275386709953,957.2275386709953,957.2275386709953,957.2275386709953,957.2275386709953,,,,,switch,letter,lettSwt,f,noRew,,1.712667276035063,,0,958.9626754779601,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,965.1195722409757,,U,146,triangle,0.0014756000600755215,,,,,1,0,,,,,,,,,,,,961.4492550329305,961.4492550329305,961.4492550329305,961.4492550329305,962.9505978729576,962.9505978729576,962.9505978729576,962.9505978729576,962.9505978729576,962.9505978729576,962.9505978729576,962.9505978729576,,,,,repeat,letter,lettRpt,f,noRew,,0.6377251680241898,,0,963.6180748029146,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,970.3088803399587,,S,181,triangle,0.001051084022037685,,,,,0,0,,,,,,,,,,,,966.1040478479117,966.1040478479117,966.1040478479117,966.1040478479117,967.6058523189276,967.6058523189276,967.6058523189276,967.6058523189276,967.6058523189276,967.6058523189276,967.6058523189276,967.6058523189276,,,,,repeat,letter,NA,d,noRew,,1.174190649180673,,0,968.8085250529693,970.3088803399587,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,975.4311233659973,,D,160,star,0.001232414972037077,,,,,1,1,,,,,,,,,,,,971.2933276708936,971.2933276708936,971.2933276708936,971.2933276708936,972.7947875079699,972.7947875079699,972.7947875079699,972.7947875079699,972.7947875079699,972.7947875079699,972.7947875079699,972.7947875079699,,,,,switch,number,numSwt,k,noRew,,1.105139231076464,,0,973.9311547939433,,,,,,,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
