LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.1928896479076,2251.1928896479076,2251.1928896479076,2251.1928896479076,2251.1928896479076,2251.1928896479076,2251.1928896479076,2251.1928896479076,2251.1928896479076,2251.1928896479076,a,0.9035840270807967,10,46,0,2252.1284421429737,2253.6288105229614,2253.6288105229614,2254.129268583958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.129268583958,2254.129268583958,2254.129268583958,2254.129268583958,2254.129268583958,2254.129268583958,2254.129268583958,2254.129268583958,2254.129268583958,2254.129268583958,a,1.635009951191023,10,56,0,2255.7962257289328,2257.2986093469663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.799084274913,2257.799084274913,2257.799084274913,2257.799084274913,2257.799084274913,2257.799084274913,2257.799084274913,2257.799084274913,2257.799084274913,2257.799084274913,l,1.0258947040420026,1,57,0,2258.8502412419766,2260.349991429015,2260.349991429015,2260.8499987960095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.8499987960095,2260.8499987960095,2260.8499987960095,2260.8499987960095,2260.8499987960095,2260.8499987960095,2260.8499987960095,2260.8499987960095,2260.8499987960095,2260.8499987960095,a,2.7006996811833233,10,67,0,2263.5705576949986,2265.0700163369766,2265.0700163369766,2265.570333240903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.570333240903,2265.570333240903,2265.570333240903,2265.570333240903,2265.570333240903,2265.570333240903,2265.570333240903,2265.570333240903,2265.570333240903,2265.570333240903,a,0.5668958661844954,10,77,0,2266.15384922293,2267.6562722219387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.156388272997,2268.156388272997,2268.156388272997,2268.156388272997,2268.156388272997,2268.156388272997,2268.156388272997,2268.156388272997,2268.156388272997,2268.156388272997,a,1.0862244120799005,10,87,0,2269.273418174009,2270.773792400956,2270.773792400956,2271.274282811908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271.274282811908,2271.274282811908,2271.274282811908,2271.274282811908,2271.274282811908,2271.274282811908,2271.274282811908,2271.274282811908,2271.274282811908,2271.274282811908,a,0.7019423031015322,1,88,0,2272.0001882499782,2273.510159116937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274.010369787924,2274.010369787924,2274.010369787924,2274.010369787924,2274.010369787924,2274.010369787924,2274.010369787924,2274.010369787924,2274.010369787924,2274.010369787924,a,0.7337878561811522,1,89,0,2274.7772814629134,2276.27776178997,2276.27776178997,2276.778008045978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.778008045978,2276.778008045978,2276.778008045978,2276.778008045978,2276.778008045978,2276.778008045978,2276.778008045978,2276.778008045978,2276.778008045978,2276.778008045978,a,0.5780503890709952,10,99,0,2277.38100446295,2278.880534405005,2278.880534405005,2279.3807092879433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279.3807092879433,2279.3807092879433,2279.3807092879433,2279.3807092879433,2279.3807092879433,2279.3807092879433,2279.3807092879433,2279.3807092879433,2279.3807092879433,2279.3807092879433,a,0.6066513890400529,10,109,0,2280.0142816009466,2281.514779085992,2281.514779085992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,7,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.018009001971,2282.018009001971,2282.018009001971,2282.018009001971,2282.018009001971,2282.018009001971,2282.018009001971,2282.018009001971,2282.018009001971,2282.018009001971,a,0.42137445509433746,1,110,0,2282.4676588099683,2283.967616132926,2283.967616132926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.4678293289617,2284.4678293289617,2284.4678293289617,2284.4678293289617,2284.4678293289617,2284.4678293289617,2284.4678293289617,2284.4678293289617,2284.4678293289617,2284.4678293289617,a,0.4927978281630203,10,120,0,2284.9859796979,2286.4852961249417,2286.4852961249417,2286.9831179769244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,9,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.9831179769244,2286.9831179769244,2286.9831179769244,2286.9831179769244,2286.9831179769244,2286.9831179769244,2286.9831179769244,2286.9831179769244,2286.9831179769244,2286.9831179769244,a,0.40652396716177464,1,121,0,2287.42071755894,2288.921299912967,2288.921299912967,2289.421288632904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,10,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.421288632904,2289.421288632904,2289.421288632904,2289.421288632904,2289.421288632904,2289.421288632904,2289.421288632904,2289.421288632904,2289.421288632904,2289.421288632904,a,0.589608445065096,1,122,0,2290.0382284689695,2291.539019153919,2291.539019153919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,11,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292.0409862089437,2292.0409862089437,2292.0409862089437,2292.0409862089437,2292.0409862089437,2292.0409862089437,2292.0409862089437,2292.0409862089437,2292.0409862089437,2292.0409862089437,a,0.5696012281114236,1,123,0,2292.6411387049593,2294.1416215349454,2294.1416215349454,2294.6417677189456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.6417677189456,2294.6417677189456,2294.6417677189456,2294.6417677189456,2294.6417677189456,2294.6417677189456,2294.6417677189456,2294.6417677189456,2294.6417677189456,2294.6417677189456,a,3.2119916680967435,1,124,0,2297.8780740529764,2299.378777642967,2299.378777642967,2299.8788824379444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,1,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.8788824379444,2299.8788824379444,2299.8788824379444,2299.8788824379444,2299.8788824379444,2299.8788824379444,2299.8788824379444,2299.8788824379444,2299.8788824379444,2299.8788824379444,l,1.675847027101554,10,134,0,2301.580261470983,2303.0817110559437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.582103004912,2303.582103004912,2303.582103004912,2303.582103004912,2303.582103004912,2303.582103004912,2303.582103004912,2303.582103004912,2303.582103004912,2303.582103004912,a,3.2486818060278893,1,135,0,2306.8506265429314,2308.3522587389452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.8523516609566,2308.8523516609566,2308.8523516609566,2308.8523516609566,2308.8523516609566,2308.8523516609566,2308.8523516609566,2308.8523516609566,2308.8523516609566,2308.8523516609566,a,1.0388659940799698,10,145,0,2309.9209648629185,2311.420004982967,2311.420004982967,2311.9202267829096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,4,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.9202267829096,2311.9202267829096,2311.9202267829096,2311.9202267829096,2311.9202267829096,2311.9202267829096,2311.9202267829096,2311.9202267829096,2311.9202267829096,2311.9202267829096,l,1.3573858850868419,10,155,0,2313.305787371937,2314.8064777259715,2314.8064777259715,2315.3067470559618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.3067470559618,2315.3067470559618,2315.3067470559618,2315.3067470559618,2315.3067470559618,2315.3067470559618,2315.3067470559618,2315.3067470559618,2315.3067470559618,2315.3067470559618,l,1.683824853040278,10,165,0,2317.004862041911,2318.509579838952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.009661413962,2319.009661413962,2319.009661413962,2319.009661413962,2319.009661413962,2319.009661413962,2319.009661413962,2319.009661413962,2319.009661413962,2319.009661413962,a,1.0518390401266515,1,166,0,2320.0938319299603,2321.594001171994,2321.594001171994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,7,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.0961725729285,2322.0961725729285,2322.0961725729285,2322.0961725729285,2322.0961725729285,2322.0961725729285,2322.0961725729285,2322.0961725729285,2322.0961725729285,2322.0961725729285,l,1.2165917850797996,10,176,0,2323.3310471209697,2324.8305654749274,2324.8305654749274,2325.3304535360076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,8,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.3304535360076,2325.3304535360076,2325.3304535360076,2325.3304535360076,2325.3304535360076,2325.3304535360076,2325.3304535360076,2325.3304535360076,2325.3304535360076,2325.3304535360076,a,1.3466816850705072,10,186,0,2326.697565270937,2328.1998510889243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75773,2022-11-10_11h39.14.067,vts_reward_expectancy_bt_OFFLINE,2022.2.4,61.11879019335923,
