LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,fix.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.656503956997767,space,27.27794951800024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.90384875499876,68.90384875499876,68.90384875499876,68.90384875499876,68.90384875499876,68.90384875499876,68.90384875499876,68.90384875499876,68.90384875499876,68.90384875499876,a,0.878827464999631,1,1,0,69.80935244199645,71.31099932000507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8114330190001,71.8114330190001,71.8114330190001,71.8114330190001,71.8114330190001,71.8114330190001,71.8114330190001,71.8114330190001,71.8114330190001,71.8114330190001,l,0.8426118649949785,10,11,0,72.6790475930029,74.1809073320037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.68138836100115,74.68138836100115,74.68138836100115,74.68138836100115,74.68138836100115,74.68138836100115,74.68138836100115,74.68138836100115,74.68138836100115,74.68138836100115,a,1.5499979849992087,10,21,0,76.24975712099695,77.75140591099625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.25190658100473,78.25190658100473,78.25190658100473,78.25190658100473,78.25190658100473,78.25190658100473,78.25190658100473,78.25190658100473,78.25190658100473,78.25190658100473,a,1.3387466950080125,10,31,0,79.61999591300264,81.12178295399644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.62237705600273,81.62237705600273,81.62237705600273,81.62237705600273,81.62237705600273,81.62237705600273,81.62237705600273,81.62237705600273,81.62237705600273,81.62237705600273,a,0.6491490120097296,10,41,0,82.28962125799444,83.79128872600268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.29197642099462,84.29197642099462,84.29197642099462,84.29197642099462,84.29197642099462,84.29197642099462,84.29197642099462,84.29197642099462,84.29197642099462,84.29197642099462,l,1.3784065710060531,10,51,0,85.69347985500644,87.19525868100754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.69564381400414,87.69564381400414,87.69564381400414,87.69564381400414,87.69564381400414,87.69564381400414,87.69564381400414,87.69564381400414,87.69564381400414,87.69564381400414,l,1.1193996729998617,10,61,0,88.84700943699863,90.34868227600236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.84909280500142,90.84909280500142,90.84909280500142,90.84909280500142,90.84909280500142,90.84909280500142,90.84909280500142,90.84909280500142,90.84909280500142,90.84909280500142,a,1.773429370005033,1,62,0,92.65111325800535,94.15291633900779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.65335143500124,94.65335143500124,94.65335143500124,94.65335143500124,94.65335143500124,94.65335143500124,94.65335143500124,94.65335143500124,94.65335143500124,94.65335143500124,a,1.1130845630104886,1,63,0,95.78794614999788,97.28962085300009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.79010808600287,97.79010808600287,97.79010808600287,97.79010808600287,97.79010808600287,97.79010808600287,97.79010808600287,97.79010808600287,97.79010808600287,97.79010808600287,l,2.1120070920005674,10,73,0,99.92566132999491,101.42756410699803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.92791270199814,101.92791270199814,101.92791270199814,101.92791270199814,101.92791270199814,101.92791270199814,101.92791270199814,101.92791270199814,101.92791270199814,101.92791270199814,l,1.0708902010082966,1,74,0,103.02922545200272,104.53102794000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.03136476399959,105.03136476399959,105.03136476399959,105.03136476399959,105.03136476399959,105.03136476399959,105.03136476399959,105.03136476399959,105.03136476399959,105.03136476399959,a,1.1427384530106792,10,84,0,106.19929765300185,107.70115264700144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,0,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.20152949400654,108.20152949400654,108.20152949400654,108.20152949400654,108.20152949400654,108.20152949400654,108.20152949400654,108.20152949400654,108.20152949400654,108.20152949400654,a,1.1732692160003353,10,94,0,109.40310204599518,110.90477648400702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.40535365299729,111.40535365299729,111.40535365299729,111.40535365299729,111.40535365299729,111.40535365299729,111.40535365299729,111.40535365299729,111.40535365299729,111.40535365299729,l,1.1854041810001945,1,95,0,112.62312921600824,114.12485648599977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6252960999991,114.6252960999991,114.6252960999991,114.6252960999991,114.6252960999991,114.6252960999991,114.6252960999991,114.6252960999991,114.6252960999991,114.6252960999991,l,0.7818395789945498,10,105,0,115.42634939900017,116.92806087799545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.42871539200132,117.42871539200132,117.42871539200132,117.42871539200132,117.42871539200132,117.42871539200132,117.42871539200132,117.42871539200132,117.42871539200132,117.42871539200132,l,1.3134251800074708,1,106,0,118.76337212100043,120.26497573099914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.76546021399554,120.76546021399554,120.76546021399554,120.76546021399554,120.76546021399554,120.76546021399554,120.76546021399554,120.76546021399554,120.76546021399554,120.76546021399554,a,1.0013266320165712,1,107,0,121.78348441999697,123.28501898700779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.78553420699609,123.78553420699609,123.78553420699609,123.78553420699609,123.78553420699609,123.78553420699609,123.78553420699609,123.78553420699609,123.78553420699609,123.78553420699609,a,1.6615739020053297,1,108,0,125.47069785800704,126.97227800500696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.47283893299755,127.47283893299755,127.47283893299755,127.47283893299755,127.47283893299755,127.47283893299755,127.47283893299755,127.47283893299755,127.47283893299755,127.47283893299755,l,1.213316480992944,1,109,0,128.70774761900248,130.2093586330011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7096903519996,130.7096903519996,130.7096903519996,130.7096903519996,130.7096903519996,130.7096903519996,130.7096903519996,130.7096903519996,130.7096903519996,130.7096903519996,a,1.7043771720054792,10,119,0,132.44632118700247,133.94675632000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,8,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.44721300200035,134.44721300200035,134.44721300200035,134.44721300200035,134.44721300200035,134.44721300200035,134.44721300200035,134.44721300200035,134.44721300200035,134.44721300200035,l,1.2791855940013193,1,120,0,135.74857669099583,137.2503695839987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,9,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.75093335600104,137.75093335600104,137.75093335600104,137.75093335600104,137.75093335600104,137.75093335600104,137.75093335600104,137.75093335600104,137.75093335600104,137.75093335600104,l,1.2162120260036318,1,121,0,138.98559691199625,140.48723877800512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,10,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.98785309800587,140.98785309800587,140.98785309800587,140.98785309800587,140.98785309800587,140.98785309800587,140.98785309800587,140.98785309800587,140.98785309800587,140.98785309800587,l,1.459263627009932,1,122,0,142.47282291200827,143.97442871199746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,11,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.47498672100483,144.47498672100483,144.47498672100483,144.47498672100483,144.47498672100483,144.47498672100483,144.47498672100483,144.47498672100483,144.47498672100483,144.47498672100483,l,0.9238397129956866,10,132,0,145.42594684699725,146.9277365559974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.42812884600426,147.42812884600426,147.42812884600426,147.42812884600426,147.42812884600426,147.42812884600426,147.42812884600426,147.42812884600426,147.42812884600426,147.42812884600426,l,1.4991863400064176,10,142,0,148.94666860700818,150.44815899300738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.94863746399642,150.94863746399642,150.94863746399642,150.94863746399642,150.94863746399642,150.94863746399642,150.94863746399642,150.94863746399642,150.94863746399642,150.94863746399642,l,2.2261689139995724,1,143,0,153.20122825200087,154.7029890170088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.20363388500118,155.20363388500118,155.20363388500118,155.20363388500118,155.20363388500118,155.20363388500118,155.20363388500118,155.20363388500118,155.20363388500118,155.20363388500118,l,1.0832368249975843,1,144,0,156.30474549399514,157.80633389900322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3068974140042,158.3068974140042,158.3068974140042,158.3068974140042,158.3068974140042,158.3068974140042,158.3068974140042,158.3068974140042,158.3068974140042,158.3068974140042,a,1.027785643003881,10,154,0,159.35811995499535,160.85977126999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,4,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.36017241800437,161.36017241800437,161.36017241800437,161.36017241800437,161.36017241800437,161.36017241800437,161.36017241800437,161.36017241800437,161.36017241800437,161.36017241800437,a,0.8950892200082308,10,164,0,162.2780766969954,163.77958156699606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,5,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.28025058700587,164.28025058700587,164.28025058700587,164.28025058700587,164.28025058700587,164.28025058700587,164.28025058700587,164.28025058700587,164.28025058700587,164.28025058700587,l,0.782751509002992,10,174,0,165.08121181900788,166.5828148540022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0831838830054,167.0831838830054,167.0831838830054,167.0831838830054,167.0831838830054,167.0831838830054,167.0831838830054,167.0831838830054,167.0831838830054,167.0831838830054,a,1.2997088760021143,10,184,0,168.40128629999526,169.90304576999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.40363377200265,170.40363377200265,170.40363377200265,170.40363377200265,170.40363377200265,170.40363377200265,170.40363377200265,170.40363377200265,170.40363377200265,170.40363377200265,a,0.8030303310079034,1,185,0,171.2379119660036,172.73947545699775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.23996315199474,173.23996315199474,173.23996315199474,173.23996315199474,173.23996315199474,173.23996315199474,173.23996315199474,173.23996315199474,173.23996315199474,173.23996315199474,a,0.8539332320069661,10,195,0,174.12421251900378,175.62603706300433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.12649973999942,176.12649973999942,176.12649973999942,176.12649973999942,176.12649973999942,176.12649973999942,176.12649973999942,176.12649973999942,176.12649973999942,176.12649973999942,l,1.5360485300043365,10,205,0,177.69490085099824,179.19669891000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.69730890799838,179.69730890799838,179.69730890799838,179.69730890799838,179.69730890799838,179.69730890799838,179.69730890799838,179.69730890799838,179.69730890799838,179.69730890799838,l,1.2372127950075082,10,215,0,180.9652213859954,182.4668754890008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,11,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.96735939799692,182.96735939799692,182.96735939799692,182.96735939799692,182.96735939799692,182.96735939799692,182.96735939799692,182.96735939799692,182.96735939799692,182.96735939799692,l,4.62292728999455,10,225,0,187.62241591900238,189.1238803150045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,0,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.62457306400756,189.62457306400756,189.62457306400756,189.62457306400756,189.62457306400756,189.62457306400756,189.62457306400756,189.62457306400756,189.62457306400756,189.62457306400756,a,1.246197396016214,10,235,0,190.89277538300666,192.39437717900728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8952445610048,192.8952445610048,192.8952445610048,192.8952445610048,192.8952445610048,192.8952445610048,192.8952445610048,192.8952445610048,192.8952445610048,192.8952445610048,a,1.0866598400025396,1,236,0,194.0129909390089,195.51459134700417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.01518899400253,196.01518899400253,196.01518899400253,196.01518899400253,196.01518899400253,196.01518899400253,196.01518899400253,196.01518899400253,196.01518899400253,196.01518899400253,a,2.087141915995744,10,246,0,198.13416568000684,199.63575777600636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,3,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.13632015700568,200.13632015700568,200.13632015700568,200.13632015700568,200.13632015700568,200.13632015700568,200.13632015700568,200.13632015700568,200.13632015700568,200.13632015700568,l,2.5740304549981374,1,247,0,202.73920086999715,204.24101919900568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
