LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48317521600984,space,16.68925276491791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.34465476695914,49.34465476695914,49.34465476695914,49.34465476695914,49.34465476695914,49.34465476695914,49.34465476695914,49.34465476695914,49.34465476695914,49.34465476695914,a,2.5303526939824224,1,1,0,51.90241944696754,53.40292136289645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.90311657998245,53.90311657998245,53.90311657998245,53.90311657998245,53.90311657998245,53.90311657998245,53.90311657998245,53.90311657998245,53.90311657998245,53.90311657998245,a,0.9645473799901083,1,2,0,54.88690752990078,56.38740964489989,56.38740964489989,56.88728125800844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.88728125800844,56.88728125800844,56.88728125800844,56.88728125800844,56.88728125800844,56.88728125800844,56.88728125800844,56.88728125800844,56.88728125800844,56.88728125800844,a,0.7029565720586106,1,3,0,57.620992981945165,59.12344769691117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.62364546896424,59.62364546896424,59.62364546896424,59.62364546896424,59.62364546896424,59.62364546896424,59.62364546896424,59.62364546896424,59.62364546896424,59.62364546896424,a,1.8481395439011976,10,13,0,61.49293637298979,62.99161892698612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49364824197255,63.49364824197255,63.49364824197255,63.49364824197255,63.49364824197255,63.49364824197255,63.49364824197255,63.49364824197255,63.49364824197255,63.49364824197255,a,2.455814928980544,10,23,0,65.97783343098126,67.47848943399731,67.47848943399731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.97843517293222,67.97843517293222,67.97843517293222,67.97843517293222,67.97843517293222,67.97843517293222,67.97843517293222,67.97843517293222,67.97843517293222,67.97843517293222,l,1.9324118200456724,10,33,0,69.93104825296905,71.43157528096344,71.43157528096344,71.93154450296424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.93154450296424,71.93154450296424,71.93154450296424,71.93154450296424,71.93154450296424,71.93154450296424,71.93154450296424,71.93154450296424,71.93154450296424,71.93154450296424,a,1.7588484269799665,10,43,0,73.71779477200471,75.21812241594307,75.21812241594307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.71825869800523,75.71825869800523,75.71825869800523,75.71825869800523,75.71825869800523,75.71825869800523,75.71825869800523,75.71825869800523,75.71825869800523,75.71825869800523,l,1.6739424070110545,10,53,0,77.41893315990455,78.92127195291687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.42163277592044,79.42163277592044,79.42163277592044,79.42163277592044,79.42163277592044,79.42163277592044,79.42163277592044,79.42163277592044,79.42163277592044,79.42163277592044,l,1.1987150199711323,10,63,0,80.63867720996495,82.1391257889336,82.1391257889336,82.63926420593634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.63926420593634,82.63926420593634,82.63926420593634,82.63926420593634,82.63926420593634,82.63926420593634,82.63926420593634,82.63926420593634,82.63926420593634,82.63926420593634,l,1.2663745289901271,10,73,0,83.92502395692281,85.42569030891173,85.42569030891173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.92540821398143,85.92540821398143,85.92540821398143,85.92540821398143,85.92540821398143,85.92540821398143,85.92540821398143,85.92540821398143,85.92540821398143,85.92540821398143,a,1.4789985209936276,1,74,0,87.42747126496397,88.92864968092181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.42891302600037,89.42891302600037,89.42891302600037,89.42891302600037,89.42891302600037,89.42891302600037,89.42891302600037,89.42891302600037,89.42891302600037,89.42891302600037,a,1.4182174439774826,10,84,0,90.87954034097493,92.37966018100269,92.37966018100269,92.8798058029497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8798058029497,92.8798058029497,92.8798058029497,92.8798058029497,92.8798058029497,92.8798058029497,92.8798058029497,92.8798058029497,92.8798058029497,92.8798058029497,a,1.141015411936678,1,85,0,94.0504220109433,95.54961585998535,95.54961585998535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0496464179596,96.0496464179596,96.0496464179596,96.0496464179596,96.0496464179596,96.0496464179596,96.0496464179596,96.0496464179596,96.0496464179596,96.0496464179596,a,0.8503186500165612,1,86,0,96.916718982975,98.41907524690032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55382,2022-11-11_08h56.46.107,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10376468513205,
