LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.018481790990336,space,26.46215555301751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.06217402699986,71.06217402699986,71.06217402699986,71.06217402699986,71.06217402699986,71.06217402699986,71.06217402699986,71.06217402699986,71.06217402699986,71.06217402699986,l,3.6227993830107152,1,1,0,74.70695882799919,76.20834833299159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7091686729982,76.7091686729982,76.7091686729982,76.7091686729982,76.7091686729982,76.7091686729982,76.7091686729982,76.7091686729982,76.7091686729982,76.7091686729982,a,1.553397430019686,10,11,0,78.29414276400348,79.79569330898812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.29622039198875,80.29622039198875,80.29622039198875,80.29622039198875,80.29622039198875,80.29622039198875,80.29622039198875,80.29622039198875,80.29622039198875,80.29622039198875,a,3.4562849230132997,10,21,0,83.7834929350065,85.28502847297932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.78572207698016,85.78572207698016,85.78572207698016,85.78572207698016,85.78572207698016,85.78572207698016,85.78572207698016,85.78572207698016,85.78572207698016,85.78572207698016,a,2.6255804029933643,10,31,0,88.43844479499967,89.94001007598126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.44074882299174,90.44074882299174,90.44074882299174,90.44074882299174,90.44074882299174,90.44074882299174,90.44074882299174,90.44074882299174,90.44074882299174,90.44074882299174,a,3.1214363779872656,1,32,0,93.59404140900006,95.09561646799557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5963071169972,95.5963071169972,95.5963071169972,95.5963071169972,95.5963071169972,95.5963071169972,95.5963071169972,95.5963071169972,95.5963071169972,95.5963071169972,a,1.7462846700218506,1,33,0,97.36495032100356,98.86668975200155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.36649934999878,99.36649934999878,99.36649934999878,99.36649934999878,99.36649934999878,99.36649934999878,99.36649934999878,99.36649934999878,99.36649934999878,99.36649934999878,a,0.9252238850167487,1,34,0,100.31828573398525,101.82010352399084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.32050228500157,102.32050228500157,102.32050228500157,102.32050228500157,102.32050228500157,102.32050228500157,102.32050228500157,102.32050228500157,102.32050228500157,102.32050228500157,a,1.8621776619984303,1,35,0,104.20608797299792,105.7075681819988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.20795516399085,106.20795516399085,106.20795516399085,106.20795516399085,106.20795516399085,106.20795516399085,106.20795516399085,106.20795516399085,106.20795516399085,106.20795516399085,l,1.1359485329885501,10,45,0,107.37602120300289,108.87772650300758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.37811786300153,109.37811786300153,109.37811786300153,109.37811786300153,109.37811786300153,109.37811786300153,109.37811786300153,109.37811786300153,109.37811786300153,109.37811786300153,a,1.6455138500314206,1,46,0,111.04668639099691,112.54830018099165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.04895349498838,113.04895349498838,113.04895349498838,113.04895349498838,113.04895349498838,113.04895349498838,113.04895349498838,113.04895349498838,113.04895349498838,113.04895349498838,a,0.9443869539827574,10,56,0,114.01668989198515,115.51832147099776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.01920620398596,116.01920620398596,116.01920620398596,116.01920620398596,116.01920620398596,116.01920620398596,116.01920620398596,116.01920620398596,116.01920620398596,116.01920620398596,l,1.6411267520161346,1,57,0,117.68743648999953,119.18882606798434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.68941543300753,119.68941543300753,119.68941543300753,119.68941543300753,119.68941543300753,119.68941543300753,119.68941543300753,119.68941543300753,119.68941543300753,119.68941543300753,a,1.6523156400071457,1,58,0,121.35789101099363,122.85957605499425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.36045174699393,123.36045174699393,123.36045174699393,123.36045174699393,123.36045174699393,123.36045174699393,123.36045174699393,123.36045174699393,123.36045174699393,123.36045174699393,l,0.7574038190068677,1,59,0,124.14453299099114,125.64689347799867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.14803438200033,126.14803438200033,126.14803438200033,126.14803438200033,126.14803438200033,126.14803438200033,126.14803438200033,126.14803438200033,126.14803438200033,126.14803438200033,a,0.9402982849860564,10,69,0,127.1143774369848,128.6163026629947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.11831580399303,129.11831580399303,129.11831580399303,129.11831580399303,129.11831580399303,129.11831580399303,129.11831580399303,129.11831580399303,129.11831580399303,129.11831580399303,a,1.6508389429945964,10,79,0,130.8020344709803,132.30374259798555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,4,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.80446329998085,132.80446329998085,132.80446329998085,132.80446329998085,132.80446329998085,132.80446329998085,132.80446329998085,132.80446329998085,132.80446329998085,132.80446329998085,a,1.0023712610127404,1,80,0,133.83860590000404,135.3401110759878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,5,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.84091506598634,135.84091506598634,135.84091506598634,135.84091506598634,135.84091506598634,135.84091506598634,135.84091506598634,135.84091506598634,135.84091506598634,135.84091506598634,a,1.3054069880163297,10,90,0,137.17570676698233,138.67720021598507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.1779112239892,139.1779112239892,139.1779112239892,139.1779112239892,139.1779112239892,139.1779112239892,139.1779112239892,139.1779112239892,139.1779112239892,139.1779112239892,l,0.6119788470095955,1,91,0,139.81208619999234,141.313337028987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,7,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.81396845699055,141.81396845699055,141.81396845699055,141.81396845699055,141.81396845699055,141.81396845699055,141.81396845699055,141.81396845699055,141.81396845699055,141.81396845699055,l,0.8790901660104282,10,101,0,142.71511493099388,144.2165258169989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,8,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.71708151698112,144.71708151698112,144.71708151698112,144.71708151698112,144.71708151698112,144.71708151698112,144.71708151698112,144.71708151698112,144.71708151698112,144.71708151698112,a,1.755370582017349,10,111,0,146.50248627600376,148.00416934699751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.50471496599494,148.50471496599494,148.50471496599494,148.50471496599494,148.50471496599494,148.50471496599494,148.50471496599494,148.50471496599494,148.50471496599494,148.50471496599494,l,1.0855652580212336,10,121,0,149.6226843970071,151.124517113989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,10,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.62478859099792,151.62478859099792,151.62478859099792,151.62478859099792,151.62478859099792,151.62478859099792,151.62478859099792,151.62478859099792,151.62478859099792,151.62478859099792,a,0.8225064029975329,1,122,0,152.47582905198215,153.97740279199206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.47797925700434,154.47797925700434,154.47797925700434,154.47797925700434,154.47797925700434,154.47797925700434,154.47797925700434,154.47797925700434,154.47797925700434,154.47797925700434,l,1.1748049549933057,10,132,0,155.67933897400508,157.1808357310074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.68156863900367,157.68156863900367,157.68156863900367,157.68156863900367,157.68156863900367,157.68156863900367,157.68156863900367,157.68156863900367,157.68156863900367,157.68156863900367,l,1.807972744019935,10,142,0,159.51681010099128,161.01852198099368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,1,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.51921687400318,161.51921687400318,161.51921687400318,161.51921687400318,161.51921687400318,161.51921687400318,161.51921687400318,161.51921687400318,161.51921687400318,161.51921687400318,a,0.5914969270233996,10,152,0,162.13677541998914,163.6380342009943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,2,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.1386019019992,164.1386019019992,164.1386019019992,164.1386019019992,164.1386019019992,164.1386019019992,164.1386019019992,164.1386019019992,164.1386019019992,164.1386019019992,a,0.8970147969957907,10,162,0,165.0561647779832,166.55787519199657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0584261949989,167.0584261949989,167.0584261949989,167.0584261949989,167.0584261949989,167.0584261949989,167.0584261949989,167.0584261949989,167.0584261949989,167.0584261949989,l,1.4203301579982508,1,163,0,168.51008868098143,170.01160551299108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,4,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.51234949499485,170.51234949499485,170.51234949499485,170.51234949499485,170.51234949499485,170.51234949499485,170.51234949499485,170.51234949499485,170.51234949499485,170.51234949499485,a,2.1960982469900046,10,173,0,172.73162666798453,174.23319539098884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,5,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7336565029982,174.7336565029982,174.7336565029982,174.7336565029982,174.7336565029982,174.7336565029982,174.7336565029982,174.7336565029982,174.7336565029982,174.7336565029982,a,0.6986459759937134,10,183,0,175.4510839190043,176.95279059899622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.4533740519837,177.4533740519837,177.4533740519837,177.4533740519837,177.4533740519837,177.4533740519837,177.4533740519837,177.4533740519837,177.4533740519837,177.4533740519837,a,1.1405609209905379,1,184,0,178.62151144698146,180.12286025698995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.62359350000042,180.62359350000042,180.62359350000042,180.62359350000042,180.62359350000042,180.62359350000042,180.62359350000042,180.62359350000042,180.62359350000042,180.62359350000042,a,1.2087631349859294,10,194,0,181.8581759769877,183.35985105700092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,8,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.8603684679838,183.8603684679838,183.8603684679838,183.8603684679838,183.8603684679838,183.8603684679838,183.8603684679838,183.8603684679838,183.8603684679838,183.8603684679838,l,0.53790264800773,10,204,0,184.42746596600045,185.92927489400608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,9,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.4298268169805,186.4298268169805,186.4298268169805,186.4298268169805,186.4298268169805,186.4298268169805,186.4298268169805,186.4298268169805,186.4298268169805,186.4298268169805,l,1.5244228180090431,1,205,0,187.9816558570019,189.48324847099138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.98410580700147,189.98410580700147,189.98410580700147,189.98410580700147,189.98410580700147,189.98410580700147,189.98410580700147,189.98410580700147,189.98410580700147,189.98410580700147,a,1.0735590330150444,10,215,0,191.0849951590062,192.5869117009861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.08750000898726,193.08750000898726,193.08750000898726,193.08750000898726,193.08750000898726,193.08750000898726,193.08750000898726,193.08750000898726,193.08750000898726,193.08750000898726,l,0.7846634620218538,1,216,0,193.88830998999765,195.38971022499027,195.38971022499027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.89027891599108,195.89027891599108,195.89027891599108,195.89027891599108,195.89027891599108,195.89027891599108,195.89027891599108,195.89027891599108,195.89027891599108,195.89027891599108,a,1.8614090410119388,1,217,0,197.77577345000464,199.2773301859852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.7778364229889,199.7778364229889,199.7778364229889,199.7778364229889,199.7778364229889,199.7778364229889,199.7778364229889,199.7778364229889,199.7778364229889,199.7778364229889,a,1.3156355289975181,10,227,0,201.11269369898946,202.6143379219866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.11499314400135,203.11499314400135,203.11499314400135,203.11499314400135,203.11499314400135,203.11499314400135,203.11499314400135,203.11499314400135,203.11499314400135,203.11499314400135,l,0.9595966490160208,1,228,0,204.09961624600692,205.60121882299427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38547,2022-11-22_14h01.26.924,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97644641382636,
