LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.175408029987,space,16.38494364405051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.9781693349942,981.9781693349942,981.9781693349942,981.9781693349942,981.9781693349942,981.9781693349942,981.9781693349942,981.9781693349942,981.9781693349942,981.9781693349942,a,1.9411116300616413,10,10,0,983.9402595539577,985.4420001769904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.9425844599609,985.9425844599609,985.9425844599609,985.9425844599609,985.9425844599609,985.9425844599609,985.9425844599609,985.9425844599609,985.9425844599609,985.9425844599609,l,0.9047713790205307,10,20,0,986.8768208599649,988.3786066419561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.8791980789974,988.8791980789974,988.8791980789974,988.8791980789974,988.8791980789974,988.8791980789974,988.8791980789974,988.8791980789974,988.8791980789974,988.8791980789974,a,1.5193260820233263,1,21,0,990.4309130809852,991.9325364019605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.4330028640106,992.4330028640106,992.4330028640106,992.4330028640106,992.4330028640106,992.4330028640106,992.4330028640106,992.4330028640106,992.4330028640106,992.4330028640106,l,3.1196074149920605,1,22,0,995.5696902219788,997.071398094995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5718129570014,997.5718129570014,997.5718129570014,997.5718129570014,997.5718129570014,997.5718129570014,997.5718129570014,997.5718129570014,997.5718129570014,997.5718129570014,a,1.4440338680287823,10,32,0,999.0406182309962,1000.5419433109928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.0427077049972,1001.0427077049972,1001.0427077049972,1001.0427077049972,1001.0427077049972,1001.0427077049972,1001.0427077049972,1001.0427077049972,1001.0427077049972,1001.0427077049972,a,0.7341219590161927,1,33,0,1001.7933506429545,1003.2951623889967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.7959037839901,1003.7959037839901,1003.7959037839901,1003.7959037839901,1003.7959037839901,1003.7959037839901,1003.7959037839901,1003.7959037839901,1003.7959037839901,1003.7959037839901,a,1.9628337120520882,1,34,0,1005.7812401729752,1007.2828985140077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.7834770419868,1007.7834770419868,1007.7834770419868,1007.7834770419868,1007.7834770419868,1007.7834770419868,1007.7834770419868,1007.7834770419868,1007.7834770419868,1007.7834770419868,l,0.7919781840173528,10,44,0,1008.6008082589833,1010.1027891039848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.6031654310063,1010.6031654310063,1010.6031654310063,1010.6031654310063,1010.6031654310063,1010.6031654310063,1010.6031654310063,1010.6031654310063,1010.6031654310063,1010.6031654310063,a,1.516960266046226,10,54,0,1012.1381524309982,1013.6396924559958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.140218148008,1014.140218148008,1014.140218148008,1014.140218148008,1014.140218148008,1014.140218148008,1014.140218148008,1014.140218148008,1014.140218148008,1014.140218148008,a,1.1630931700346991,10,64,0,1015.3248581049847,1016.8265010619652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.3273140689707,1017.3273140689707,1017.3273140689707,1017.3273140689707,1017.3273140689707,1017.3273140689707,1017.3273140689707,1017.3273140689707,1017.3273140689707,1017.3273140689707,a,1.1280362860416062,10,74,0,1018.4770617510076,1019.9801973630092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.4805112020113,1020.4805112020113,1020.4805112020113,1020.4805112020113,1020.4805112020113,1020.4805112020113,1020.4805112020113,1020.4805112020113,1020.4805112020113,1020.4805112020113,l,1.310872077010572,1,75,0,1021.8153556319885,1023.317216816009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.8178441409837,1023.8178441409837,1023.8178441409837,1023.8178441409837,1023.8178441409837,1023.8178441409837,1023.8178441409837,1023.8178441409837,1023.8178441409837,1023.8178441409837,a,1.781274849025067,10,85,0,1025.6196339369635,1027.1213794449577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.621960007993,1027.621960007993,1027.621960007993,1027.621960007993,1027.621960007993,1027.621960007993,1027.621960007993,1027.621960007993,1027.621960007993,1027.621960007993,a,0.5690003940253519,10,95,0,1028.222443295992,1029.7242014610092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.22478714498,1030.22478714498,1030.22478714498,1030.22478714498,1030.22478714498,1030.22478714498,1030.22478714498,1030.22478714498,1030.22478714498,1030.22478714498,a,1.4387115900753997,1,96,0,1031.6929747379618,1033.1950947300065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,3,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.6952413539984,1033.6952413539984,1033.6952413539984,1033.6952413539984,1033.6952413539984,1033.6952413539984,1033.6952413539984,1033.6952413539984,1033.6952413539984,1033.6952413539984,l,0.5919362340355292,1,97,0,1034.3129169360036,1035.8141680689878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.314923717,1036.314923717,1036.314923717,1036.314923717,1036.314923717,1036.314923717,1036.314923717,1036.314923717,1036.314923717,1036.314923717,a,0.6848019390599802,10,107,0,1037.0322752610082,1038.5340437089908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.034658451972,1039.034658451972,1039.034658451972,1039.034658451972,1039.034658451972,1039.034658451972,1039.034658451972,1039.034658451972,1039.034658451972,1039.034658451972,a,0.45217481901636347,10,117,0,1039.5184210359585,1041.0201369249844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.5205393589567,1041.5205393589567,1041.5205393589567,1041.5205393589567,1041.5205393589567,1041.5205393589567,1041.5205393589567,1041.5205393589567,1041.5205393589567,1041.5205393589567,a,0.5347472760477103,10,127,0,1042.0877911669668,1043.589481442992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,7,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.0900518809794,1044.0900518809794,1044.0900518809794,1044.0900518809794,1044.0900518809794,1044.0900518809794,1044.0900518809794,1044.0900518809794,1044.0900518809794,1044.0900518809794,l,1.0057473300257698,1,128,0,1045.1243507989566,1046.6260689109913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.1267228180077,1047.1267228180077,1047.1267228180077,1047.1267228180077,1047.1267228180077,1047.1267228180077,1047.1267228180077,1047.1267228180077,1047.1267228180077,1047.1267228180077,a,0.360552087018732,10,138,0,1047.5103941689595,1049.012179198966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,9,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.51265344501,1049.51265344501,1049.51265344501,1049.51265344501,1049.51265344501,1049.51265344501,1049.51265344501,1049.51265344501,1049.51265344501,1049.51265344501,a,0.3100407370366156,10,148,0,1049.846781811968,1051.3479656300042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,10,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.8485104019637,1051.8485104019637,1051.8485104019637,1051.8485104019637,1051.8485104019637,1051.8485104019637,1051.8485104019637,1051.8485104019637,1051.8485104019637,1051.8485104019637,a,0.27804741106228903,10,158,0,1052.1488026989973,1053.6505969130085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,11,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.1510107399663,1054.1510107399663,1054.1510107399663,1054.1510107399663,1054.1510107399663,1054.1510107399663,1054.1510107399663,1054.1510107399663,1054.1510107399663,1054.1510107399663,a,0.26435296202544123,10,168,0,1054.4346479529631,1055.9363619749784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.4368686149828,1056.4368686149828,1056.4368686149828,1056.4368686149828,1056.4368686149828,1056.4368686149828,1056.4368686149828,1056.4368686149828,1056.4368686149828,1056.4368686149828,a,0.345825980999507,1,169,0,1056.803888113005,1058.3056474789628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,1,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.8061905829818,1058.8061905829818,1058.8061905829818,1058.8061905829818,1058.8061905829818,1058.8061905829818,1058.8061905829818,1058.8061905829818,1058.8061905829818,1058.8061905829818,a,0.4507160240318626,1,170,0,1059.2733056219877,1060.7750399169745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.2755587199936,1061.2755587199936,1061.2755587199936,1061.2755587199936,1061.2755587199936,1061.2755587199936,1061.2755587199936,1061.2755587199936,1061.2755587199936,1061.2755587199936,l,0.6434629880241118,1,171,0,1061.942995330959,1063.4447510999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,3,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.9452804789762,1063.9452804789762,1063.9452804789762,1063.9452804789762,1063.9452804789762,1063.9452804789762,1063.9452804789762,1063.9452804789762,1063.9452804789762,1063.9452804789762,l,1.2857613720116206,10,181,0,1065.2633803099743,1066.7650171819841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.2648796209833,1067.2648796209833,1067.2648796209833,1067.2648796209833,1067.2648796209833,1067.2648796209833,1067.2648796209833,1067.2648796209833,1067.2648796209833,1067.2648796209833,l,3.238630418025423,1,182,0,1070.535997228988,1072.037464747962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5381146619911,1072.5381146619911,1072.5381146619911,1072.5381146619911,1072.5381146619911,1072.5381146619911,1072.5381146619911,1072.5381146619911,1072.5381146619911,1072.5381146619911,l,0.6446792520000599,10,192,0,1073.2053852119716,1074.7069870589767,1074.7069870589767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.2076803849777,1075.2076803849777,1075.2076803849777,1075.2076803849777,1075.2076803849777,1075.2076803849777,1075.2076803849777,1075.2076803849777,1075.2076803849777,1075.2076803849777,l,4.735832090023905,1,193,0,1079.9628317509778,1081.4644385969732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,7,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.9650921009597,1081.9650921009597,1081.9650921009597,1081.9650921009597,1081.9650921009597,1081.9650921009597,1081.9650921009597,1081.9650921009597,1081.9650921009597,1081.9650921009597,a,0.8825651850784197,10,203,0,1082.8659486600081,1084.3677183449618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,8,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.8683794199605,1084.8683794199605,1084.8683794199605,1084.8683794199605,1084.8683794199605,1084.8683794199605,1084.8683794199605,1084.8683794199605,1084.8683794199605,1084.8683794199605,l,0.8103129320079461,10,213,0,1085.7025485080085,1087.2042618399719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.7048086209688,1087.7048086209688,1087.7048086209688,1087.7048086209688,1087.7048086209688,1087.7048086209688,1087.7048086209688,1087.7048086209688,1087.7048086209688,1087.7048086209688,l,1.9417489009792916,1,214,0,1089.6736947079771,1091.1754954559729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,10,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.6758034979575,1091.6758034979575,1091.6758034979575,1091.6758034979575,1091.6758034979575,1091.6758034979575,1091.6758034979575,1091.6758034979575,1091.6758034979575,1091.6758034979575,a,1.1239978710073046,10,224,0,1092.827084007964,1094.3290340679814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.8292985279695,1094.8292985279695,1094.8292985279695,1094.8292985279695,1094.8292985279695,1094.8292985279695,1094.8292985279695,1094.8292985279695,1094.8292985279695,1094.8292985279695,l,0.697999049036298,10,234,0,1095.5467246439657,1097.0483970009955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,0,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.5489200849552,1097.5489200849552,1097.5489200849552,1097.5489200849552,1097.5489200849552,1097.5489200849552,1097.5489200849552,1097.5489200849552,1097.5489200849552,1097.5489200849552,l,0.5464970149914734,10,244,0,1098.116540332965,1099.6179199710023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
