LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.212337299017236,space,20.755560020916164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1922292719828,61.1922292719828,61.1922292719828,61.1922292719828,61.1922292719828,61.1922292719828,61.1922292719828,61.1922292719828,61.1922292719828,61.1922292719828,a,1.8753738609375432,1,1,0,63.093499863985926,64.59511573705822,64.59511573705822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.09557648003101,65.09557648003101,65.09557648003101,65.09557648003101,65.09557648003101,65.09557648003101,65.09557648003101,65.09557648003101,65.09557648003101,65.09557648003101,l,1.3693735530832782,10,11,0,66.49716908007395,,67.99883341707755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.49935713608284,68.49935713608284,68.49935713608284,68.49935713608284,68.49935713608284,68.49935713608284,68.49935713608284,68.49935713608284,68.49935713608284,68.49935713608284,l,1.082084916997701,10,21,0,69.60081337508745,,71.10214171907865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.60271924198605,71.60271924198605,71.60271924198605,71.60271924198605,71.60271924198605,71.60271924198605,71.60271924198605,71.60271924198605,71.60271924198605,71.60271924198605,l,0.8591223380062729,10,31,0,72.48697002604604,73.98858054506127,73.98858054506127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.48922020208556,74.48922020208556,74.48922020208556,74.48922020208556,74.48922020208556,74.48922020208556,74.48922020208556,74.48922020208556,74.48922020208556,74.48922020208556,a,1.0201737129827961,10,41,0,75.54035683604889,,77.04198326100595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.54255292902235,77.54255292902235,77.54255292902235,77.54255292902235,77.54255292902235,77.54255292902235,77.54255292902235,77.54255292902235,77.54255292902235,77.54255292902235,a,0.5107061660382897,10,51,0,78.07657395908609,,79.57835458603222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.07885559205897,80.07885559205897,80.07885559205897,80.07885559205897,80.07885559205897,80.07885559205897,80.07885559205897,80.07885559205897,80.07885559205897,80.07885559205897,l,1.75420971296262,1,52,0,81.8639716540929,,83.36576896102633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8662155669881,83.8662155669881,83.8662155669881,83.8662155669881,83.8662155669881,83.8662155669881,83.8662155669881,83.8662155669881,83.8662155669881,83.8662155669881,l,1.331180818961002,10,62,0,85.21777077706065,86.71936758502852,86.71936758502852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.22002673498355,87.22002673498355,87.22002673498355,87.22002673498355,87.22002673498355,87.22002673498355,87.22002673498355,87.22002673498355,87.22002673498355,87.22002673498355,a,1.7694869010010734,10,72,0,89.02201848605182,,90.52343415201176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.02403005200904,91.02403005200904,91.02403005200904,91.02403005200904,91.02403005200904,91.02403005200904,91.02403005200904,91.02403005200904,91.02403005200904,91.02403005200904,l,0.7203764570876956,10,82,0,91.77495461702347,,93.27665544208139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.77723063598387,93.77723063598387,93.77723063598387,93.77723063598387,93.77723063598387,93.77723063598387,93.77723063598387,93.77723063598387,93.77723063598387,93.77723063598387,a,0.8485814350424334,10,92,0,94.64499242207967,,96.14645588502754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64705235103611,96.64705235103611,96.64705235103611,96.64705235103611,96.64705235103611,96.64705235103611,96.64705235103611,96.64705235103611,96.64705235103611,96.64705235103611,a,0.690270834020339,1,93,0,97.3644952850882,,98.86581175203901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.36689268006012,99.36689268006012,99.36689268006012,99.36689268006012,99.36689268006012,99.36689268006012,99.36689268006012,99.36689268006012,99.36689268006012,99.36689268006012,a,1.008614823105745,1,94,0,100.40119086008053,,101.90297575609293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4034225770738,102.4034225770738,102.4034225770738,102.4034225770738,102.4034225770738,102.4034225770738,102.4034225770738,102.4034225770738,102.4034225770738,102.4034225770738,a,0.9633847640361637,1,95,0,103.3878693440929,,104.88946647406556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.39001796906814,105.39001796906814,105.39001796906814,105.39001796906814,105.39001796906814,105.39001796906814,105.39001796906814,105.39001796906814,105.39001796906814,105.39001796906814,l,0.654038161970675,10,105,0,106.07423065707553,,107.57589113607537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.07642808102537,108.07642808102537,108.07642808102537,108.07642808102537,108.07642808102537,108.07642808102537,108.07642808102537,108.07642808102537,108.07642808102537,108.07642808102537,l,0.658056742977351,1,106,0,108.76047960598953,,110.26220864907373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76264404703397,110.76264404703397,110.76264404703397,110.76264404703397,110.76264404703397,110.76264404703397,110.76264404703397,110.76264404703397,110.76264404703397,110.76264404703397,a,1.1210462210001424,1,107,0,111.91397135704756,113.41573122004047,113.41573122004047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.91605500108562,113.91605500108562,113.91605500108562,113.91605500108562,113.91605500108562,113.91605500108562,113.91605500108562,113.91605500108562,113.91605500108562,113.91605500108562,a,0.9944129730574787,1,108,0,114.93383382004686,,116.4357324220473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.93596212402917,116.93596212402917,116.93596212402917,116.93596212402917,116.93596212402917,116.93596212402917,116.93596212402917,116.93596212402917,116.93596212402917,116.93596212402917,a,0.9111456610262394,10,118,0,117.87040148105007,,119.3720009890385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,7,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.87271245499142,119.87271245499142,119.87271245499142,119.87271245499142,119.87271245499142,119.87271245499142,119.87271245499142,119.87271245499142,119.87271245499142,119.87271245499142,l,0.9687418830581009,10,128,0,120.87366334605031,,122.37542389100417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.8760560300434,122.8760560300434,122.8760560300434,122.8760560300434,122.8760560300434,122.8760560300434,122.8760560300434,122.8760560300434,122.8760560300434,122.8760560300434,a,0.652198727009818,10,138,0,123.55993352201767,,125.06173875101376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.56229979905766,125.56229979905766,125.56229979905766,125.56229979905766,125.56229979905766,125.56229979905766,125.56229979905766,125.56229979905766,125.56229979905766,125.56229979905766,l,0.7230005159508437,10,148,0,126.3129566690186,,127.81488604599144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,10,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.3155151969986,128.3155151969986,128.3155151969986,128.3155151969986,128.3155151969986,128.3155151969986,128.3155151969986,128.3155151969986,128.3155151969986,128.3155151969986,a,1.760974119999446,1,149,0,130.10059757402632,,131.60251121700276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,11,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.10296449705493,132.10296449705493,132.10296449705493,132.10296449705493,132.10296449705493,132.10296449705493,132.10296449705493,132.10296449705493,132.10296449705493,132.10296449705493,l,0.5846536710159853,10,159,0,132.7201457490446,,134.22178316209465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.72229863598477,134.72229863598477,134.72229863598477,134.72229863598477,134.72229863598477,134.72229863598477,134.72229863598477,134.72229863598477,134.72229863598477,134.72229863598477,a,1.5194428930990398,1,160,0,136.2739141510101,,137.77572761208285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.27625365101267,138.27625365101267,138.27625365101267,138.27625365101267,138.27625365101267,138.27625365101267,138.27625365101267,138.27625365101267,138.27625365101267,138.27625365101267,l,0.6427738009952009,1,161,0,138.94380235101562,,140.44557138509117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,2,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.94590088608675,140.94590088608675,140.94590088608675,140.94590088608675,140.94590088608675,140.94590088608675,140.94590088608675,140.94590088608675,140.94590088608675,140.94590088608675,l,0.5392205429961905,1,162,0,141.51328476902563,143.0150207200786,143.0150207200786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.51550266204868,143.51550266204868,143.51550266204868,143.51550266204868,143.51550266204868,143.51550266204868,143.51550266204868,143.51550266204868,143.51550266204868,143.51550266204868,a,0.6016909059835598,10,172,0,144.14937813906,,145.65097969502676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,4,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.15175614401232,146.15175614401232,146.15175614401232,146.15175614401232,146.15175614401232,146.15175614401232,146.15175614401232,146.15175614401232,146.15175614401232,146.15175614401232,l,0.609661262948066,1,173,0,146.78555415407754,,148.2873779790243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.78783351602033,148.78783351602033,148.78783351602033,148.78783351602033,148.78783351602033,148.78783351602033,148.78783351602033,148.78783351602033,148.78783351602033,148.78783351602033,l,0.7087648690212518,1,174,0,149.521937669022,,151.0238398440415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.52433080901392,151.52433080901392,151.52433080901392,151.52433080901392,151.52433080901392,151.52433080901392,151.52433080901392,151.52433080901392,151.52433080901392,151.52433080901392,l,0.5594013980589807,10,184,0,152.10813530208543,,153.60989527706988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.1104311690433,154.1104311690433,154.1104311690433,154.1104311690433,154.1104311690433,154.1104311690433,154.1104311690433,154.1104311690433,154.1104311690433,154.1104311690433,l,0.41522029996849597,10,194,0,154.54434531601146,,156.04606478405185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.54662052704953,156.54662052704953,156.54662052704953,156.54662052704953,156.54662052704953,156.54662052704953,156.54662052704953,156.54662052704953,156.54662052704953,156.54662052704953,a,0.43162737402599305,10,204,0,156.99702228500973,,158.49863727507181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.99926599103492,158.99926599103492,158.99926599103492,158.99926599103492,158.99926599103492,158.99926599103492,158.99926599103492,158.99926599103492,158.99926599103492,158.99926599103492,a,0.7346600079908967,1,205,0,159.7667285890784,,161.2682678590063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,10,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.76870640006382,161.76870640006382,161.76870640006382,161.76870640006382,161.76870640006382,161.76870640006382,161.76870640006382,161.76870640006382,161.76870640006382,161.76870640006382,l,0.5989299160428345,10,215,0,162.38620000204537,,163.88793575402815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.38862055109348,164.38862055109348,164.38862055109348,164.38862055109348,164.38862055109348,164.38862055109348,164.38862055109348,164.38862055109348,164.38862055109348,164.38862055109348,a,0.858273641904816,10,225,0,165.27287616208196,,166.77459682605695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.27499135700054,167.27499135700054,167.27499135700054,167.27499135700054,167.27499135700054,167.27499135700054,167.27499135700054,167.27499135700054,167.27499135700054,167.27499135700054,a,0.6847064889734611,10,235,0,167.9925275890855,,169.49401533405762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.99444840208162,169.99444840208162,169.99444840208162,169.99444840208162,169.99444840208162,169.99444840208162,169.99444840208162,169.99444840208162,169.99444840208162,169.99444840208162,l,0.5286684019956738,10,245,0,170.54541916202288,,172.04703692509793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,2,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.54736366006546,172.54736366006546,172.54736366006546,172.54736366006546,172.54736366006546,172.54736366006546,172.54736366006546,172.54736366006546,172.54736366006546,172.54736366006546,a,0.8779722769977525,1,246,0,173.44846450409386,,174.95012867602054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33405,2022-11-28_13h58.11.201,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93178409133674,
