LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.27452118600013,472.27452118600013,472.27452118600013,472.27452118600013,472.27452118600013,472.27452118600013,472.27452118600013,472.27452118600013,472.27452118600013,472.27452118600013,a,1.245772031001252,10,820,2,473.5427013860008,475.04426357900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.54481431600107,475.54481431600107,475.54481431600107,475.54481431600107,475.54481431600107,475.54481431600107,475.54481431600107,475.54481431600107,475.54481431600107,475.54481431600107,a,1.6077265550011361,10,830,2,477.17989767200015,478.6817193650004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.1821054990014,479.1821054990014,479.1821054990014,479.1821054990014,479.1821054990014,479.1821054990014,479.1821054990014,479.1821054990014,479.1821054990014,479.1821054990014,a,2.121464168001694,10,840,2,481.3345689630005,482.8361485020014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3368320509999,483.3368320509999,483.3368320509999,483.3368320509999,483.3368320509999,483.3368320509999,483.3368320509999,483.3368320509999,483.3368320509999,483.3368320509999,a,1.8473656619989924,1,841,2,485.2054729909996,486.70710182400035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,10,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.2076391339997,487.2076391339997,487.2076391339997,487.2076391339997,487.2076391339997,487.2076391339997,487.2076391339997,487.2076391339997,487.2076391339997,487.2076391339997,a,1.3925433519998478,1,842,2,488.62584902399976,490.12741460800135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.628045681,490.628045681,490.628045681,490.628045681,490.628045681,490.628045681,490.628045681,490.628045681,490.628045681,490.628045681,a,0.8685785320012656,10,852,2,491.52901667399965,493.0307023910009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,0,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.53118747900044,493.53118747900044,493.53118747900044,493.53118747900044,493.53118747900044,493.53118747900044,493.53118747900044,493.53118747900044,493.53118747900044,493.53118747900044,a,1.5013635180002893,1,853,2,495.04946002900033,496.55112309000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0516705299997,497.0516705299997,497.0516705299997,497.0516705299997,497.0516705299997,497.0516705299997,497.0516705299997,497.0516705299997,497.0516705299997,497.0516705299997,l,0.587945301000218,10,863,2,497.66905506200055,499.17088562699973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.6714495770011,499.6714495770011,499.6714495770011,499.6714495770011,499.6714495770011,499.6714495770011,499.6714495770011,499.6714495770011,499.6714495770011,499.6714495770011,l,0.5205469760003325,10,873,2,500.222027197,501.7237001930007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.22433525999986,502.22433525999986,502.22433525999986,502.22433525999986,502.22433525999986,502.22433525999986,502.22433525999986,502.22433525999986,502.22433525999986,502.22433525999986,l,0.8954228830007196,10,883,2,503.1419554310014,504.6437103650005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.14414930900057,505.14414930900057,505.14414930900057,505.14414930900057,505.14414930900057,505.14414930900057,505.14414930900057,505.14414930900057,505.14414930900057,505.14414930900057,l,0.9273977920001926,1,884,2,506.09607348400095,507.59680291100085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,5,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.09737504199984,508.09737504199984,508.09737504199984,508.09737504199984,508.09737504199984,508.09737504199984,508.09737504199984,508.09737504199984,508.09737504199984,508.09737504199984,a,0.5830231759991875,1,885,2,508.6981604040011,510.19973004700114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,6,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.700240776001,510.700240776001,510.700240776001,510.700240776001,510.700240776001,510.700240776001,510.700240776001,510.700240776001,510.700240776001,510.700240776001,a,0.7638447440003802,10,895,2,511.48435452299964,512.9861290650006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,7,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.4865432940005,513.4865432940005,513.4865432940005,513.4865432940005,513.4865432940005,513.4865432940005,513.4865432940005,513.4865432940005,513.4865432940005,513.4865432940005,a,0.5527123409992782,1,896,2,514.0705892810001,515.5722599420005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.0728852280008,516.0728852280008,516.0728852280008,516.0728852280008,516.0728852280008,516.0728852280008,516.0728852280008,516.0728852280008,516.0728852280008,516.0728852280008,a,1.0233873309989576,1,897,2,517.1238937569997,518.6255384560009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.1260643620008,519.1260643620008,519.1260643620008,519.1260643620008,519.1260643620008,519.1260643620008,519.1260643620008,519.1260643620008,519.1260643620008,519.1260643620008,a,0.3615369430008286,10,907,2,519.509932246001,521.011405872001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.5120894000011,521.5120894000011,521.5120894000011,521.5120894000011,521.5120894000011,521.5120894000011,521.5120894000011,521.5120894000011,521.5120894000011,521.5120894000011,l,0.4725233049994131,10,917,2,522.012406418,523.5143859430009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0148094150009,524.0148094150009,524.0148094150009,524.0148094150009,524.0148094150009,524.0148094150009,524.0148094150009,524.0148094150009,524.0148094150009,524.0148094150009,l,0.5684246780001558,10,927,2,524.6155640720008,526.1172563380005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.3347226120004,,160,W,star,0.0021412360001704656,582.4106387110005,583.9143392220012,583.9143392220012,583.9143392220012,1,0,f,1.9019844440008455,0,585.834795187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.974293489,,125,H,hexagon,0.001328843000010238,588.3159564770012,589.8210632150003,589.8210632150003,589.8210632150003,1,0,d,1.6264605119995394,0,591.4727299570004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.9132119280002,,146,S,circle,0.0017119860003731446,593.9549855470013,595.4604280559997,595.4604280559997,595.4604280559997,1,0,d,0.932029716001125,0,596.4114437740009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.6182543100003,,139,Y,triangle,0.00154873400060751,598.8956248150007,600.3990896690011,600.3990896690011,600.3990896690011,1,0,d,0.6899034870002652,0,601.1165010650002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2067513680013,,174,U,circle,0.001722169999993639,603.601014717,605.1044589419998,605.1044589419998,605.1044589419998,1,0,f,0.5752583980010968,0,605.7050497510008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.162205134,,167,B,star,0.0014795080005569616,608.1860730090011,609.6927612220006,609.6927612220006,609.6927612220006,1,0,f,0.9395354560001579,0,610.660414078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.900881294001,,132,D,hexagon,0.001609404998816899,613.1416023490001,614.6484895810008,614.6484895810008,614.6484895810008,1,0,d,0.7196216199990886,0,615.3993457289998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.5057182550008,,181,F,triangle,0.0016448930000478867,617.8807071240008,619.3866921469998,619.3866921469998,619.3866921469998,1,0,f,0.5894854389989632,0,620.0040634899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.5947275540002,,160,W,triangle,0.0015140110008360352,622.4846827310012,623.9920019720012,623.9920019720012,623.9920019720012,1,0,f,1.0802448379999987,0,625.0930311970005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.1330962030006,,125,H,circle,0.001737307000439614,627.5737779210012,629.0807097310008,629.0807097310008,629.0807097310008,1,0,d,0.5268244600010803,0,629.6315092050008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.846857134,,181,D,triangle,0.0021312040007614996,,,,,1,0,,,1,657.3452620750013,654.27056395,655.7771194140005,655.7771194140005,655.7771194140005,j,1.5427813200003584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.5687266410005,,125,B,hexagon,0.001366169000903028,,,,,1,0,,,1,662.0671146780005,659.826686411001,661.332846360001,661.332846360001,661.332846360001,j,0.7157393569996202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.3240274529999,,160,U,circle,0.0016056179993029218,,,,,1,0,,,1,666.822376215001,664.548581168001,666.0548094670012,666.0548094670012,666.0548094670012,k,0.7367420970003877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.396371795001,,132,F,star,0.0015684919999330305,,,,,1,0,,,1,671.8945305260004,669.3038958730012,670.8101343590006,670.8101343590006,670.8101343590006,j,1.0622876359993825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0025568450001,,146,Y,hexagon,0.0016766489989095135,,,,,1,0,,,1,677.5008750800007,674.3777366610011,675.8823812829996,675.8823812829996,675.8823812829996,k,1.5979257950002648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.5264506580006,,139,S,triangle,0.001302917999055353,,,,,1,0,,,1,684.024859567,679.9812006480006,681.4885878870009,681.4885878870009,681.4885878870009,k,2.510919746999207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.4986424170002,,174,H,circle,0.0015054400009830715,,,,,1,0,,,1,688.9971360590007,686.5078995720014,688.0123973589998,688.0123973589998,688.0123973589998,j,0.9636406190002162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.1204345440001,,167,W,star,0.0016035089993238216,,,,,1,0,,,1,693.6186698800011,691.4779757369997,692.9846590500001,692.9846590500001,692.9846590500001,k,0.6072923570009152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.7920398100014,,181,D,triangle,0.0014116909987933468,,,,,1,0,,,1,698.2903168940011,696.0989919510012,697.6063856370001,697.6063856370001,697.6063856370001,j,0.6570866400015802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3974048640011,,125,B,hexagon,0.001218802999574109,,,,,1,0,,,1,702.8954434110001,700.7712886460013,702.2781959610002,702.2781959610002,702.2781959610002,j,0.5936611170000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,750.9485473800014,,146,U,circle,0.0021759379997092765,,,,,-1,0,,,2,,,,,,,,744.9412821100013,744.9412821100013,744.9412821100013,744.9412821100013,746.4436942030006,746.4436942030006,746.4436942030006,746.4436942030006,746.4436942030006,746.4436942030006,746.4436942030006,746.4436942030006,749.4473399910003,749.4473399910003,749.4473399910003,749.4473399910003,-1,no_choice,NA,None,vtsPrac,749.4473399910003,750.9485473800014,751.449076025001,,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,755.9207145250002,,139,F,triangle,0.009161033998680068,,,,,1,0,,,2,,,,,,,,751.9456880609996,751.9456880609996,751.9456880609996,751.9456880609996,753.4510309050002,753.4510309050002,753.4510309050002,753.4510309050002,753.4510309050002,753.4510309050002,753.4510309050002,753.4510309050002,,,,,switch,number,numSwt,d,vtsPrac,754.4184708749999,,,0.9486187670008803,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,760.6592780270003,,132,B,hexagon,0.0022722789999534143,,,,,1,0,,,2,,,,,,,,756.9023347990005,756.9023347990005,756.9023347990005,756.9023347990005,758.4069209120007,758.4069209120007,758.4069209120007,758.4069209120007,758.4069209120007,758.4069209120007,758.4069209120007,758.4069209120007,,,,,repeat,number,numRpt,d,vtsPrac,759.1577458310003,,,0.7213215669999045,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,765.1975282929998,,181,D,star,0.0016599640002823435,,,,,1,0,,,2,,,,,,,,761.6416491979999,761.6416491979999,761.6416491979999,761.6416491979999,763.1452551020011,763.1452551020011,763.1452551020011,763.1452551020011,763.1452551020011,763.1452551020011,763.1452551020011,763.1452551020011,,,,,switch,letter,lettSwt,j,vtsPrac,763.6959373770005,,,0.5187530820003303,,,,,,,,,,,,,,,,,,,,,,,55493,2022-10-25_13h56.41.374,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.137185186996454,
