LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.647546094027348,space,20.032438849913888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.30122466001194,69.30122466001194,69.30122466001194,69.30122466001194,69.30122466001194,69.30122466001194,69.30122466001194,69.30122466001194,69.30122466001194,69.30122466001194,a,1.9131314650876448,10,10,0,71.24424680997618,72.75957593799103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25987442198675,73.25987442198675,73.25987442198675,73.25987442198675,73.25987442198675,73.25987442198675,73.25987442198675,73.25987442198675,73.25987442198675,73.25987442198675,a,1.8242233140626922,10,20,0,75.11043328302912,76.61260006704833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.11299220204819,77.11299220204819,77.11299220204819,77.11299220204819,77.11299220204819,77.11299220204819,77.11299220204819,77.11299220204819,77.11299220204819,77.11299220204819,l,1.1441717660054564,10,30,0,78.28011395107023,79.78057105198968,79.78057105198968,80.2807393539697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.2807393539697,80.2807393539697,80.2807393539697,80.2807393539697,80.2807393539697,80.2807393539697,80.2807393539697,80.2807393539697,80.2807393539697,80.2807393539697,l,0.8106625529471785,1,31,0,81.11713243706618,82.61669177201111,82.61669177201111,83.11692496598698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.11692496598698,83.11692496598698,83.11692496598698,83.11692496598698,83.11692496598698,83.11692496598698,83.11692496598698,83.11692496598698,83.11692496598698,83.11692496598698,a,1.9352150580380112,10,41,0,85.08423867099918,86.58683480205946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.08697021496482,87.08697021496482,87.08697021496482,87.08697021496482,87.08697021496482,87.08697021496482,87.08697021496482,87.08697021496482,87.08697021496482,87.08697021496482,a,2.1835876590339467,10,51,0,89.2876060140552,90.7882459340617,90.7882459340617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.29013414902147,91.29013414902147,91.29013414902147,91.29013414902147,91.29013414902147,91.29013414902147,91.29013414902147,91.29013414902147,91.29013414902147,91.29013414902147,l,2.2784579320577905,10,61,0,93.59108063706663,95.09168819198385,95.09168819198385,95.59168785798829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.59168785798829,95.59168785798829,95.59168785798829,95.59168785798829,95.59168785798829,95.59168785798829,95.59168785798829,95.59168785798829,95.59168785798829,95.59168785798829,l,2.8939882339909673,1,62,0,98.51235568802804,100.01171290501952,100.01171290501952,100.5119382860139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5119382860139,100.5119382860139,100.5119382860139,100.5119382860139,100.5119382860139,100.5119382860139,100.5119382860139,100.5119382860139,100.5119382860139,100.5119382860139,a,1.3266989489784464,10,72,0,101.86489090207033,103.36516036104877,103.36516036104877,103.86486416403204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62010,2022-11-09_10h21.42.461,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97116981696934,
