LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5035658290144,112.5035658290144,112.5035658290144,112.5035658290144,112.5035658290144,112.5035658290144,112.5035658290144,112.5035658290144,112.5035658290144,112.5035658290144,l,4.604982661898248,1,63,0,117.14046036999207,,118.64269193506334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.14298437605612,119.14298437605612,119.14298437605612,119.14298437605612,119.14298437605612,119.14298437605612,119.14298437605612,119.14298437605612,119.14298437605612,119.14298437605612,l,1.141639498877339,1,64,0,120.31006903399248,121.81067092297599,121.81067092297599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.31057605601382,122.31057605601382,122.31057605601382,122.31057605601382,122.31057605601382,122.31057605601382,122.31057605601382,122.31057605601382,122.31057605601382,122.31057605601382,l,1.270416388870217,1,65,0,123.61313427402638,125.11354245396797,125.11354245396797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,0,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.61376838607248,125.61376838607248,125.61376838607248,125.61376838607248,125.61376838607248,125.61376838607248,125.61376838607248,125.61376838607248,125.61376838607248,125.61376838607248,l,1.455725398962386,10,75,0,127.09808590402827,,128.59996646398213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.10021540801972,129.10021540801972,129.10021540801972,129.10021540801972,129.10021540801972,129.10021540801972,129.10021540801972,129.10021540801972,129.10021540801972,129.10021540801972,a,1.105298970011063,10,85,0,130.2340093770763,131.73454984801356,131.73454984801356,132.23483814997599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,2,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.23483814997599,132.23483814997599,132.23483814997599,132.23483814997599,132.23483814997599,132.23483814997599,132.23483814997599,132.23483814997599,132.23483814997599,132.23483814997599,l,2.3306601408403367,1,86,0,134.58766282105353,136.08777257800102,136.08777257800102,136.58818459499162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.58818459499162,136.58818459499162,136.58818459499162,136.58818459499162,136.58818459499162,136.58818459499162,136.58818459499162,136.58818459499162,136.58818459499162,136.58818459499162,a,0.6168807939393446,10,96,0,137.2223568620393,,138.72393684799317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.22427685407456,139.22427685407456,139.22427685407456,139.22427685407456,139.22427685407456,139.22427685407456,139.22427685407456,139.22427685407456,139.22427685407456,139.22427685407456,a,1.2608552458696067,1,97,0,140.50817617797293,142.00874819105957,142.00874819105957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.50866903807037,142.50866903807037,142.50866903807037,142.50866903807037,142.50866903807037,142.50866903807037,142.50866903807037,142.50866903807037,142.50866903807037,142.50866903807037,l,1.1124199219048023,10,107,0,143.64460552402306,,145.14492636697832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.6448935350636,145.6448935350636,145.6448935350636,145.6448935350636,145.6448935350636,145.6448935350636,145.6448935350636,145.6448935350636,145.6448935350636,145.6448935350636,l,2.5438798628747463,1,108,0,148.2146573039936,149.71492809196934,149.71492809196934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.21522920706775,150.21522920706775,150.21522920706775,150.21522920706775,150.21522920706775,150.21522920706775,150.21522920706775,150.21522920706775,150.21522920706775,150.21522920706775,l,2.5253942388808355,1,109,0,152.76621423498727,,154.2686434040079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.76876844104845,154.76876844104845,154.76876844104845,154.76876844104845,154.76876844104845,154.76876844104845,154.76876844104845,154.76876844104845,154.76876844104845,154.76876844104845,a,2.772154311882332,1,110,0,157.569617632078,,159.0722255849978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,9,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.57236968702637,159.57236968702637,159.57236968702637,159.57236968702637,159.57236968702637,159.57236968702637,159.57236968702637,159.57236968702637,159.57236968702637,159.57236968702637,a,1.073413289966993,10,120,0,160.67276372306515,162.17316694301553,162.17316694301553,162.6733399630757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,10,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.6733399630757,162.6733399630757,162.6733399630757,162.6733399630757,162.6733399630757,162.6733399630757,162.6733399630757,162.6733399630757,162.6733399630757,162.6733399630757,l,2.0592769449576735,1,121,0,164.7595553509891,166.25976854097098,166.25976854097098,166.75996788800694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.75996788800694,166.75996788800694,166.75996788800694,166.75996788800694,166.75996788800694,166.75996788800694,166.75996788800694,166.75996788800694,166.75996788800694,166.75996788800694,l,1.221504935878329,10,131,0,168.01265317900106,169.51303289004136,169.51303289004136,170.01303021900821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,0,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.01303021900821,170.01303021900821,170.01303021900821,170.01303021900821,170.01303021900821,170.01303021900821,170.01303021900821,170.01303021900821,170.01303021900821,170.01303021900821,a,1.727682362892665,1,132,0,171.7638242749963,,173.2659277410712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,1,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.76606867997907,173.76606867997907,173.76606867997907,173.76606867997907,173.76606867997907,173.76606867997907,173.76606867997907,173.76606867997907,173.76606867997907,173.76606867997907,a,1.0710264609660953,10,142,0,174.86683154199272,176.36729921400547,176.36729921400547,176.8674023390049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.8674023390049,176.8674023390049,176.8674023390049,176.8674023390049,176.8674023390049,176.8674023390049,176.8674023390049,176.8674023390049,176.8674023390049,176.8674023390049,a,1.738188156974502,10,152,0,178.63642283901572,180.13723592204042,180.13723592204042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,3,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.6369927939959,180.6369927939959,180.6369927939959,180.6369927939959,180.6369927939959,180.6369927939959,180.6369927939959,180.6369927939959,180.6369927939959,180.6369927939959,l,3.0554828469175845,10,162,0,183.72335650899913,,185.22434491699096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,4,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7241969939787,185.7241969939787,185.7241969939787,185.7241969939787,185.7241969939787,185.7241969939787,185.7241969939787,185.7241969939787,185.7241969939787,185.7241969939787,l,1.0569229439133778,10,172,0,186.80766583106015,,188.31025845801923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,5,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.81039743800648,188.81039743800648,188.81039743800648,188.81039743800648,188.81039743800648,188.81039743800648,188.81039743800648,188.81039743800648,188.81039743800648,188.81039743800648,l,1.050655657891184,1,173,0,189.87813585996628,191.37817431706935,191.37817431706935,191.87821813905612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.87821813905612,191.87821813905612,191.87821813905612,191.87821813905612,191.87821813905612,191.87821813905612,191.87821813905612,191.87821813905612,191.87821813905612,191.87821813905612,l,1.3828144208528101,1,174,0,193.28065542096738,194.78105091897305,194.78105091897305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.28134120907634,195.28134120907634,195.28134120907634,195.28134120907634,195.28134120907634,195.28134120907634,195.28134120907634,195.28134120907634,195.28134120907634,195.28134120907634,a,1.1872458750149235,10,184,0,196.49887248803861,,198.00076910399366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.50088964600582,198.50088964600582,198.50088964600582,198.50088964600582,198.50088964600582,198.50088964600582,198.50088964600582,198.50088964600582,198.50088964600582,198.50088964600582,a,1.136306467000395,1,185,0,199.66820221405942,201.16870722000021,201.16870722000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.668690321967,201.668690321967,201.668690321967,201.668690321967,201.668690321967,201.668690321967,201.668690321967,201.668690321967,201.668690321967,201.668690321967,a,3.440377265913412,1,186,0,205.13846745504998,206.6392041860381,206.6392041860381,207.13926106400322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21144,2022-11-01_14h00.02.123,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88166592810423,
