LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.48977824000758,130.48977824000758,130.48977824000758,130.48977824000758,130.48977824000758,130.48977824000758,130.48977824000758,130.48977824000758,130.48977824000758,130.48977824000758,a,1.1139277530019172,1,91,0,131.62444685900118,133.12594191299286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.6266341349983,133.6266341349983,133.6266341349983,133.6266341349983,133.6266341349983,133.6266341349983,133.6266341349983,133.6266341349983,133.6266341349983,133.6266341349983,l,0.7784171919920482,10,101,0,134.42734623499564,135.92917407199275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.42992676299764,136.42992676299764,136.42992676299764,136.42992676299764,136.42992676299764,136.42992676299764,136.42992676299764,136.42992676299764,136.42992676299764,136.42992676299764,a,1.1487682590086479,1,102,0,137.5976455110067,139.09930266899755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5997775089927,139.5997775089927,139.5997775089927,139.5997775089927,139.5997775089927,139.5997775089927,139.5997775089927,139.5997775089927,139.5997775089927,139.5997775089927,l,0.982259149022866,10,112,0,140.60100175399566,142.10256788801053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.60306997600128,142.60306997600128,142.60306997600128,142.60306997600128,142.60306997600128,142.60306997600128,142.60306997600128,142.60306997600128,142.60306997600128,142.60306997600128,a,1.1074099300021771,10,122,0,143.7381656409998,145.23925235800561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.73985736901523,145.73985736901523,145.73985736901523,145.73985736901523,145.73985736901523,145.73985736901523,145.73985736901523,145.73985736901523,145.73985736901523,145.73985736901523,l,0.6351893930113874,10,132,0,146.40744452699437,147.9090211779985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.40963378499146,148.40963378499146,148.40963378499146,148.40963378499146,148.40963378499146,148.40963378499146,148.40963378499146,148.40963378499146,148.40963378499146,148.40963378499146,l,0.5421319000015501,10,142,0,148.97681356899557,150.47854012000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.97911610099254,150.97911610099254,150.97911610099254,150.97911610099254,150.97911610099254,150.97911610099254,150.97911610099254,150.97911610099254,150.97911610099254,150.97911610099254,l,0.6852617700060364,10,152,0,151.69646378001198,153.19818572199438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6985789219907,153.6985789219907,153.6985789219907,153.6985789219907,153.6985789219907,153.6985789219907,153.6985789219907,153.6985789219907,153.6985789219907,153.6985789219907,a,1.272565460007172,10,162,0,155.00011938199168,156.5017541020061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.00236055301502,157.00236055301502,157.00236055301502,157.00236055301502,157.00236055301502,157.00236055301502,157.00236055301502,157.00236055301502,157.00236055301502,157.00236055301502,a,1.2762453300238121,10,172,0,158.30377063099877,159.8053470599989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,7,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.3062922040117,160.3062922040117,160.3062922040117,160.3062922040117,160.3062922040117,160.3062922040117,160.3062922040117,160.3062922040117,160.3062922040117,160.3062922040117,l,0.9081575790187344,1,173,0,161.24026826801128,162.74216051900294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.24287839600584,163.24287839600584,163.24287839600584,163.24287839600584,163.24287839600584,163.24287839600584,163.24287839600584,163.24287839600584,163.24287839600584,163.24287839600584,a,0.7615748819953296,10,183,0,164.02700985901174,165.52845407501445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,9,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.02904617699096,166.02904617699096,166.02904617699096,166.02904617699096,166.02904617699096,166.02904617699096,166.02904617699096,166.02904617699096,166.02904617699096,166.02904617699096,l,0.8350815390294883,10,193,0,166.8965808530047,168.3982683249924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,10,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.8987099720107,168.8987099720107,168.8987099720107,168.8987099720107,168.8987099720107,168.8987099720107,168.8987099720107,168.8987099720107,168.8987099720107,168.8987099720107,l,1.2491039209999144,1,194,0,170.16693773600855,171.6686890659912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.16910484500113,172.16910484500113,172.16910484500113,172.16910484500113,172.16910484500113,172.16910484500113,172.16910484500113,172.16910484500113,172.16910484500113,172.16910484500113,a,1.0853123450069688,10,204,0,173.2870316269982,174.78856784000527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,0,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.28920257100253,175.28920257100253,175.28920257100253,175.28920257100253,175.28920257100253,175.28920257100253,175.28920257100253,175.28920257100253,175.28920257100253,175.28920257100253,l,0.8442155650118366,10,214,0,176.15680124500068,177.65842999101733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,1,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.15907756699016,178.15907756699016,178.15907756699016,178.15907756699016,178.15907756699016,178.15907756699016,178.15907756699016,178.15907756699016,178.15907756699016,178.15907756699016,l,0.49352270900271833,1,215,0,178.67610910101212,180.177982513007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,2,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.67842869300512,180.67842869300512,180.67842869300512,180.67842869300512,180.67842869300512,180.67842869300512,180.67842869300512,180.67842869300512,180.67842869300512,180.67842869300512,l,0.798537861002842,1,216,0,181.49618410601397,182.99779985900386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.4983620849962,183.4983620849962,183.4983620849962,183.4983620849962,183.4983620849962,183.4983620849962,183.4983620849962,183.4983620849962,183.4983620849962,183.4983620849962,l,1.0052212810260244,10,226,0,184.5327023320133,186.03442194699892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,4,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.53512598000816,186.53512598000816,186.53512598000816,186.53512598000816,186.53512598000816,186.53512598000816,186.53512598000816,186.53512598000816,186.53512598000816,186.53512598000816,a,1.377306721988134,10,236,0,187.9364486699924,189.43822301499313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.93873988001724,189.93873988001724,189.93873988001724,189.93873988001724,189.93873988001724,189.93873988001724,189.93873988001724,189.93873988001724,189.93873988001724,189.93873988001724,l,0.7300571700034197,10,246,0,190.68953286399483,192.19149248901522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,6,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.6917824220145,192.6917824220145,192.6917824220145,192.6917824220145,192.6917824220145,192.6917824220145,192.6917824220145,192.6917824220145,192.6917824220145,192.6917824220145,a,0.8905072270135861,10,256,0,193.60935705699376,195.1110979570076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.61147097698995,195.61147097698995,195.61147097698995,195.61147097698995,195.61147097698995,195.61147097698995,195.61147097698995,195.61147097698995,195.61147097698995,195.61147097698995,a,1.0192412490141578,10,266,0,196.6627407449996,198.16456567900605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,8,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.66519112500828,198.66519112500828,198.66519112500828,198.66519112500828,198.66519112500828,198.66519112500828,198.66519112500828,198.66519112500828,198.66519112500828,198.66519112500828,l,1.116593827988254,10,276,0,199.7995492700138,201.3010546680016,201.3010546680016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,9,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.8018668369914,201.8018668369914,201.8018668369914,201.8018668369914,201.8018668369914,201.8018668369914,201.8018668369914,201.8018668369914,201.8018668369914,201.8018668369914,a,0.9158384620095603,10,286,0,202.7360409090179,204.23772466601804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,10,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.73837912399904,204.73837912399904,204.73837912399904,204.73837912399904,204.73837912399904,204.73837912399904,204.73837912399904,204.73837912399904,204.73837912399904,204.73837912399904,a,0.8934425350162201,10,296,0,205.65585005300818,207.1574751480075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
