LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,10,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.55784766800934,312.55784766800934,312.55784766800934,312.55784766800934,312.55784766800934,312.55784766800934,312.55784766800934,312.55784766800934,312.55784766800934,312.55784766800934,l,0.11580075399251655,10,617,1,312.69138562702574,314.1930073950207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.69350725301774,314.69350725301774,314.69350725301774,314.69350725301774,314.69350725301774,314.69350725301774,314.69350725301774,314.69350725301774,314.69350725301774,314.69350725301774,l,0.2739592959987931,1,618,1,314.9939098280156,316.4954820999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.2675220980018,328.2675220980018,328.2675220980018,328.2675220980018,328.2675220980018,328.2675220980018,328.2675220980018,328.2675220980018,328.2675220980018,328.2675220980018,l,0.9326189389976207,10,628,2,329.22588218702003,330.72794710702146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.22862862300826,331.22862862300826,331.22862862300826,331.22862862300826,331.22862862300826,331.22862862300826,331.22862862300826,331.22862862300826,331.22862862300826,331.22862862300826,l,0.4460042220016476,10,638,2,331.69556797502446,333.1972884720017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.6978299260081,333.6978299260081,333.6978299260081,333.6978299260081,333.6978299260081,333.6978299260081,333.6978299260081,333.6978299260081,333.6978299260081,333.6978299260081,l,0.03572303999681026,10,648,2,333.7646540370188,335.266386162024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.76688327401644,335.76688327401644,335.76688327401644,335.76688327401644,335.76688327401644,335.76688327401644,335.76688327401644,335.76688327401644,335.76688327401644,335.76688327401644,l,0.16048668898292817,1,649,2,335.95031784599996,337.45200089900754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.95261669901083,337.95261669901083,337.95261669901083,337.95261669901083,337.95261669901083,337.95261669901083,337.95261669901083,337.95261669901083,337.95261669901083,337.95261669901083,a,0.1578755129885394,1,650,2,338.13532621602644,339.63785034700413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.1382931469998,340.1382931469998,340.1382931469998,340.1382931469998,340.1382931469998,340.1382931469998,340.1382931469998,340.1382931469998,340.1382931469998,340.1382931469998,l,0.05268118099775165,10,660,2,340.2218578630127,341.7233872170036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.22400076000486,342.22400076000486,342.22400076000486,342.22400076000486,342.22400076000486,342.22400076000486,342.22400076000486,342.22400076000486,342.22400076000486,342.22400076000486,l,0.16101228099432774,1,661,2,342.4075268160086,343.9091172340268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.4097182730038,344.4097182730038,344.4097182730038,344.4097182730038,344.4097182730038,344.4097182730038,344.4097182730038,344.4097182730038,344.4097182730038,344.4097182730038,a,0.04655956698115915,10,671,2,344.4764294400229,345.9781336800079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.47877613900346,346.47877613900346,346.47877613900346,346.47877613900346,346.47877613900346,346.47877613900346,346.47877613900346,346.47877613900346,346.47877613900346,346.47877613900346,a,0.26076741400174797,1,672,2,346.76216527001816,348.2638388790074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7644163100049,348.7644163100049,348.7644163100049,348.7644163100049,348.7644163100049,348.7644163100049,348.7644163100049,348.7644163100049,348.7644163100049,348.7644163100049,a,0.40424552001059055,1,673,2,349.19813878901186,350.69984119202127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.2003573840193,351.2003573840193,351.2003573840193,351.2003573840193,351.2003573840193,351.2003573840193,351.2003573840193,351.2003573840193,351.2003573840193,351.2003573840193,l,0.3201239719928708,10,683,2,351.55094311002176,353.05253866899875,353.05253866899875,353.55320459100767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.55320459100767,353.55320459100767,353.55320459100767,353.55320459100767,353.55320459100767,353.55320459100767,353.55320459100767,353.55320459100767,353.55320459100767,353.55320459100767,a,0.3080396850127727,10,693,2,353.887810647022,355.3884917460091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.88907758600544,355.88907758600544,355.88907758600544,355.88907758600544,355.88907758600544,355.88907758600544,355.88907758600544,355.88907758600544,355.88907758600544,355.88907758600544,a,0.30056583098485135,10,703,2,356.20665820801514,357.7076340110216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.20823256400763,358.20823256400763,358.20823256400763,358.20823256400763,358.20823256400763,358.20823256400763,358.20823256400763,358.20823256400763,358.20823256400763,358.20823256400763,l,0.30009145999792963,10,713,2,358.525736547017,360.0268607060134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.5273117580218,360.5273117580218,360.5273117580218,360.5273117580218,360.5273117580218,360.5273117580218,360.5273117580218,360.5273117580218,360.5273117580218,360.5273117580218,a,0.24152078098268248,10,723,2,360.795448719,362.29600448400015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.79653986301855,362.79653986301855,362.79653986301855,362.79653986301855,362.79653986301855,362.79653986301855,362.79653986301855,362.79653986301855,362.79653986301855,362.79653986301855,a,0.24461838998831809,10,733,2,363.06468027899973,364.5651910860033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.06573175801896,365.06573175801896,365.06573175801896,365.06573175801896,365.06573175801896,365.06573175801896,365.06573175801896,365.06573175801896,365.06573175801896,365.06573175801896,a,0.15793633999419399,1,734,2,365.25209821300814,366.7509006290056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.25150054402184,367.25150054402184,367.25150054402184,367.25150054402184,367.25150054402184,367.25150054402184,367.25150054402184,367.25150054402184,367.25150054402184,367.25150054402184,a,0.2105419889849145,10,744,2,367.4849713870208,368.98667691802257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.4872521870129,369.4872521870129,369.4872521870129,369.4872521870129,369.4872521870129,369.4872521870129,369.4872521870129,369.4872521870129,369.4872521870129,369.4872521870129,a,0.31636137497844175,1,745,2,369.82102134500747,371.32263630302623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,7,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.82332397802384,371.82332397802384,371.82332397802384,371.82332397802384,371.82332397802384,371.82332397802384,371.82332397802384,371.82332397802384,371.82332397802384,371.82332397802384,a,0.2964625939785037,1,746,2,372.14040182100143,373.64193967700703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.14239436702337,374.14239436702337,374.14239436702337,374.14239436702337,374.14239436702337,374.14239436702337,374.14239436702337,374.14239436702337,374.14239436702337,374.14239436702337,a,0.2610779359820299,1,747,2,374.4275747400243,375.92773646101705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,9,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.4283694620244,376.4283694620244,376.4283694620244,376.4283694620244,376.4283694620244,376.4283694620244,376.4283694620244,376.4283694620244,376.4283694620244,376.4283694620244,l,0.3171000439906493,1,748,2,376.7634467090247,378.26366163400235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,10,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.7641593890148,378.7641593890148,378.7641593890148,378.7641593890148,378.7641593890148,378.7641593890148,378.7641593890148,378.7641593890148,378.7641593890148,378.7641593890148,l,0.263473223982146,10,758,2,379.0502848730248,380.5495999630075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,11,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0502217390167,381.0502217390167,381.0502217390167,381.0502217390167,381.0502217390167,381.0502217390167,381.0502217390167,381.0502217390167,381.0502217390167,381.0502217390167,a,0.2618648539937567,10,768,2,381.33375034300843,382.835453022999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3358872740064,383.3358872740064,383.3358872740064,383.3358872740064,383.3358872740064,383.3358872740064,383.3358872740064,383.3358872740064,383.3358872740064,383.3358872740064,l,0.2934038629755378,1,769,2,383.6556878830015,385.1546102610009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,1,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.65515166701516,385.65515166701516,385.65515166701516,385.65515166701516,385.65515166701516,385.65515166701516,385.65515166701516,385.65515166701516,385.65515166701516,385.65515166701516,l,0.49348149698926136,10,779,2,386.17402347401367,387.6742919520184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,2,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.1745946840092,388.1745946840092,388.1745946840092,388.1745946840092,388.1745946840092,388.1745946840092,388.1745946840092,388.1745946840092,388.1745946840092,388.1745946840092,a,0.4505192959913984,10,789,2,388.64189134101616,390.14354993900633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.6439612969989,390.6439612969989,390.6439612969989,390.6439612969989,390.6439612969989,390.6439612969989,390.6439612969989,390.6439612969989,390.6439612969989,390.6439612969989,l,0.2750355629832484,10,799,2,390.9451798030059,392.4460237020103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.946570516011,392.946570516011,392.946570516011,392.946570516011,392.946570516011,392.946570516011,392.946570516011,392.946570516011,392.946570516011,392.946570516011,a,0.21110482298536226,1,800,2,393.18260579401976,394.6819818150252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.1823605800164,395.1823605800164,395.1823605800164,395.1823605800164,395.1823605800164,395.1823605800164,395.1823605800164,395.1823605800164,395.1823605800164,395.1823605800164,a,0.32786477298941463,1,801,2,395.53436982500716,397.03443901400897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.53499161600485,397.53499161600485,397.53499161600485,397.53499161600485,397.53499161600485,397.53499161600485,397.53499161600485,397.53499161600485,397.53499161600485,397.53499161600485,a,0.41692416998557746,10,811,2,397.97176052001305,399.4704570560134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.97092267201515,399.97092267201515,399.97092267201515,399.97092267201515,399.97092267201515,399.97092267201515,399.97092267201515,399.97092267201515,399.97092267201515,399.97092267201515,a,0.3767791450081859,10,821,2,400.3720858620072,401.87298426401685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.3734766700072,402.3734766700072,402.3734766700072,402.3734766700072,402.3734766700072,402.3734766700072,402.3734766700072,402.3734766700072,402.3734766700072,402.3734766700072,l,0.25709051999729127,1,822,2,402.66114767701947,404.15885851401254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.6593654520111,404.6593654520111,404.6593654520111,404.6593654520111,404.6593654520111,404.6593654520111,404.6593654520111,404.6593654520111,404.6593654520111,404.6593654520111,a,0.132282191014383,1,823,2,404.8101718160033,406.3112356979982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.8117793070269,406.8117793070269,406.8117793070269,406.8117793070269,406.8117793070269,406.8117793070269,406.8117793070269,406.8117793070269,406.8117793070269,406.8117793070269,a,0.26269150598091073,10,833,2,407.09559683001135,408.59694259101525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.0976438280195,409.0976438280195,409.0976438280195,409.0976438280195,409.0976438280195,409.0976438280195,409.0976438280195,409.0976438280195,409.0976438280195,409.0976438280195,l,0.08191292500123382,10,843,2,409.19778449001024,410.69930715102237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,0,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.19982026002253,411.19982026002253,411.19982026002253,411.19982026002253,411.19982026002253,411.19982026002253,411.19982026002253,411.19982026002253,411.19982026002253,411.19982026002253,a,0.2626405550108757,1,844,2,411.48368445099914,412.98532334101037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.4858483100252,413.4858483100252,413.4858483100252,413.4858483100252,413.4858483100252,413.4858483100252,413.4858483100252,413.4858483100252,413.4858483100252,413.4858483100252,l,0.21671134600182995,1,845,2,413.7193879240076,415.2212714860216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
