LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.9993638099986,468.9993638099986,468.9993638099986,468.9993638099986,468.9993638099986,468.9993638099986,468.9993638099986,468.9993638099986,468.9993638099986,468.9993638099986,l,0.5041793310083449,10,673,2,469.5352178470348,,471.0501807720284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,8,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.55017457401846,471.55017457401846,471.55017457401846,471.55017457401846,471.55017457401846,471.55017457401846,471.55017457401846,471.55017457401846,471.55017457401846,471.55017457401846,a,0.6972409840091132,10,683,2,472.26970175403403,473.76965257601114,473.76965257601114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,9,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.26982757798396,474.26982757798396,474.26982757798396,474.26982757798396,474.26982757798396,474.26982757798396,474.26982757798396,474.26982757798396,474.26982757798396,474.26982757798396,a,0.6014168559922837,10,693,2,474.9033129159943,476.40401125198696,476.40401125198696,476.9041800000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,10,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9041800000123,476.9041800000123,476.9041800000123,476.9041800000123,476.9041800000123,476.9041800000123,476.9041800000123,476.9041800000123,476.9041800000123,476.9041800000123,l,0.5758920999942347,10,703,2,477.5067271509906,479.0067399999825,479.0067399999825,479.50702880800236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,11,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.50702880800236,479.50702880800236,479.50702880800236,479.50702880800236,479.50702880800236,479.50702880800236,479.50702880800236,479.50702880800236,479.50702880800236,479.50702880800236,a,0.5801823169458658,10,713,2,480.10729104903294,481.6074087070301,481.6074087070301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.10970252298284,482.10970252298284,482.10970252298284,482.10970252298284,482.10970252298284,482.10970252298284,482.10970252298284,482.10970252298284,482.10970252298284,482.10970252298284,l,0.4346846079570241,1,714,2,482.57661197398556,484.0768860059907,484.0768860059907,484.5771648589871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,1,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.5771648589871,484.5771648589871,484.5771648589871,484.5771648589871,484.5771648589871,484.5771648589871,484.5771648589871,484.5771648589871,484.5771648589871,484.5771648589871,a,0.534276777994819,10,724,2,485.14437406603247,486.64458942599595,486.64458942599595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,2,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.1465723569854,487.1465723569854,487.1465723569854,487.1465723569854,487.1465723569854,487.1465723569854,487.1465723569854,487.1465723569854,487.1465723569854,487.1465723569854,a,0.4849482159479521,1,725,2,487.6642277369974,489.1639652089798,489.1639652089798,489.66420449101133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.66420449101133,489.66420449101133,489.66420449101133,489.66420449101133,489.66420449101133,489.66420449101133,489.66420449101133,489.66420449101133,489.66420449101133,489.66420449101133,l,0.4875869879615493,10,735,2,490.18344165798044,,491.6983032129938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.1836015449953,492.1836015449953,492.1836015449953,492.1836015449953,492.1836015449953,492.1836015449953,492.1836015449953,492.1836015449953,492.1836015449953,492.1836015449953,l,0.3442955969949253,10,745,2,492.5507511200267,494.0510396619793,494.0510396619793,494.5510869899881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,5,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.5510869899881,494.5510869899881,494.5510869899881,494.5510869899881,494.5510869899881,494.5510869899881,494.5510869899881,494.5510869899881,494.5510869899881,494.5510869899881,l,0.3850204419577494,10,755,2,494.96796347602503,496.46834373503225,496.46834373503225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.9717141140136,496.9717141140136,496.9717141140136,496.9717141140136,496.9717141140136,496.9717141140136,496.9717141140136,496.9717141140136,496.9717141140136,496.9717141140136,l,0.37210006901295856,10,765,2,497.37118032202125,498.8711467559915,498.8711467559915,499.3713270800072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,7,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.3713270800072,499.3713270800072,499.3713270800072,499.3713270800072,499.3713270800072,499.3713270800072,499.3713270800072,499.3713270800072,499.3713270800072,499.3713270800072,l,0.604422181029804,1,766,2,500.0074955089949,,501.52223975700326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,8,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.00768452102784,502.00768452102784,502.00768452102784,502.00768452102784,502.00768452102784,502.00768452102784,502.00768452102784,502.00768452102784,502.00768452102784,502.00768452102784,l,0.3595448230043985,1,767,2,502.391170634015,503.89142255403567,503.89142255403567,504.3915730040171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,9,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.3915730040171,504.3915730040171,504.3915730040171,504.3915730040171,504.3915730040171,504.3915730040171,504.3915730040171,504.3915730040171,504.3915730040171,504.3915730040171,a,0.3041049569728784,1,768,2,504.7255831360235,506.2258102929918,506.2258102929918,506.72580593498424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.72580593498424,506.72580593498424,506.72580593498424,506.72580593498424,506.72580593498424,506.72580593498424,506.72580593498424,506.72580593498424,506.72580593498424,506.72580593498424,a,0.22535145696019754,10,778,2,506.9693949299981,,508.4784670040244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,11,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.97835750400554,508.97835750400554,508.97835750400554,508.97835750400554,508.97835750400554,508.97835750400554,508.97835750400554,508.97835750400554,508.97835750400554,508.97835750400554,a,0.48601142899133265,1,779,2,509.49569883500226,510.9959345459938,510.9959345459938,511.49616189900553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.49616189900553,511.49616189900553,511.49616189900553,511.49616189900553,511.49616189900553,511.49616189900553,511.49616189900553,511.49616189900553,511.49616189900553,511.49616189900553,a,0.6320943119935691,1,780,2,512.1483741429984,513.648598817992,513.648598817992,514.1485828220029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.1485828220029,514.1485828220029,514.1485828220029,514.1485828220029,514.1485828220029,514.1485828220029,514.1485828220029,514.1485828220029,514.1485828220029,514.1485828220029,l,0.36340226302854717,1,781,2,514.5330162930186,516.0331294949865,516.0331294949865,516.5327036450035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.5327036450035,516.5327036450035,516.5327036450035,516.5327036450035,516.5327036450035,516.5327036450035,516.5327036450035,516.5327036450035,516.5327036450035,516.5327036450035,l,0.21852376399328932,1,782,2,516.7830788739957,518.2855087650241,518.2855087650241,518.785889848019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.785889848019,518.785889848019,518.785889848019,518.785889848019,518.785889848019,518.785889848019,518.785889848019,518.785889848019,518.785889848019,518.785889848019,l,0.2781873840140179,1,783,2,519.0865733710234,520.5863504890003,520.5863504890003,521.0864985429798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0864985429798,521.0864985429798,521.0864985429798,521.0864985429798,521.0864985429798,521.0864985429798,521.0864985429798,521.0864985429798,521.0864985429798,521.0864985429798,a,0.2567963440087624,1,784,2,521.3703447930166,,522.8723576529883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,5,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.3725374430069,523.3725374430069,523.3725374430069,523.3725374430069,523.3725374430069,523.3725374430069,523.3725374430069,523.3725374430069,523.3725374430069,523.3725374430069,l,0.7387816169648431,1,785,2,524.1400710890302,525.6400519019808,525.6400519019808,526.1401711609797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.1401711609797,526.1401711609797,526.1401711609797,526.1401711609797,526.1401711609797,526.1401711609797,526.1401711609797,526.1401711609797,526.1401711609797,526.1401711609797,l,0.5476664999732748,10,795,2,526.7095872929785,,528.2093448090018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.7095931579825,528.7095931579825,528.7095931579825,528.7095931579825,528.7095931579825,528.7095931579825,528.7095931579825,528.7095931579825,528.7095931579825,528.7095931579825,a,0.6581866119522601,10,805,2,529.3936746370164,530.8937608349952,530.8937608349952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,8,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.3938551350147,531.3938551350147,531.3938551350147,531.3938551350147,531.3938551350147,531.3938551350147,531.3938551350147,531.3938551350147,531.3938551350147,531.3938551350147,a,0.8613695229869336,10,815,2,532.2799165220349,533.7799280210165,533.7799280210165,534.2802264519851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,9,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2802264519851,534.2802264519851,534.2802264519851,534.2802264519851,534.2802264519851,534.2802264519851,534.2802264519851,534.2802264519851,534.2802264519851,534.2802264519851,a,0.6394936139695346,1,816,2,534.9498699050164,,536.4642960799974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,10,46,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.9620358960237,536.9620358960237,536.9620358960237,536.9620358960237,536.9620358960237,536.9620358960237,536.9620358960237,536.9620358960237,536.9620358960237,536.9620358960237,l,0.5020983970025554,10,826,2,537.4856203420204,,539.000365748012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,11,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4838725730078,539.4838725730078,539.4838725730078,539.4838725730078,539.4838725730078,539.4838725730078,539.4838725730078,539.4838725730078,539.4838725730078,539.4838725730078,l,0.48367120599141344,1,827,2,540.0013534629834,541.5012991970289,541.5012991970289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.9442505320185,,S,132,star,0.0008081629639491439,594.6536251489888,596.1409979049931,596.1409979049931,596.1409979049931,0,0,d,2.2669371349620633,0,598.4304914370296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0145786810317,,W,174,hexagon,0.016766300948802382,600.9404551390326,602.4137754400144,602.4137754400144,602.4137754400144,1,1,f,1.0578106740140356,0,603.5009285620181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1683158979868,610.6685957069858,D,125,circle,0.016613740008324385,606.0105394980055,607.4840973030077,607.4840973030077,607.4840973030077,1,0,d,1.1555072849732824,0,608.6682277140208,610.1683158979868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0217093530227,615.5220778530347,B,146,triangle,0.0004805009812116623,611.1646437200252,612.6544449449866,612.6544449449866,612.6544449449866,1,0,d,0.8489858209504746,0,613.5221064750222,615.0217093530227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.5587237909785,620.0589266410097,U,167,circle,0.0005614639958366752,616.0184984499938,617.5079882270074,617.5079882270074,617.5079882270074,1,0,f,0.5323324810015038,0,618.0588842750294,619.5587237909785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.1955502100172,,F,181,star,0.0004112870083190501,620.5551283719833,622.0478795600357,622.0478795600357,622.0478795600357,1,0,d,0.6162824039929546,0,622.6959005530225,624.1955502100172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.5989057419938,629.0991426340188,Y,160,hexagon,0.0004816429573111236,625.1911761119845,626.6798566100188,626.6798566100188,626.6798566100188,1,0,f,0.39230538898846135,0,627.0997065330157,628.5989057419938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.3524364790064,,H,139,triangle,0.00033013796200975776,629.5956011679955,631.0832731020055,631.0832731020055,631.0832731020055,1,0,d,0.7480796140152961,0,631.8506191379856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.9226528370054,,S,132,star,0.002222082985099405,634.347625932016,635.8367592010181,635.8367592010181,635.8367592010181,0,0,d,0.5631528960075229,0,636.4236978539848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.5760627019918,,W,174,hexagon,0.0021746380371041596,638.9181376000051,640.4068783359835,640.4068783359835,640.4068783359835,1,1,f,0.6491326849791221,0,641.0769809840131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.4419417090248,665.9420752319857,W,167,star,0.0007944509852677584,661.7678016159916,663.2576914780075,663.2576914780075,663.2576914780075,1,0,f,0.6541574359871447,1,663.9422967869905,665.4419417090248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
