LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.633956848992966,space,46.92530123400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.60460811597295,100.60460811597295,100.60460811597295,100.60460811597295,100.60460811597295,100.60460811597295,100.60460811597295,100.60460811597295,100.60460811597295,100.60460811597295,a,2.8657539299456403,10,10,0,103.4983623540029,105.01349399494939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.51375770999584,105.51375770999584,105.51375770999584,105.51375770999584,105.51375770999584,105.51375770999584,105.51375770999584,105.51375770999584,105.51375770999584,105.51375770999584,l,3.8521812499966472,10,20,0,109.38359995302744,110.88411037693731,110.88411037693731,111.38423409301322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.38423409301322,111.38423409301322,111.38423409301322,111.38423409301322,111.38423409301322,111.38423409301322,111.38423409301322,111.38423409301322,111.38423409301322,111.38423409301322,l,1.8738082109484822,1,21,0,113.28586580196861,114.78770795697346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.28787487302907,115.28787487302907,115.28787487302907,115.28787487302907,115.28787487302907,115.28787487302907,115.28787487302907,115.28787487302907,115.28787487302907,115.28787487302907,a,2.8750947100343183,10,31,0,118.18954061798286,119.69092407100834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.19132132700179,120.19132132700179,120.19132132700179,120.19132132700179,120.19132132700179,120.19132132700179,120.19132132700179,120.19132132700179,120.19132132700179,120.19132132700179,l,1.032495365012437,10,41,0,121.24147648504004,122.7421024889918,122.7421024889918,123.24198214197531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.24198214197531,123.24198214197531,123.24198214197531,123.24198214197531,123.24198214197531,123.24198214197531,123.24198214197531,123.24198214197531,123.24198214197531,123.24198214197531,a,1.5813567510340363,1,42,0,124.84566998004448,126.3455267540412,126.3455267540412,126.845594579936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.845594579936,126.845594579936,126.845594579936,126.845594579936,126.845594579936,126.845594579936,126.845594579936,126.845594579936,126.845594579936,126.845594579936,l,0.9146168460138142,1,43,0,127.77885339804925,129.2811840909999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.78151200897992,129.78151200897992,129.78151200897992,129.78151200897992,129.78151200897992,129.78151200897992,129.78151200897992,129.78151200897992,129.78151200897992,129.78151200897992,l,1.6918609730200842,1,44,0,131.49890178604983,132.99938247096725,132.99938247096725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5018262109952,133.5018262109952,133.5018262109952,133.5018262109952,133.5018262109952,133.5018262109952,133.5018262109952,133.5018262109952,133.5018262109952,133.5018262109952,a,1.0530385839520022,1,45,0,134.58529291395098,136.0857659779722,136.0857659779722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99099,2022-11-03_14h14.51.471,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.13734898220535,
