LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.82970273499086,441.82970273499086,441.82970273499086,441.82970273499086,441.82970273499086,441.82970273499086,441.82970273499086,441.82970273499086,441.82970273499086,441.82970273499086,a,2.424990338011412,1,492,1,444.2810791480006,445.7826325920032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0354778100009,452.0354778100009,452.0354778100009,452.0354778100009,452.0354778100009,452.0354778100009,452.0354778100009,452.0354778100009,452.0354778100009,452.0354778100009,l,2.0751409090153174,10,502,2,454.1520763239969,455.64017686399166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.14017165399855,456.14017165399855,456.14017165399855,456.14017165399855,456.14017165399855,456.14017165399855,456.14017165399855,456.14017165399855,456.14017165399855,456.14017165399855,l,1.8028619880060432,1,503,2,457.9764292570035,459.4916255129938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.99146325899346,459.99146325899346,459.99146325899346,459.99146325899346,459.99146325899346,459.99146325899346,459.99146325899346,459.99146325899346,459.99146325899346,459.99146325899346,l,2.751365464020637,10,513,2,462.7752864549984,464.2783245519968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.778328528002,464.778328528002,464.778328528002,464.778328528002,464.778328528002,464.778328528002,464.778328528002,464.778328528002,464.778328528002,464.778328528002,l,2.188531308012898,1,514,2,467.00052902799507,468.51492899798905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.9984035429952,468.9984035429952,468.9984035429952,468.9984035429952,468.9984035429952,468.9984035429952,468.9984035429952,468.9984035429952,468.9984035429952,468.9984035429952,l,1.3210990530060371,1,515,2,470.34679518500343,471.8513324009982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.3514532019908,472.3514532019908,472.3514532019908,472.3514532019908,472.3514532019908,472.3514532019908,472.3514532019908,472.3514532019908,472.3514532019908,472.3514532019908,a,3.6069880910072243,10,525,2,476.00227056699805,477.5051772329898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.9888520109962,477.9888520109962,477.9888520109962,477.9888520109962,477.9888520109962,477.9888520109962,477.9888520109962,477.9888520109962,477.9888520109962,477.9888520109962,l,2.7373695250134915,10,535,2,480.7584546080034,482.2586377370026,482.2586377370026,482.75909450599283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.75909450599283,482.75909450599283,482.75909450599283,482.75909450599283,482.75909450599283,482.75909450599283,482.75909450599283,482.75909450599283,482.75909450599283,482.75909450599283,l,2.3832982840103796,10,545,2,485.16071107699827,486.6622670539946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.16230026799894,487.16230026799894,487.16230026799894,487.16230026799894,487.16230026799894,487.16230026799894,487.16230026799894,487.16230026799894,487.16230026799894,487.16230026799894,a,2.8921902700094506,1,546,2,490.08316761499736,491.58239839698945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0826796969923,492.0826796969923,492.0826796969923,492.0826796969923,492.0826796969923,492.0826796969923,492.0826796969923,492.0826796969923,492.0826796969923,492.0826796969923,a,2.6996777610183926,1,547,2,494.8012394730031,496.3025255879911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.80271916899073,496.80271916899073,496.80271916899073,496.80271916899073,496.80271916899073,496.80271916899073,496.80271916899073,496.80271916899073,496.80271916899073,496.80271916899073,l,2.011715536020347,1,548,2,498.83811545999197,500.33739563799463,500.33739563799463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8393899799994,500.8393899799994,500.8393899799994,500.8393899799994,500.8393899799994,500.8393899799994,500.8393899799994,500.8393899799994,500.8393899799994,500.8393899799994,l,1.7435634310095338,1,549,2,502.6081540719897,504.1072022099979,504.1072022099979,504.60764599899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.60764599899994,504.60764599899994,504.60764599899994,504.60764599899994,504.60764599899994,504.60764599899994,504.60764599899994,504.60764599899994,504.60764599899994,504.60764599899994,a,2.239016295017791,1,550,2,506.87755694199586,508.3773628479976,508.3773628479976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.8777151789982,508.8777151789982,508.8777151789982,508.8777151789982,508.8777151789982,508.8777151789982,508.8777151789982,508.8777151789982,508.8777151789982,508.8777151789982,a,1.3206389289989602,1,551,2,510.22878130400204,511.7306121809961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2306555760006,512.2306555760006,512.2306555760006,512.2306555760006,512.2306555760006,512.2306555760006,512.2306555760006,512.2306555760006,512.2306555760006,512.2306555760006,l,2.0958154770050896,10,561,2,514.3506689060014,515.8502774689987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.3506221839925,516.3506221839925,516.3506221839925,516.3506221839925,516.3506221839925,516.3506221839925,516.3506221839925,516.3506221839925,516.3506221839925,516.3506221839925,l,3.360031271004118,1,562,2,519.7384534180019,521.237366907997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7376049110026,521.7376049110026,521.7376049110026,521.7376049110026,521.7376049110026,521.7376049110026,521.7376049110026,521.7376049110026,521.7376049110026,521.7376049110026,l,3.0854836870130384,10,572,2,524.8574066269939,526.3577285359934,526.3577285359934,526.857908001999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.857908001999,526.857908001999,526.857908001999,526.857908001999,526.857908001999,526.857908001999,526.857908001999,526.857908001999,526.857908001999,526.857908001999,a,2.061002249014564,1,573,2,528.9452872300026,530.4447936740034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.944634421001,530.944634421001,530.944634421001,530.944634421001,530.944634421001,530.944634421001,530.944634421001,530.944634421001,530.944634421001,530.944634421001,l,1.8624161010084208,1,574,2,532.8301414239977,534.3291865579959,534.3291865579959,534.8293534529948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8293534529948,534.8293534529948,534.8293534529948,534.8293534529948,534.8293534529948,534.8293534529948,534.8293534529948,534.8293534529948,534.8293534529948,534.8293534529948,l,2.3048913680104306,1,575,2,537.1666461830027,538.6657505689946,538.6657505689946,539.1662069750018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.1662069750018,539.1662069750018,539.1662069750018,539.1662069750018,539.1662069750018,539.1662069750018,539.1662069750018,539.1662069750018,539.1662069750018,539.1662069750018,a,1.1842167120048543,1,576,2,540.3829904229933,541.885797572002,,542.3856401719968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.3856401719968,542.3856401719968,542.3856401719968,542.3856401719968,542.3856401719968,542.3856401719968,542.3856401719968,542.3856401719968,542.3856401719968,542.3856401719968,l,1.5890365920204204,1,577,2,544.004000735993,545.5052173379954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,10,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0055827749893,546.0055827749893,546.0055827749893,546.0055827749893,546.0055827749893,546.0055827749893,546.0055827749893,546.0055827749893,546.0055827749893,546.0055827749893,a,1.4173308380122762,1,578,2,547.4413150799955,548.9564353469905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,11,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.4566874169977,549.4566874169977,549.4566874169977,549.4566874169977,549.4566874169977,549.4566874169977,549.4566874169977,549.4566874169977,549.4566874169977,549.4566874169977,l,1.533986405003816,1,579,2,551.0116486240004,552.5264150430012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,0,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0265849529969,553.0265849529969,553.0265849529969,553.0265849529969,553.0265849529969,553.0265849529969,553.0265849529969,553.0265849529969,553.0265849529969,553.0265849529969,a,4.420018369011814,1,580,2,557.46471943699,558.9637842719967,558.9637842719967,559.4642733999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,1,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.4642733999935,559.4642733999935,559.4642733999935,559.4642733999935,559.4642733999935,559.4642733999935,559.4642733999935,559.4642733999935,559.4642733999935,559.4642733999935,a,2.8623400760116056,1,581,2,562.3513301030034,563.8507187389914,563.8507187389914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,2,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.3511013359966,564.3511013359966,564.3511013359966,564.3511013359966,564.3511013359966,564.3511013359966,564.3511013359966,564.3511013359966,564.3511013359966,564.3511013359966,l,1.663573277008254,10,591,2,566.0400428449939,567.5541642509925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,3,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0377050219977,568.0377050219977,568.0377050219977,568.0377050219977,568.0377050219977,568.0377050219977,568.0377050219977,568.0377050219977,568.0377050219977,568.0377050219977,a,1.1296859710128047,10,601,2,569.1895698820008,570.6902920269931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,4,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.1901706819917,571.1901706819917,571.1901706819917,571.1901706819917,571.1901706819917,571.1901706819917,571.1901706819917,571.1901706819917,571.1901706819917,571.1901706819917,l,2.2881544880074216,10,611,2,573.5089565550006,575.0088815380004,575.0088815380004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,5,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.5106428610015,575.5106428610015,575.5106428610015,575.5106428610015,575.5106428610015,575.5106428610015,575.5106428610015,575.5106428610015,575.5106428610015,575.5106428610015,a,1.391813935013488,10,621,2,576.9291429470031,578.4452747079922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.9453420929931,578.9453420929931,578.9453420929931,578.9453420929931,578.9453420929931,578.9453420929931,578.9453420929931,578.9453420929931,578.9453420929931,578.9453420929931,l,1.2370451230090111,1,622,2,580.2156954840029,581.7145565340033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.2148394139949,582.2148394139949,582.2148394139949,582.2148394139949,582.2148394139949,582.2148394139949,582.2148394139949,582.2148394139949,582.2148394139949,582.2148394139949,a,2.7999826700106496,1,623,2,585.033721328,586.5349255320034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0350194630009,587.0350194630009,587.0350194630009,587.0350194630009,587.0350194630009,587.0350194630009,587.0350194630009,587.0350194630009,587.0350194630009,587.0350194630009,a,0.907741924005677,10,633,2,587.9719616549992,589.4692801199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,9,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9696349809965,589.9696349809965,589.9696349809965,589.9696349809965,589.9696349809965,589.9696349809965,589.9696349809965,589.9696349809965,589.9696349809965,589.9696349809965,l,0.9980120840191375,1,634,2,590.9916228929942,592.5057046199945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.9892607770016,592.9892607770016,592.9892607770016,592.9892607770016,592.9892607770016,592.9892607770016,592.9892607770016,592.9892607770016,592.9892607770016,592.9892607770016,l,1.2176649090106366,10,644,2,594.2426842849964,595.7584412720025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.2588160629966,596.2588160629966,596.2588160629966,596.2588160629966,596.2588160629966,596.2588160629966,596.2588160629966,596.2588160629966,596.2588160629966,596.2588160629966,l,1.3322486280085286,1,645,2,597.6127175339934,599.1262188029941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.6263698550028,599.6263698550028,599.6263698550028,599.6263698550028,599.6263698550028,599.6263698550028,599.6263698550028,599.6263698550028,599.6263698550028,599.6263698550028,a,1.5328492870175978,10,655,2,601.181828640998,602.6795603880018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,1,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.1796956280014,603.1796956280014,603.1796956280014,603.1796956280014,603.1796956280014,603.1796956280014,603.1796956280014,603.1796956280014,603.1796956280014,603.1796956280014,l,4.963415029007592,1,656,2,608.1698166589922,609.6674468819983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1671717939898,610.1671717939898,610.1671717939898,610.1671717939898,610.1671717939898,610.1671717939898,610.1671717939898,610.1671717939898,610.1671717939898,610.1671717939898,a,2.4156728660018416,10,666,2,612.6068114469963,614.1206151959923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
