LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,10,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.4844343409932,854.4844343409932,854.4844343409932,854.4844343409932,854.4844343409932,854.4844343409932,854.4844343409932,854.4844343409932,854.4844343409932,854.4844343409932,a,0.48571177999838255,10,953,2,855.0018079000001,856.5034589899878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,11,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.00390548,857.00390548,857.00390548,857.00390548,857.00390548,857.00390548,857.00390548,857.00390548,857.00390548,857.00390548,l,1.295748989970889,10,963,2,858.3220433889946,859.8238470730139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.5476190719928,132,F,circle,0.0021115749841555953,890.5390509639983,892.0426569840056,892.0426569840056,892.0426569840056,895.0459070419893,895.0459070419893,895.0459070419893,895.0459070419893,0,0,None,0,895.0459070419893,896.5476190719928,897.0481971440022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.169350103999,146,U,hexagon,0.009326889005023986,897.5464887259877,899.050391546014,899.050391546014,899.050391546014,,,,,1,1,d,0,899.6676101440098,,,0.5844714859849773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.3416460269946,181,W,triangle,0.0016605050186626613,902.1487378249876,903.655299947015,903.655299947015,903.655299947015,,,,,1,0,f,0,904.8400237960159,,,1.1536468959820922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.529928369011,125,S,star,0.001524065010016784,907.3213903029973,908.8276199690008,908.8276199690008,908.8276199690008,,,,,1,0,d,0,910.0290318279876,,,1.1782991709769703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.4361536939978,174,B,triangle,0.0018760540115181357,912.5123282929999,914.0167534310021,914.0167534310021,914.0167534310021,,,,,1,0,f,0,914.9344646589889,,,0.8946173559816089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1914554609975,160,Y,star,0.001779635000275448,917.4156809700071,918.9213871409884,918.9213871409884,918.9213871409884,,,,,1,0,f,0,919.6896453590016,,,0.7501357079891022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.0479219540139,139,H,circle,0.001585974998306483,922.1701873709972,923.677625042008,923.677625042008,923.677625042008,,,,,1,0,d,0,925.5461241370067,,,1.8433186239853967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.9198910279956,167,D,hexagon,0.001582207012688741,928.0290763550147,929.5340616549947,929.5340616549947,929.5340616549947,,,,,1,0,f,0,930.4184539330017,,,0.8573122259986121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.8587025869929,132,F,triangle,0.0014078420063015074,932.8996320090082,934.4059889019991,934.4059889019991,934.4059889019991,,,,,1,0,d,0,935.3569642099901,,,0.9239832959719934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.0811525929894,146,U,hexagon,0.0016516570176463574,937.8381365509995,939.3447658299992,939.3447658299992,939.3447658299992,,,,,1,0,d,0,940.5793989550148,,,1.207791520981118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.8337974770111,181,B,star,0.002099121018545702,,,,,,,,,2,0,,1,988.3340888970124,,,,985.4739290419966,986.9806222729967,986.9806222729967,986.9806222729967,f,1.327879682998173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.1575222320098,174,U,circle,0.001366668991977349,,,,,,,,,1,0,,1,994.6557898460014,,,,990.8129812219995,992.3199954649899,992.3199954649899,992.3199954649899,k,2.3110209539881907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.4465757799917,167,F,triangle,0.0015758670051582158,,,,,,,,,1,0,,1,999.9448290370055,,,,997.1365408670099,998.643475496996,998.643475496996,998.643475496996,j,1.27547164997668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.0528102059907,139,S,hexagon,0.0017388919950462878,,,,,,,,,1,0,,1,1005.5508465220046,,,,1002.4258396750083,1003.9327119369991,1003.9327119369991,1003.9327119369991,k,1.6010419319791254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.9081218240026,160,Y,star,0.0015570830146316439,,,,,,,,,1,0,,1,1010.4065508210042,,,,1008.0342586679908,1009.5390210270125,1009.5390210270125,1009.5390210270125,k,0.8425238569907378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.9970279470144,132,D,circle,0.0014248740044422448,,,,,,,,,1,0,,1,1015.4953703460051,,,,1012.8863635910093,1014.3941546909919,1014.3941546909919,1014.3941546909919,j,1.0739731419889722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.7368418879923,125,H,hexagon,0.001718208019156009,,,,,,,,,1,0,,1,1021.2349857639929,,,,1017.9763214589912,1019.4831763700058,1019.4831763700058,1019.4831763700058,j,1.7338876689900644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.3419274280022,146,W,triangle,0.001596252986928448,,,,,,,,,1,0,,1,1025.8403080730059,,,,1023.7162106060132,1025.2229287890077,1025.2229287890077,1025.2229287890077,k,0.5841323389904574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.9636541749933,181,B,star,0.0015397020033560693,,,,,,,,,1,0,,1,1030.4621577910148,,,,1028.3206388299877,1029.8280874449993,1029.8280874449993,1029.8280874449993,j,0.6134446139622014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.9691390130029,174,U,hexagon,0.0009221419750247151,,,,,,,,,1,0,,1,1035.4674264219939,,,,1032.9429192620155,1034.4496935110074,1034.4496935110074,1034.4496935110074,k,0.9979961619828828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1068.3202241520048,125,W,triangle,0.0018817679956555367,,,,,,,,,0,0,,2,,,,,,,,,,,1063.4141933530045,1063.4141933530045,1063.4141933530045,1063.4141933530045,1064.916590319015,1064.916590319015,1064.916590319015,1064.916590319015,1064.916590319015,1064.916590319015,1064.916590319015,1064.916590319015,-1,letter,NA,j,1.8751397409942,vtsPrac,1066.819391714991,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1073.7930783909978,146,D,star,0.0015532989928033203,,,,,,,,,0,1,,2,,,,,,,,,,,1069.3003590849985,1069.3003590849985,1069.3003590849985,1069.3003590849985,1070.8063956059923,1070.8063956059923,1070.8063956059923,1070.8063956059923,1070.8063956059923,1070.8063956059923,1070.8063956059923,1070.8063956059923,switch,number,NA,f,1.4522222469968256,vtsPrac,1072.29137881301,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1078.865194457001,139,F,star,0.0015748110017739236,,,,,,,,,1,1,,2,,,,,,,,,,,1074.7755707110045,1074.7755707110045,1074.7755707110045,1074.7755707110045,1076.2790948729962,1076.2790948729962,1076.2790948729962,1076.2790948729962,1076.2790948729962,1076.2790948729962,1076.2790948729962,1076.2790948729962,repeat,number,numRpt,d,1.0655486339819618,vtsPrac,1077.3641464959946,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1083.6373177600035,160,B,circle,0.001944017014466226,,,,,,,,,1,0,,2,,,,,,,,,,,1079.8448401339992,1079.8448401339992,1079.8448401339992,1079.8448401339992,1081.3513153050153,1081.3513153050153,1081.3513153050153,1081.3513153050153,1081.3513153050153,1081.3513153050153,1081.3513153050153,1081.3513153050153,switch,letter,lettSwt,j,0.7630265539919492,vtsPrac,1082.1356599169958,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1088.5092326870072,125,W,hexagon,0.0017420509830117226,,,,,,,,,1,0,,2,,,,,,,,,,,1084.6172021969978,1084.6172021969978,1084.6172021969978,1084.6172021969978,1086.1232898150047,1086.1232898150047,1086.1232898150047,1086.1232898150047,1086.1232898150047,1086.1232898150047,1086.1232898150047,1086.1232898150047,repeat,letter,lettRpt,k,0.8615806969755795,vtsPrac,1087.007813859993,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1093.5649459839915,146,D,star,0.0017336939927190542,,,,,,,,,1,0,,2,,,,,,,,,,,1089.4889264559897,1089.4889264559897,1089.4889264559897,1089.4889264559897,1090.9953263020143,1090.9953263020143,1090.9953263020143,1090.9953263020143,1090.9953263020143,1090.9953263020143,1090.9953263020143,1090.9953263020143,switch,number,numSwt,d,1.0412133549980354,vtsPrac,1092.0632285230095,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1098.3867308270128,139,F,hexagon,0.0014054469938855618,,,,,,,,,1,0,,2,,,,,,,,,,,1094.544527304999,1094.544527304999,1094.544527304999,1094.544527304999,1096.0508998169971,1096.0508998169971,1096.0508998169971,1096.0508998169971,1096.0508998169971,1096.0508998169971,1096.0508998169971,1096.0508998169971,repeat,number,numRpt,d,0.8123723480093759,vtsPrac,1096.8852567280119,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1103.158944068011,160,B,star,0.0014895199856255203,,,,,,,,,1,0,,2,,,,,,,,,,,1099.368008902995,1099.368008902995,1099.368008902995,1099.368008902995,1100.8728829649917,1100.8728829649917,1100.8728829649917,1100.8728829649917,1100.8728829649917,1100.8728829649917,1100.8728829649917,1100.8728829649917,repeat,number,numRpt,f,0.7601466389896814,vtsPrac,1101.657054701005,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1107.947465434001,139,Y,circle,0.00161265698261559,,,,,,,,,1,0,,2,,,,,,,,,,,1104.1412171279953,1104.1412171279953,1104.1412171279953,1104.1412171279953,1105.6448954129883,1105.6448954129883,1105.6448954129883,1105.6448954129883,1105.6448954129883,1105.6448954129883,1105.6448954129883,1105.6448954129883,switch,letter,lettSwt,k,0.7695760269998573,vtsPrac,1106.4456825520028,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1112.902827910002,146,F,hexagon,0.0016293270164169371,,,,,,,,,0,0,,2,,,,,,,,,,,1108.9259141180082,1108.9259141180082,1108.9259141180082,1108.9259141180082,1110.4336906110111,1110.4336906110111,1110.4336906110111,1110.4336906110111,1110.4336906110111,1110.4336906110111,1110.4336906110111,1110.4336906110111,repeat,letter,NA,k,0.942064937989926,vtsPrac,1111.4014905999938,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1117.658194343996,174,D,star,0.001634284999454394,,,,,,,,,1,1,,2,,,,,,,,,,,1113.8850501330162,1113.8850501330162,1113.8850501330162,1113.8850501330162,1115.389016222005,1115.389016222005,1115.389016222005,1115.389016222005,1115.389016222005,1115.389016222005,1115.389016222005,1115.389016222005,repeat,letter,lettRpt,j,0.7453821989765856,vtsPrac,1116.156571702013,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1123.564729706006,125,W,circle,0.0015720590017735958,,,,,,,,,1,0,,2,,,,,,,,,,,1118.6394468880026,1118.6394468880026,1118.6394468880026,1118.6394468880026,1120.1441534929909,1120.1441534929909,1120.1441534929909,1120.1441534929909,1120.1441534929909,1120.1441534929909,1120.1441534929909,1120.1441534929909,switch,number,numSwt,d,1.8968341059808154,vtsPrac,1122.063100755011,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1128.5033354909974,174,Y,triangle,0.0014783020014874637,,,,,,,,,1,0,,2,,,,,,,,,,,1124.5431790570146,1124.5431790570146,1124.5431790570146,1124.5431790570146,1126.050778327015,1126.050778327015,1126.050778327015,1126.050778327015,1126.050778327015,1126.050778327015,1126.050778327015,1126.050778327015,repeat,number,numRpt,f,0.9184523670119233,vtsPrac,1127.001665193995,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1133.8426011909905,167,B,circle,0.001586450991453603,,,,,,,,,1,0,,2,,,,,,,,,,,1129.482602803997,1129.482602803997,1129.482602803997,1129.482602803997,1130.9895216859877,1130.9895216859877,1130.9895216859877,1130.9895216859877,1130.9895216859877,1130.9895216859877,1130.9895216859877,1130.9895216859877,switch,letter,lettSwt,j,1.3239569049910642,vtsPrac,1132.3408439260093,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1138.6311366189911,132,S,star,0.001703645015368238,,,,,,,,,1,0,,2,,,,,,,,,,,1134.8248868439987,1134.8248868439987,1134.8248868439987,1134.8248868439987,1136.328779094998,1136.328779094998,1136.328779094998,1136.328779094998,1136.328779094998,1136.328779094998,1136.328779094998,1136.328779094998,repeat,letter,lettRpt,k,0.7765734060085379,vtsPrac,1137.12952902299,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1143.6026986099896,139,D,triangle,0.0016435179859399796,,,,,,,,,1,0,,2,,,,,,,,,,,1139.6124974089907,1139.6124974089907,1139.6124974089907,1139.6124974089907,1141.1172757759923,1141.1172757759923,1141.1172757759923,1141.1172757759923,1141.1172757759923,1141.1172757759923,1141.1172757759923,1141.1172757759923,switch,number,numSwt,d,0.9606810189725365,vtsPrac,1142.1017939280136,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1148.2251710790151,167,F,circle,0.0015055380063131452,,,,,,,,,1,0,,2,,,,,,,,,,,1144.58253750499,1144.58253750499,1144.58253750499,1144.58253750499,1146.0896219419956,1146.0896219419956,1146.0896219419956,1146.0896219419956,1146.0896219419956,1146.0896219419956,1146.0896219419956,1146.0896219419956,switch,letter,lettSwt,j,0.6015516739862505,vtsPrac,1146.7235653070093,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,963,,,1152.913747965009,139,S,hexagon,0.0015141420008148998,,,,,,,,,1,0,,2,,,,,,,,,,,1149.2040573660051,1149.2040573660051,1149.2040573660051,1149.2040573660051,1150.711153086013,1150.711153086013,1150.711153086013,1150.711153086013,1150.711153086013,1150.711153086013,1150.711153086013,1150.711153086013,switch,number,numSwt,d,0.6711822400102392,vtsPrac,1151.4119233480014,,,,,,,,,,,,,,,,,,,,,,,,40147,2022-11-28_10h36.06.595,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.884980833583164,
