LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,4,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.4550245410064,369.4550245410064,369.4550245410064,369.4550245410064,369.4550245410064,369.4550245410064,369.4550245410064,369.4550245410064,369.4550245410064,369.4550245410064,a,0.6904945260030217,1,440,1,370.1723026079999,371.6741960629879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.17467914600275,372.17467914600275,372.17467914600275,372.17467914600275,372.17467914600275,372.17467914600275,372.17467914600275,372.17467914600275,372.17467914600275,372.17467914600275,a,0.2999834689835552,10,450,1,372.49168743600603,373.99329975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,3,6,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.49380359300994,374.49380359300994,374.49380359300994,374.49380359300994,374.49380359300994,374.49380359300994,374.49380359300994,374.49380359300994,374.49380359300994,374.49380359300994,a,0.9051037979952525,1,451,1,375.4281866939855,376.92994895300944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.4302978129999,377.4302978129999,377.4302978129999,377.4302978129999,377.4302978129999,377.4302978129999,377.4302978129999,377.4302978129999,377.4302978129999,377.4302978129999,a,0.47752534100436606,1,452,1,377.9309326419898,379.43270337599097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,3,8,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.93332912100595,379.93332912100595,379.93332912100595,379.93332912100595,379.93332912100595,379.93332912100595,379.93332912100595,379.93332912100595,379.93332912100595,379.93332912100595,l,1.1024016349983867,10,462,1,381.0677376090025,382.5694268819934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0701521569863,383.0701521569863,383.0701521569863,383.0701521569863,383.0701521569863,383.0701521569863,383.0701521569863,383.0701521569863,383.0701521569863,383.0701521569863,a,1.4528454460087232,1,463,1,384.5549318639969,386.05657275699195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.5570372180082,386.5570372180082,386.5570372180082,386.5570372180082,386.5570372180082,386.5570372180082,386.5570372180082,386.5570372180082,386.5570372180082,386.5570372180082,a,0.8242785060137976,1,464,1,387.4080351529992,388.90965129301185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.41012213999056,389.41012213999056,389.41012213999056,389.41012213999056,389.41012213999056,389.41012213999056,389.41012213999056,389.41012213999056,389.41012213999056,389.41012213999056,l,2.672494739992544,10,474,1,392.1131222349941,393.61485844198614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.4272263550083,398.4272263550083,398.4272263550083,398.4272263550083,398.4272263550083,398.4272263550083,398.4272263550083,398.4272263550083,398.4272263550083,398.4272263550083,a,1.8123014729935676,1,475,2,400.2723765420087,401.77396005400806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.27448898900184,402.27448898900184,402.27448898900184,402.27448898900184,402.27448898900184,402.27448898900184,402.27448898900184,402.27448898900184,402.27448898900184,402.27448898900184,l,0.4404467160056811,1,476,2,402.7415501959913,404.24340507300803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.74393482899177,404.74393482899177,404.74393482899177,404.74393482899177,404.74393482899177,404.74393482899177,404.74393482899177,404.74393482899177,404.74393482899177,404.74393482899177,l,0.5825420519977342,10,486,2,405.3444888170052,406.84619705198565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.3466760870069,407.3466760870069,407.3466760870069,407.3466760870069,407.3466760870069,407.3466760870069,407.3466760870069,407.3466760870069,407.3466760870069,407.3466760870069,l,0.6910922660026699,10,496,2,408.0641496310127,409.5658282079967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0663593389909,410.0663593389909,410.0663593389909,410.0663593389909,410.0663593389909,410.0663593389909,410.0663593389909,410.0663593389909,410.0663593389909,410.0663593389909,a,0.6143427180068102,1,497,2,410.700606983999,412.20217937999405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.7027800309879,412.7027800309879,412.7027800309879,412.7027800309879,412.7027800309879,412.7027800309879,412.7027800309879,412.7027800309879,412.7027800309879,412.7027800309879,a,0.7110559300053865,1,498,2,413.4368448590103,414.93850920398836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.4391269029875,415.4391269029875,415.4391269029875,415.4391269029875,415.4391269029875,415.4391269029875,415.4391269029875,415.4391269029875,415.4391269029875,415.4391269029875,a,0.5969479250197764,10,508,2,416.0563653410063,417.5580770180095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0586430889962,418.0586430889962,418.0586430889962,418.0586430889962,418.0586430889962,418.0586430889962,418.0586430889962,418.0586430889962,418.0586430889962,418.0586430889962,l,0.5415482329844963,1,509,2,418.6259301970131,420.12753042700933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.62820527900476,420.62820527900476,420.62820527900476,420.62820527900476,420.62820527900476,420.62820527900476,420.62820527900476,420.62820527900476,420.62820527900476,420.62820527900476,a,2.3592574760259595,1,510,2,423.0140961880097,424.51570498698857,424.51570498698857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0162284139951,425.0162284139951,425.0162284139951,425.0162284139951,425.0162284139951,425.0162284139951,425.0162284139951,425.0162284139951,425.0162284139951,425.0162284139951,l,0.4575412989943288,1,511,2,425.49998874700395,427.00175620100345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.5023823459924,427.5023823459924,427.5023823459924,427.5023823459924,427.5023823459924,427.5023823459924,427.5023823459924,427.5023823459924,427.5023823459924,427.5023823459924,l,0.35763306499575265,1,512,2,427.8862375339959,429.38775733599323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.8880546109867,429.8880546109867,429.8880546109867,429.8880546109867,429.8880546109867,429.8880546109867,429.8880546109867,429.8880546109867,429.8880546109867,429.8880546109867,a,0.42415801400784403,1,513,2,430.33873405799386,431.8403824210109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.3410005469923,432.3410005469923,432.3410005469923,432.3410005469923,432.3410005469923,432.3410005469923,432.3410005469923,432.3410005469923,432.3410005469923,432.3410005469923,l,0.5254899739811663,1,514,2,432.89183666798635,434.3933748579875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.8939069730113,434.8939069730113,434.8939069730113,434.8939069730113,434.8939069730113,434.8939069730113,434.8939069730113,434.8939069730113,434.8939069730113,434.8939069730113,a,0.5365638499788474,1,515,2,435.4610774810135,436.9628541150014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.4633530850115,437.4633530850115,437.4633530850115,437.4633530850115,437.4633530850115,437.4633530850115,437.4633530850115,437.4633530850115,437.4633530850115,437.4633530850115,l,0.33102837402839214,1,516,2,437.8137411290081,439.3153259459941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.815956868988,439.815956868988,439.815956868988,439.815956868988,439.815956868988,439.815956868988,439.815956868988,439.815956868988,439.815956868988,439.815956868988,l,0.4858278169995174,10,526,2,440.3331737059925,441.8349076510058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.33528274600394,442.33528274600394,442.33528274600394,442.33528274600394,442.33528274600394,442.33528274600394,442.33528274600394,442.33528274600394,442.33528274600394,442.33528274600394,a,0.5883090819988865,10,536,2,442.9528605059895,444.454385488003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.9549175389984,444.9549175389984,444.9549175389984,444.9549175389984,444.9549175389984,444.9549175389984,444.9549175389984,444.9549175389984,444.9549175389984,444.9549175389984,l,0.5242742499976885,1,537,2,445.5055608279945,447.00717143100337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5077736850071,447.5077736850071,447.5077736850071,447.5077736850071,447.5077736850071,447.5077736850071,447.5077736850071,447.5077736850071,447.5077736850071,447.5077736850071,a,0.3780217630264815,10,547,2,447.9080651910044,449.40998287900584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,7,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.91035621700576,449.91035621700576,449.91035621700576,449.91035621700576,449.91035621700576,449.91035621700576,449.91035621700576,449.91035621700576,449.91035621700576,449.91035621700576,a,0.45088304599630646,10,557,2,450.39430185599485,451.89596908699605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.3965867620136,452.3965867620136,452.3965867620136,452.3965867620136,452.3965867620136,452.3965867620136,452.3965867620136,452.3965867620136,452.3965867620136,452.3965867620136,a,0.3366313549922779,10,567,2,452.7637346739939,454.2650795970112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,9,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.76585488498677,454.76585488498677,454.76585488498677,454.76585488498677,454.76585488498677,454.76585488498677,454.76585488498677,454.76585488498677,454.76585488498677,454.76585488498677,l,0.6239421920035966,1,568,2,455.41656729599345,456.91816913700313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,10,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.4186141869868,457.4186141869868,457.4186141869868,457.4186141869868,457.4186141869868,457.4186141869868,457.4186141869868,457.4186141869868,457.4186141869868,457.4186141869868,l,0.33379295500344597,10,578,2,457.769033752993,459.2707945120055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,11,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.7712116870098,459.7712116870098,459.7712116870098,459.7712116870098,459.7712116870098,459.7712116870098,459.7712116870098,459.7712116870098,459.7712116870098,459.7712116870098,l,0.3092545339895878,10,588,2,460.1051211130107,461.60674313499476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.1071884020057,462.1071884020057,462.1071884020057,462.1071884020057,462.1071884020057,462.1071884020057,462.1071884020057,462.1071884020057,462.1071884020057,462.1071884020057,l,0.8425125979993027,1,589,2,463.03389264200814,464.47649557801196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,1,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.97700462900684,464.97700462900684,464.97700462900684,464.97700462900684,464.97700462900684,464.97700462900684,464.97700462900684,464.97700462900684,464.97700462900684,464.97700462900684,a,0.8299460879934486,1,590,2,465.82791428500786,467.32960411699605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,2,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.83008847400197,467.83008847400197,467.83008847400197,467.83008847400197,467.83008847400197,467.83008847400197,467.83008847400197,467.83008847400197,467.83008847400197,467.83008847400197,a,0.362457232986344,10,600,2,468.21388168199337,469.71547189800185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.21617251000134,470.21617251000134,470.21617251000134,470.21617251000134,470.21617251000134,470.21617251000134,470.21617251000134,470.21617251000134,470.21617251000134,470.21617251000134,a,0.4175402950204443,10,610,2,470.66652007598896,472.16820612200536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.6687635059934,472.6687635059934,472.6687635059934,472.6687635059934,472.6687635059934,472.6687635059934,472.6687635059934,472.6687635059934,472.6687635059934,472.6687635059934,a,0.6081925969920121,1,611,2,473.3030406959879,474.8045188979886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.3049811820092,475.3049811820092,475.3049811820092,475.3049811820092,475.3049811820092,475.3049811820092,475.3049811820092,475.3049811820092,475.3049811820092,475.3049811820092,l,0.4249713760218583,1,612,2,475.75561753701186,477.2572380519996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.75765944700106,477.75765944700106,477.75765944700106,477.75765944700106,477.75765944700106,477.75765944700106,477.75765944700106,477.75765944700106,477.75765944700106,477.75765944700106,l,0.2904814060020726,1,613,2,478.0748171120067,479.57638289401075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0762054079969,480.0762054079969,480.0762054079969,480.0762054079969,480.0762054079969,480.0762054079969,480.0762054079969,480.0762054079969,480.0762054079969,480.0762054079969,l,0.32309322099899873,10,623,2,480.4272805080109,481.92906279998715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
